sxx,syy,szz,sxy,sxz,syz,smises
9.380770329918591832e-02,5.730459742596356598e-01,4.617528058114943601e-01,3.397090125895798479e-02,-1.141117047796665201e-01,1.528449795073950727e-02,4.816086590290069580e-01
9.348070546815434589e-02,4.877606040838901591e-01,5.335193125869899244e-01,4.814854961101723736e-03,-8.565972660359320867e-02,-3.086486241710539435e-03,4.446381926536560059e-01
3.000130949569908556e-01,6.056421109221340471e-01,6.077735627098351801e-01,-3.108365559387869879e-03,-7.132384479678499645e-02,-1.774086553004765917e-03,3.307034373283386230e-01
2.844852788497700402e-01,7.911276606306636427e-01,6.631403726436276846e-01,2.796638307613986268e-02,-9.302192766203892793e-02,-5.977409035606048859e-02,4.972402751445770264e-01
1.491142581637631137e-01,4.493811880428104644e-01,3.988777882029443944e-01,1.341307392237925042e-02,-2.045185165515612524e-01,4.170846435817760628e-02,4.569335877895355225e-01
3.466885417528053903e-01,8.073932856455704465e-01,5.775579539075896829e-01,-3.408012236598229744e-02,-1.758138438386123714e-01,8.132685844968504107e-02,5.246379375457763672e-01
5.557086156882483641e-01,4.511796269483053234e-01,5.116803972230969944e-01,-3.992824818041778440e-02,-2.999943046957853632e-02,-4.837200597041241973e-02,1.508801281452178955e-01
4.983736746772257087e-01,3.968981424310907280e-01,4.559634349559572031e-01,-3.348811551492116012e-02,-1.805914100798559907e-02,-5.909229195556712361e-02,1.503687649965286255e-01
5.432640058246978043e-01,4.189439671749071170e-01,4.840616534466444243e-01,-6.641176980108690758e-03,-1.099237845890249643e-02,-2.667555942671401628e-02,1.192892342805862427e-01
5.070600640147205906e-01,3.749585479427898216e-01,3.930390756417981302e-01,-9.881473530771022612e-03,-4.883847676995675853e-03,-4.765936267995098813e-02,1.502264291048049927e-01
4.671847601536056604e-01,3.534221647720030002e-01,3.776217640603941050e-01,-1.152256650407997886e-02,-6.670583714000358731e-03,-4.925719086874429109e-02,1.363273710012435913e-01
4.867123678734298076e-01,4.173729797851242762e-01,4.127556086579827754e-01,-2.140610582905325826e-02,-9.072885760782986239e-03,-2.571430030730740765e-02,9.356670081615447998e-02
4.401741500186515110e-01,3.296820314128479645e-01,3.731865505181622411e-01,-6.852228506657208514e-03,-1.366415969297579518e-02,-2.431821144443139723e-02,1.084866747260093689e-01
3.810416700767485509e-01,3.273113388526012191e-01,4.102000351620023189e-01,4.004658252347606529e-02,2.665132576389177277e-02,-2.652759580279455062e-02,1.198209226131439209e-01
4.520795336241701379e-01,5.201968076958418674e-01,4.294534178210796527e-01,6.425690468972098529e-03,-2.127747964690579127e-02,5.818592933616379553e-03,9.097672253847122192e-02
3.527084029448484537e-01,3.424352129192838046e-01,3.420476880022062516e-01,5.782307833923810286e-02,5.291361783626093163e-02,-6.330444196432609416e-02,1.748202145099639893e-01
