fx,fy,fz
-6.661897729864173812e+01,-3.326977283695359944e+01,3.336260524926588289e+01
-3.290349035713139614e+01,6.579308064718523497e+01,6.606272788702223409e+01
-6.657875365824737912e+01,3.271821479392487930e+01,-6.610563016258072366e+01
-3.316357864432984570e+01,-6.674510911964436843e+01,-3.331936532828558484e+01
6.638763026522738642e+01,3.308754483004572222e+01,3.312123619657639040e+01
3.305511403187832542e+01,6.631102508479760616e+01,-3.296265880492035194e+01
6.628538820046961177e+01,-3.287607548667580204e+01,-6.644796606188715771e+01
3.275051933368221313e+01,-6.603223935253602406e+01,6.578441540531741794e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.876683065435983622e+01,0.000000000000000000e+00,9.917882004860037171e+01
-9.718789929050726073e+01,0.000000000000000000e+00,9.793674910111816700e+01
-9.612405342988436985e+01,0.000000000000000000e+00,9.738208607599879940e+01
-9.619399633861868892e+01,0.000000000000000000e+00,9.788221501279628001e+01
-9.691193874322968327e+01,0.000000000000000000e+00,9.690321651096112987e+01
-9.792690139445471686e+01,0.000000000000000000e+00,9.708022234690062646e+01
-9.734842509539350885e+01,0.000000000000000000e+00,9.644607056838850667e+01
-9.888183742863851933e+01,0.000000000000000000e+00,9.923788858347077735e+01
-9.942183903114037946e+01,0.000000000000000000e+00,9.890852238175025946e+01
-9.891287283343915249e+01,9.847761973205049912e+01,0.000000000000000000e+00
-9.803791802558770030e+01,9.749423047958380550e+01,0.000000000000000000e+00
-9.768696385349019806e+01,9.638730170102320471e+01,0.000000000000000000e+00
-9.638333234990470544e+01,9.613450289226035750e+01,0.000000000000000000e+00
-9.649521826328015095e+01,9.681459734424160501e+01,0.000000000000000000e+00
-9.723476275738580910e+01,9.732756453220410719e+01,0.000000000000000000e+00
-9.658137551632896134e+01,9.728784977498051489e+01,0.000000000000000000e+00
-9.821998954201409049e+01,9.831688145192977402e+01,0.000000000000000000e+00
-9.890541451887492030e+01,9.883658106135604271e+01,0.000000000000000000e+00
-9.932106646450382925e+01,0.000000000000000000e+00,-9.893606875563484948e+01
-9.870769305112538916e+01,0.000000000000000000e+00,-9.878662458573030847e+01
-9.814204707063835542e+01,0.000000000000000000e+00,-9.780032191179336110e+01
-9.732276138167755164e+01,0.000000000000000000e+00,-9.625039277334184362e+01
-9.739632868555605683e+01,0.000000000000000000e+00,-9.761154515702273216e+01
-9.729453023927996469e+01,0.000000000000000000e+00,-9.755471318775622080e+01
-9.735570886751482078e+01,0.000000000000000000e+00,-9.770380975694615699e+01
-9.849387286011472042e+01,0.000000000000000000e+00,-9.834914596245184271e+01
-9.936103475457966283e+01,0.000000000000000000e+00,-9.882450818672120363e+01
-9.968959055378886092e+01,-9.937560895485331969e+01,0.000000000000000000e+00
-9.855472232161123713e+01,-9.800005514870873924e+01,0.000000000000000000e+00
-9.785314853509825639e+01,-9.732176846586571628e+01,0.000000000000000000e+00
-9.765833823374924805e+01,-9.632462759990006873e+01,0.000000000000000000e+00
-9.693200124397880302e+01,-9.768160703134576295e+01,0.000000000000000000e+00
-9.691637685416066006e+01,-9.744951920541835477e+01,0.000000000000000000e+00
-9.748935507308053161e+01,-9.895276559205605338e+01,0.000000000000000000e+00
-9.859828337570444035e+01,-9.928207524789453942e+01,0.000000000000000000e+00
-9.893765280661385475e+01,-9.941154579549440484e+01,0.000000000000000000e+00
0.000000000000000000e+00,9.889482814013595657e+01,9.877087170465219401e+01
0.000000000000000000e+00,9.747008737179177729e+01,9.825444267859950287e+01
0.000000000000000000e+00,9.821543604973186348e+01,9.769228685946484347e+01
0.000000000000000000e+00,9.767334641249175320e+01,9.775771954355069226e+01
0.000000000000000000e+00,9.562825926115374386e+01,9.664257497106666506e+01
0.000000000000000000e+00,9.720333672344315801e+01,9.688927774328274722e+01
0.000000000000000000e+00,9.726131355793403088e+01,9.737203068443278653e+01
0.000000000000000000e+00,9.815390733528226974e+01,9.779941965118085534e+01
0.000000000000000000e+00,9.852005757100511119e+01,9.823428916510243880e+01
9.834087652411699310e+01,9.905384737422627950e+01,0.000000000000000000e+00
9.739134127101627314e+01,9.900720893861316085e+01,0.000000000000000000e+00
9.582924242544490312e+01,9.628443351180004584e+01,0.000000000000000000e+00
9.854793345634548984e+01,9.813490757661698183e+01,0.000000000000000000e+00
9.742007471610773450e+01,9.723227273252139469e+01,0.000000000000000000e+00
9.733791016668951102e+01,9.732365806617090698e+01,0.000000000000000000e+00
9.645537472846096705e+01,9.705173823815081846e+01,0.000000000000000000e+00
9.872765777997767600e+01,9.743236668269396716e+01,0.000000000000000000e+00
9.839899821761272847e+01,9.820290514183524522e+01,0.000000000000000000e+00
0.000000000000000000e+00,9.836665160443246236e+01,-9.845646292179446846e+01
0.000000000000000000e+00,9.803858912825691618e+01,-9.845327692266180009e+01
0.000000000000000000e+00,9.692472034014788562e+01,-9.733606886114881718e+01
0.000000000000000000e+00,9.733222173082407380e+01,-9.749703774774943099e+01
0.000000000000000000e+00,9.690594475335728930e+01,-9.748614644409653351e+01
0.000000000000000000e+00,9.775642962047105300e+01,-9.679199145262633408e+01
0.000000000000000000e+00,9.740937093035230987e+01,-9.650760858587160840e+01
0.000000000000000000e+00,9.746880785619913468e+01,-9.722543643250227774e+01
0.000000000000000000e+00,9.972074821061278271e+01,-9.873305156173262276e+01
0.000000000000000000e+00,-9.903923802217418881e+01,-9.842212911391030161e+01
0.000000000000000000e+00,-9.792768276679842643e+01,-9.732676309360056166e+01
0.000000000000000000e+00,-9.711538927913704811e+01,-9.554729140395014042e+01
0.000000000000000000e+00,-9.629813044020437474e+01,-9.696052199956614004e+01
0.000000000000000000e+00,-9.707203576517554211e+01,-9.635216579151538951e+01
0.000000000000000000e+00,-9.648638382124771340e+01,-9.748334225440250123e+01
0.000000000000000000e+00,-9.696738285304466842e+01,-9.748660651128689381e+01
0.000000000000000000e+00,-9.889950024317607813e+01,-9.857097365192068139e+01
0.000000000000000000e+00,-9.892607689603973142e+01,-9.910024442788417787e+01
9.870742416209193948e+01,0.000000000000000000e+00,-9.887279090545696647e+01
9.794746596248701564e+01,0.000000000000000000e+00,-9.845107653795686531e+01
9.763149732081619447e+01,0.000000000000000000e+00,-9.677701509623710763e+01
9.730232659708823917e+01,0.000000000000000000e+00,-9.763560974815719362e+01
9.696154868601981036e+01,0.000000000000000000e+00,-9.713507833399455649e+01
9.687679887345112206e+01,0.000000000000000000e+00,-9.685409488055347538e+01
9.778843657952299395e+01,0.000000000000000000e+00,-9.735884427127581375e+01
9.798474327353240199e+01,0.000000000000000000e+00,-9.809866045554903735e+01
9.901025884731691917e+01,0.000000000000000000e+00,-9.933074640253347809e+01
0.000000000000000000e+00,-9.876081274066794435e+01,9.858081937858074184e+01
0.000000000000000000e+00,-9.855141396936905096e+01,9.757803217150144803e+01
0.000000000000000000e+00,-9.803392897239827164e+01,9.777129477257743417e+01
0.000000000000000000e+00,-9.731853482829242807e+01,9.695805870966789541e+01
0.000000000000000000e+00,-9.718646312423838651e+01,9.753849275597458757e+01
0.000000000000000000e+00,-9.780604334094967101e+01,9.688730618985162835e+01
0.000000000000000000e+00,-9.719266444441234398e+01,9.736483226532438096e+01
0.000000000000000000e+00,-9.841232139646839983e+01,9.851741619623423674e+01
0.000000000000000000e+00,-9.857907130263831164e+01,9.875402081809590982e+01
9.904332687670768109e+01,-9.956897761641587863e+01,0.000000000000000000e+00
9.629613679373478874e+01,-9.787664235123322953e+01,0.000000000000000000e+00
9.630767761337727961e+01,-9.720883803313847693e+01,0.000000000000000000e+00
9.695283358660478257e+01,-9.737130323490666228e+01,0.000000000000000000e+00
9.734286699622785477e+01,-9.766119744878582765e+01,0.000000000000000000e+00
9.743175664431343819e+01,-9.754920290931897853e+01,0.000000000000000000e+00
9.773059055775787840e+01,-9.721857877431948225e+01,0.000000000000000000e+00
9.787399310367915461e+01,-9.740124424478108267e+01,0.000000000000000000e+00
9.872583874015302285e+01,-9.862082085914556728e+01,0.000000000000000000e+00
9.891373179802188531e+01,0.000000000000000000e+00,9.842864773401021239e+01
9.862993909810018067e+01,0.000000000000000000e+00,9.778535557398993205e+01
9.802418135043242842e+01,0.000000000000000000e+00,9.729248790100321287e+01
9.701303848824916543e+01,0.000000000000000000e+00,9.644336246678342661e+01
9.721449867592410499e+01,0.000000000000000000e+00,9.746208512646472855e+01
9.726185178000527287e+01,0.000000000000000000e+00,9.810525136592900708e+01
9.660492108147352042e+01,0.000000000000000000e+00,9.743871416640678262e+01
9.748446935147171644e+01,0.000000000000000000e+00,9.833065122855116158e+01
9.809881592518678417e+01,0.000000000000000000e+00,9.817395395603907104e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.967595053860260919e+02,0.000000000000000000e+00,0.000000000000000000e+00
