ux,uy,uz
5.608449032648283119e-35,3.618624215657295287e-35,2.000000000000000000e+01
3.591778805425835908e-35,2.000000000000000000e+01,2.000000000000000000e+01
4.857920718686459070e-35,2.000000000000000000e+01,6.446810859136350970e-35
4.867133943747557696e-35,5.238782493395042694e-35,1.611165368998597910e-35
2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01
2.000000000000000000e+01,2.000000000000000000e+01,1.253693461784101234e-35
2.000000000000000000e+01,3.591360556475643080e-35,5.955481664975444781e-35
2.000000000000000000e+01,5.408794848535795893e-35,2.000000000000000000e+01
1.042831623808192809e+01,-3.030091748110589123e+00,1.009081331519375979e+01
1.014136627727290829e+01,2.322963701313692297e+01,9.823812231085611302e+00
9.561318805670070312e-35,1.759334623891371185e+00,2.000000000000000000e+01
9.446144394327612506e-35,3.589773547103806806e+00,2.000000000000000000e+01
1.053033949440323689e-34,5.584835905059178707e+00,2.000000000000000000e+01
8.168982968598508237e-35,7.753388807966858920e+00,2.000000000000000000e+01
8.951532361442297221e-35,1.002620331050497704e+01,2.000000000000000000e+01
9.397548195766093848e-35,1.228802672974824617e+01,2.000000000000000000e+01
9.406852069847460218e-35,1.441480162880615090e+01,2.000000000000000000e+01
1.076614933749921949e-34,1.643206089922772151e+01,2.000000000000000000e+01
9.001143191237754974e-35,1.825420728028387174e+01,2.000000000000000000e+01
9.718584784231363426e-35,2.000000000000000000e+01,1.824232858627602738e+01
1.070662505065362075e-34,2.000000000000000000e+01,1.641587408866311648e+01
8.583223298150665269e-35,2.000000000000000000e+01,1.442828095139240752e+01
1.037110799940022029e-34,2.000000000000000000e+01,1.225155723801728413e+01
9.356769276039771033e-35,2.000000000000000000e+01,9.976957228829929747e+00
1.064799074643161778e-34,2.000000000000000000e+01,7.736094568721441078e+00
9.396999802459283462e-35,2.000000000000000000e+01,5.573189423560738653e+00
1.133182990239520087e-34,2.000000000000000000e+01,3.594045746731932667e+00
9.036241036456398678e-35,2.000000000000000000e+01,1.751334792799708939e+00
9.556094903329334458e-35,1.825557194816021322e+01,8.536737639163911336e-35
9.539826344392921897e-35,1.640389259732230087e+01,8.332635323565723856e-35
9.270307649137596396e-35,1.439702326790056830e+01,8.376114156593691012e-35
8.820836375165720736e-35,1.223301109156061628e+01,8.736032389714975659e-35
9.006325528674366771e-35,9.947783525084055611e+00,8.980187204303382546e-35
9.488144155042014528e-35,7.692319416308725621e+00,8.233071563327035787e-35
9.248329045365332436e-35,5.554896558262679029e+00,9.138511189889620214e-35
8.631897291049827137e-35,3.593983557641617033e+00,8.969201043487757107e-35
1.074561087275142435e-34,1.768680350545152491e+00,8.929396089958043972e-35
9.770128046352518296e-35,9.160682137555378033e-35,1.747497195914716084e+00
8.959505825570682547e-35,1.069190458036795510e-34,3.586538028611667706e+00
1.142635523992680368e-34,8.131988572267754027e-35,5.579526168742337866e+00
8.716203525034070193e-35,1.052956110745143789e-34,7.729949446908002564e+00
9.433574173646391263e-35,8.157881490730680214e-35,1.001296997639418684e+01
9.435656304158572194e-35,8.146406744966244852e-35,1.227057899671950381e+01
9.481359293195162987e-35,8.231343268267865181e-35,1.443655143917585448e+01
9.593076643873661938e-35,8.316194585811997926e-35,1.639530326779438951e+01
1.048258026428164794e-34,8.899129126400190582e-35,1.823835972228862445e+01
1.757563256714082423e+00,2.000000000000000000e+01,2.000000000000000000e+01
