fx,fy,fz
-1.294677886095972462e+04,-6.561368838318060170e-01,-1.043393055444710171e-01
-1.136895888227428486e+00,-1.294388148629542411e+04,5.427419144614891167e-01
-8.606214108705785293e-01,-9.897169034027797352e-01,7.867482200060317155e+02
1.294677886094248788e+04,-3.017411906664335675e-02,-4.860587639585833841e-01
-4.693624063872761099e-01,1.294388148629289935e+04,-1.058095925193498488e-01
-1.132946230590121672e+00,2.303576278640662167e-01,-7.867482200451294148e+02
