sxx,syy,szz,sxy,sxz,syz,smises
-1.311340541530625903e-01,-6.279714323969362022e-01,5.739877232969563536e-01,-9.353950421539991567e-02,-8.670662724093110285e-02,-2.514752915132153349e-02,1.070081830024719238e+00
-1.463516170234849811e-01,-5.947097946840338434e-01,6.876628648973436286e-01,-1.020813434150501936e-02,5.653003311552158572e-02,6.675513179316976305e-03,1.131625175476074219e+00
-1.974181362992161737e-01,-5.924121878485177906e-01,6.149093738479924909e-01,-4.238459448323163292e-03,-6.402847538462426435e-02,1.829481722068310168e-02,1.072435379028320312e+00
-1.345397426222269543e-01,-7.388836330892665227e-01,7.254658185284146299e-01,-6.028020244667187805e-02,-1.127361753673690979e-02,-1.040767887912205369e-01,1.291649580001831055e+00
-1.861121154349312523e-01,-5.688230025274509938e-01,5.248302112561080701e-01,-3.677316626094565694e-02,-1.407103536678631084e-01,4.085359298080374485e-02,9.962198734283447266e-01
-1.539952086249745666e-01,-7.329892433930662587e-01,5.904451668824342025e-01,-3.839648749320648952e-02,-1.164675914002005763e-01,9.804071393367409792e-02,1.180849313735961914e+00
-4.755594835880431748e-01,-4.151093352808706283e-01,5.580818810381942274e-01,3.370425593573872503e-02,-5.158249422489953780e-03,2.337245891725318533e-02,1.007328867912292480e+00
-4.514637281563517734e-01,-4.131600254809980610e-01,5.351070741871675196e-01,2.276254091265862353e-02,9.185240416567588481e-03,9.045678924315332312e-03,9.690473675727844238e-01
-4.688629133467561716e-01,-4.115850444184544488e-01,5.619172987356139126e-01,4.187631419934095128e-03,9.293001600541731314e-03,3.279048524785742325e-04,1.003523707389831543e+00
-4.589429529960497578e-01,-4.126033020135503326e-01,5.179656806908928823e-01,3.214132482123258604e-03,-1.851043340290733658e-03,-2.653942892129287218e-02,9.557104706764221191e-01
-4.433339169502122368e-01,-4.153952065082419098e-01,5.156505985684819438e-01,-3.050877497798038917e-03,6.287197835984319541e-03,-3.067158787109401652e-02,9.468937516212463379e-01
-4.377147866099143636e-01,-4.314568165486870055e-01,5.184715068225608237e-01,7.767298931924977029e-03,8.112496064108572907e-03,-4.217005403420502559e-05,9.532712101936340332e-01
-4.421554681795864528e-01,-4.070033306094438252e-01,5.160157916947943901e-01,2.341757270557595725e-03,1.026900076036195431e-03,-5.742830992283959844e-03,9.411506652832031250e-01
-4.278570292620814675e-01,-3.940705638930455113e-01,5.390027476616274793e-01,-2.803050933664798586e-02,2.945013755270990945e-03,-1.129929890598396248e-02,9.518711566925048828e-01
-4.462885787422950501e-01,-4.303031810737398266e-01,5.169961859247987901e-01,4.861663712983044575e-03,-1.689739057584266693e-02,1.161684200586532694e-03,9.558797478675842285e-01
-4.132681775184202100e-01,-4.106398187245123843e-01,5.101297232927088920e-01,-4.291250966134060180e-02,1.761823267909518737e-02,-8.736489598220001374e-03,9.257041811943054199e-01
-4.422524964084945664e-01,-3.847078085575618700e-01,5.329396442840764747e-01,-3.259201358437220641e-02,1.517956305254356333e-02,-3.092935450821689136e-02,9.512842893600463867e-01
-4.004773455770741508e-01,-4.367636672535303299e-01,5.272445078480274550e-01,-3.863060142349929865e-02,3.361366065960325750e-02,1.150634763448262713e-03,9.505360126495361328e-01
-4.234886214247965408e-01,-3.980884484999611117e-01,5.349766584675713643e-01,-2.980277274437799148e-02,2.622279814458145387e-03,-5.628282363875850534e-03,9.474892616271972656e-01
-4.665743099439052521e-01,-3.758424973654327927e-01,5.604163788575036165e-01,-8.016122765279708184e-02,-2.944207588878174076e-02,4.543712494182125007e-03,9.958420395851135254e-01
-4.254915152259191591e-01,-4.300566048386212925e-01,5.448131791902967036e-01,-3.234656560871929445e-03,-4.179894980900046922e-03,4.687979091055632756e-03,9.726722240447998047e-01
-4.165191870943401597e-01,-4.197644933225076480e-01,5.451937042064488592e-01,-4.396933957371015195e-02,1.270936777285902597e-02,-2.947343713947568437e-03,9.666094183921813965e-01
-3.586384852500434373e-01,-4.334686521523024028e-01,5.250273001925658267e-01,-6.403546834249194963e-02,-3.824110309576887745e-02,4.289533146475793535e-02,9.353066086769104004e-01
-4.344586381423282129e-01,-4.122997510699298873e-01,5.465701907519250335e-01,-1.609013837865036142e-02,4.422554028830403758e-03,-3.795810422133548759e-03,9.705919027328491211e-01
-4.450593936153035002e-01,-4.320910639952825760e-01,5.281574918637597094e-01,-1.345894183526374216e-02,8.794019615511988741e-03,-2.112310656563682124e-02,9.678906202316284180e-01
-4.227721958397567259e-01,-3.858246045861059570e-01,5.339437662017696429e-01,-4.765584465264054853e-02,-2.628361894860284376e-02,1.749509660126976132e-02,9.439948201179504395e-01
-4.314892343967822730e-01,-4.100723354066459492e-01,5.206755935106479605e-01,-1.527292182147992235e-02,4.739696526715889494e-04,8.715031059882451248e-03,9.421318769454956055e-01
-4.473699180385904972e-01,-3.983177004140955879e-01,5.114191100336521467e-01,-2.000242124617874345e-02,8.768363567426270405e-03,5.964405928497657113e-03,9.360499382019042969e-01
-4.597293443734841167e-01,-4.040005954815570899e-01,5.557980803464126485e-01,-1.578411624157138177e-02,-2.541276633019132637e-03,3.242955705927947664e-03,9.892451167106628418e-01
-4.288491345617430062e-01,-4.408961973585702743e-01,4.932291141818645475e-01,3.553086850888762232e-03,7.914712477656951281e-03,6.230608136319247883e-03,9.283447861671447754e-01
-3.673465404977516169e-01,-4.443562187220982396e-01,4.208680307580540125e-01,2.647350050385698095e-02,5.614668756823038009e-02,-1.131611054210117200e-02,8.365744948387145996e-01
-3.892390144251889339e-01,-4.810579179138760875e-01,5.421438631595274504e-01,-2.079500412934542214e-03,4.763589006932360259e-02,-6.571263835692784869e-03,9.840596318244934082e-01
-3.395715355358991383e-01,-4.465614705654737393e-01,5.362929445747163237e-01,-1.204172857284590940e-02,-3.887839167071921107e-03,-4.922037840108339866e-04,9.342243671417236328e-01
-3.542307906759071812e-01,-4.944957939760069587e-01,5.582698034499907758e-01,-3.761599780729282892e-03,-2.026238793590674422e-02,-5.401561206232252665e-03,9.908002614974975586e-01
-3.651666913028533412e-01,-4.854857664494752201e-01,5.371192546773141396e-01,7.288268375929172864e-03,-6.023592966450361935e-03,-1.437079833263267808e-03,9.682113528251647949e-01
-4.001755488680814876e-01,-4.620815057813100202e-01,4.265873017329508965e-01,-6.000865942577395667e-03,9.770622715442355000e-02,-1.873584380579846470e-02,8.765565156936645508e-01
-2.972937387168910206e-01,-5.398995355262429241e-01,5.385708450910066114e-01,4.048864784432818290e-03,-1.312746213307073098e-02,-9.534180438108551020e-05,9.802443385124206543e-01
-3.736674410011277536e-01,-4.752963514760215058e-01,4.790149038407305326e-01,-9.987968763945488312e-03,7.429924596500849659e-03,-2.848632030938859794e-03,9.080429673194885254e-01
-4.298698632966398425e-01,-4.318479891824891226e-01,5.008318254910685274e-01,-6.961974738594872009e-04,1.765272511033660723e-03,8.996344618712702468e-03,9.318284392356872559e-01
-4.297003818980942857e-01,-4.460307221886620210e-01,5.146379296000320736e-01,1.994196318410189871e-03,8.957873024551560748e-04,8.561548508453217451e-03,9.527314305305480957e-01
-4.283604616853592395e-01,-4.389682118259753962e-01,4.812973567140402809e-01,4.792062755152026558e-03,-5.473934505536898545e-03,2.285388198707344679e-02,9.159502983093261719e-01
-3.179510655204324521e-01,-4.770461203539173023e-01,5.888817388407402431e-01,1.120850536229485855e-01,1.001668343568464653e-02,3.411037190624213039e-03,1.014866828918457031e+00
-3.687834833904833909e-01,-3.729274843944624940e-01,2.131332969291250823e-01,2.940402260850708167e-03,5.505951633808389700e-02,1.804510017194743687e-02,5.925818681716918945e-01
-3.775787969494338037e-01,-4.549525257720183902e-01,6.595563147410817839e-01,1.651188985064160897e-01,-8.597404473714599996e-03,-8.778338747951157719e-03,1.115405082702636719e+00
-4.451203387773844389e-01,-4.378960499490873182e-01,5.391819082069264635e-01,1.613812392210799054e-03,2.323151260832136134e-03,-2.034291068583811510e-03,9.807286262512207031e-01
-2.452997935930519846e-01,-5.181654184024034882e-01,7.702532294099975196e-01,1.725908946788425324e-01,-8.746961030413235444e-03,-2.797249698894585523e-02,1.214435219764709473e+00
-2.970130608673373640e-01,-4.413541271239342367e-01,5.970013484008148685e-01,2.040902745880291691e-01,-6.685515937824702826e-02,-6.127969966146763758e-02,1.048223257064819336e+00
-5.294127429864224910e-01,-3.187435236625361101e-01,5.700439826920075115e-01,1.980513899339586548e-02,-1.204082741620620886e-02,8.357569963116494999e-03,1.011625528335571289e+00
-4.659077392721351907e-01,-3.835961192171625789e-01,5.177069876463579190e-01,-2.561126679852010566e-03,-9.969403851046932524e-03,1.671437212636914596e-02,9.457622170448303223e-01
-4.801525825409690973e-01,-4.092457548236497766e-01,5.426288563426279188e-01,-1.306402793259404775e-02,1.883903357989353752e-02,-2.136497374495971435e-02,9.907237887382507324e-01
-4.867178875954256689e-01,-3.208404074966625941e-01,5.371951829557745084e-01,-6.828253652025487175e-02,-1.827502520552726911e-02,1.154439749610577590e-02,9.599262475967407227e-01
-4.931672783671490756e-01,-3.605951845694923552e-01,5.644783880550255928e-01,-3.242897617914965863e-02,-5.218780027996514082e-03,1.979521773915310368e-02,1.000193834304809570e+00
-4.849564467668621148e-01,-3.753718075327874271e-01,5.443698147767620510e-01,-2.563007460717769623e-02,1.027267280750531614e-02,-7.198143877891560391e-03,9.803906083106994629e-01
-4.776270988134813655e-01,-3.890037995463009879e-01,5.240978150146786696e-01,7.550534086521031897e-03,-7.218959888720026877e-03,1.479649768105999880e-02,9.609968066215515137e-01
-4.253315137576104688e-01,-4.270929381790442569e-01,4.595449359472623119e-01,-3.679234551812690570e-03,1.463780352594181572e-02,8.982475248547144853e-03,8.862807154655456543e-01
-4.377401638462249944e-01,-4.211510267699870025e-01,4.705676051257300374e-01,-3.769393391336721714e-04,4.839543533849696190e-03,-1.179399990217085831e-02,9.003989100456237793e-01
-4.400038359080266637e-01,-4.398884454245678977e-01,4.999426358362090150e-01,5.021495264905345875e-03,5.603948070024769058e-03,-4.755877409960875685e-02,9.435816407203674316e-01
-4.324460138427304590e-01,-3.967897750166184956e-01,3.557288530739753929e-01,-1.957988057056331277e-02,1.996062083962574230e-02,-1.056913877263835622e-01,7.938797473907470703e-01
-4.981219658207163281e-01,-2.843149182343551185e-01,5.490242495127003464e-01,-4.453117765208065154e-02,2.552142287446297099e-03,1.961176772112547401e-02,9.620103240013122559e-01
-4.274308567276525195e-01,-4.404538862451001791e-01,4.827310216081563965e-01,5.370226233486289627e-04,1.547384744172464188e-02,-2.076047417507172199e-02,9.178395867347717285e-01
-4.055929544718833157e-01,-4.291091711200136216e-01,3.760825069021513922e-01,-1.946531574816794466e-02,4.855710061966460322e-02,-7.219936845589529362e-02,8.085789680480957031e-01
-4.253514081680737635e-01,-4.469494757296911258e-01,5.451324980216437632e-01,7.430594099709652428e-03,2.319632416532325936e-02,-4.524982933855100330e-03,9.823987483978271484e-01
-4.612189051001087114e-01,-3.779469613408139583e-01,5.543482564016529723e-01,-1.499800213675531006e-02,-5.155721146404512040e-03,1.839896591136234646e-02,9.775032997131347656e-01
-4.353413398470271090e-01,-4.430897528887461356e-01,5.251469569479714217e-01,-6.736059251509464918e-04,-3.711724711586950401e-03,-1.152424254286740259e-02,9.646145105361938477e-01
-3.852354392521873949e-01,-4.414806896684879134e-01,4.590933639853096437e-01,2.850754174449604203e-02,3.859174213706432349e-02,-2.035760639988435251e-03,8.777599930763244629e-01
-4.603940815683897902e-01,-4.022471544747786565e-01,5.349276460625278506e-01,-1.333994764485519832e-02,-2.918556795186309262e-03,-1.284854975897477963e-02,9.681044220924377441e-01
-4.223006023292351085e-01,-4.409567893874511424e-01,5.330590912963798500e-01,3.382004192179263735e-02,1.988524488218685465e-02,-5.335727042250115910e-03,9.672572612762451172e-01
-4.378269200032662845e-01,-4.342559152570542591e-01,5.293091328279589947e-01,7.298549706494020066e-03,-1.967784225638437821e-03,6.764079825791840389e-03,9.655153751373291016e-01
-4.030823499633786611e-01,-4.390955086146900443e-01,4.928985881993634965e-01,4.791050352008140167e-02,3.497504062204947334e-02,4.000045679217890254e-02,9.228770136833190918e-01
-3.245590265488775272e-01,-4.306056682320041351e-01,6.311057688125311094e-01,-1.245143678443506180e-01,-1.487603261528864726e-02,-4.076644870107734055e-03,1.035910844802856445e+00
-3.840480548169669661e-01,-4.163493045367833156e-01,5.732118411956936832e-01,-1.359221444089265818e-01,-2.971533350929458830e-03,-4.622868950664803418e-03,1.001911044120788574e+00
-4.375297779250708619e-01,-4.430892846022876919e-01,5.384927545757619560e-01,-1.483169327702162175e-03,-3.391732337554046947e-03,-1.476975827199367326e-03,9.788384437561035156e-01
-4.336095039391253403e-01,-3.791842621065577568e-01,5.663269567974021923e-01,-9.368353382611160907e-02,-5.204036490403894785e-04,-1.188086742557522288e-03,9.872933030128479004e-01
-4.106013568487247301e-01,-3.806420751546414905e-01,5.359278209273998783e-01,-9.836855050605097794e-02,1.295716611817009437e-02,8.314730259173138890e-03,9.477330446243286133e-01
-3.429304738244594586e-01,-3.934719578488057312e-01,5.150064720211062763e-01,-7.406869293266771237e-02,-1.726932861463807277e-04,-1.740212338742292558e-03,8.935543298721313477e-01
-3.429196760105491237e-01,-3.959027094410291769e-01,5.189510714174355721e-01,-7.367544005039035337e-02,9.395395249867024168e-04,-1.678457903080017403e-03,8.986591100692749023e-01
-3.319580845435599059e-01,-4.555028543729968682e-01,5.345903422935555094e-01,-9.314741576815326052e-02,-5.566095356696230349e-04,-4.049048159690785305e-03,9.483177065849304199e-01
