fx,fy,fz
1.560379239083491302e+04,6.318742603774438749e-01,7.187864036164910431e-01
1.969079636383199272e+00,1.559727438707441252e+04,-5.193511962099677248e-01
1.270488144679433162e+00,1.889840920115275935e+00,-1.585908736234618300e+04
-1.560379239079958461e+04,-7.505786376739820298e-03,7.164848270374335470e-01
1.070057075398679558e+00,-1.559727438708463342e+04,2.173460784875373975e-01
1.984466374078323270e+00,-6.110070765635242651e-01,1.585908736233923264e+04
