fx,fy,fz
-2.438339983528115408e+04,-8.110361154163623354e-01,-5.997007227404385077e-01
-7.286769941191835187e-01,1.297063488368720755e+03,-5.150329914085602923e-01
-1.516529062107991876e+00,-9.685424051804503165e-02,1.298802883960646113e+03
2.438339983528519952e+04,1.248836641078643339e+00,-4.487696331586725762e-01
-1.615792254111369175e+00,-1.297063488362329736e+03,1.553812298594721142e-01
-1.376601569250198054e+00,6.904584565817319941e-01,-1.298802883964763168e+03
