fx,fy,fz
1.791792820981613841e+04,8.642136508862421351e-01,-2.573929665535672484e-01
7.629144440118835746e-01,1.791389366638784122e+04,-1.260634115820380430e-01
3.987622227164138167e-01,1.821865713146451071e-01,1.791806896069067807e+04
-1.791792820086406573e+04,-1.429975308808622003e-01,2.937860900148621113e-01
4.177037803038814445e-01,-1.791389366630700169e+04,2.161797261994991004e-01
-1.713594503072073394e-01,1.857308665712906759e-01,-1.791806895457336941e+04
