fx,fy,fz
4.038826825186505687e+01,2.028765529165020709e+01,9.502036992628644541e+00
2.033961301812987443e+01,-4.040201433371269957e+01,1.899631451764911105e+01
4.042447344964048739e+01,-2.030690223034379471e+01,-1.901189777232352895e+01
2.032824979736901128e+01,4.041383043015714094e+01,-9.574406927122163680e+00
-4.034077377240510742e+01,-2.030369393038444059e+01,9.556858250883479400e+00
-2.028755746705856211e+01,-4.037514500331886325e+01,-9.539882060823929422e+00
-4.032198415198764962e+01,2.028936374021751377e+01,-1.897023681502555803e+01
-2.029000568302761565e+01,4.035479404278508753e+01,1.905886658210719986e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.086543004362105336e+01,0.000000000000000000e+00,2.836123043122638521e+01
6.160505237109859422e+01,0.000000000000000000e+00,2.794155164586685203e+01
6.235552506314776622e+01,0.000000000000000000e+00,2.725726596405692348e+01
6.329665603043660127e+01,0.000000000000000000e+00,2.661089933570257315e+01
6.352052828276534058e+01,0.000000000000000000e+00,2.633975538299115371e+01
6.316696949121474347e+01,0.000000000000000000e+00,2.661730182765232655e+01
6.198130161185708431e+01,0.000000000000000000e+00,2.693625643994779040e+01
6.135968081153269793e+01,0.000000000000000000e+00,2.794651242943885094e+01
6.073934401240973102e+01,0.000000000000000000e+00,2.828970870329232667e+01
6.029158017779244005e+01,-5.996281635925596021e+01,0.000000000000000000e+00
5.846169002513543944e+01,-5.789468295685612986e+01,0.000000000000000000e+00
5.556889768279273767e+01,-5.472674846114730229e+01,0.000000000000000000e+00
5.248535851762638771e+01,-5.201852364985654731e+01,0.000000000000000000e+00
5.124662929843620418e+01,-5.129698147525609642e+01,0.000000000000000000e+00
5.228954948149549153e+01,-5.266960198989320929e+01,0.000000000000000000e+00
5.476743591456756377e+01,-5.575491072195787012e+01,0.000000000000000000e+00
5.783837120216512062e+01,-5.830269098524368587e+01,0.000000000000000000e+00
5.991854208555213290e+01,-6.032249829090540061e+01,0.000000000000000000e+00
6.068914670222769558e+01,0.000000000000000000e+00,-2.831547884324903919e+01
6.151764799898268876e+01,0.000000000000000000e+00,-2.772473621503353058e+01
6.228591997405720804e+01,0.000000000000000000e+00,-2.704386292675586390e+01
6.327650462505310713e+01,0.000000000000000000e+00,-2.618524796242221342e+01
6.326201972272917828e+01,0.000000000000000000e+00,-2.634740792514629248e+01
6.292107611427573488e+01,0.000000000000000000e+00,-2.648414481742672066e+01
6.234239347332523806e+01,0.000000000000000000e+00,-2.741468174982163930e+01
6.144099493781367727e+01,0.000000000000000000e+00,-2.802888683677736026e+01
6.086139698194795500e+01,0.000000000000000000e+00,-2.847685724175351041e+01
6.026333990260092577e+01,5.997314309409318156e+01,0.000000000000000000e+00
5.840682601029616450e+01,5.776647166001055922e+01,0.000000000000000000e+00
5.563391113853783310e+01,5.477356916164078626e+01,0.000000000000000000e+00
5.285014218468308655e+01,5.198384077226861422e+01,0.000000000000000000e+00
5.134912770074177502e+01,5.132740966839656238e+01,0.000000000000000000e+00
5.211387860411661421e+01,5.266653687066852285e+01,0.000000000000000000e+00
5.473662446487534794e+01,5.595127159106539239e+01,0.000000000000000000e+00
5.781055575865794083e+01,5.868097957276007293e+01,0.000000000000000000e+00
5.987185488524726651e+01,6.029246988806314533e+01,0.000000000000000000e+00
0.000000000000000000e+00,-6.079764778024562588e+01,2.825382880945549147e+01
0.000000000000000000e+00,-6.132296257373233317e+01,2.773818052726321071e+01
