ux,uy,uz
3.151564841265612621e-35,-4.676131347602411497e-35,-2.000000000000000000e+01
2.050380180523438384e-35,-2.000000000000000000e+01,-2.000000000000000000e+01
2.753457764454130947e-35,-2.000000000000000000e+01,-8.365247149567440491e-35
2.749793009467355928e-35,-6.776414063419827142e-35,-2.109292169082061878e-35
0.000000000000000000e+00,-2.000000000000000000e+01,-2.000000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,-1.660749714657152502e-35
0.000000000000000000e+00,-4.679553107937532177e-35,-7.694078761524278922e-35
0.000000000000000000e+00,-7.031983205639447600e-35,-2.000000000000000000e+01
6.247185521523945795e-02,-2.901691886895452654e+00,-9.982794345070535869e+00
4.269502724186224896e-02,-1.712915820334638184e+01,-9.958836791597127203e+00
5.423624729101323699e-35,-1.986215104182373681e+00,-2.000000000000000000e+01
5.356855535339145669e-35,-3.979480733988407959e+00,-2.000000000000000000e+01
5.948306088038868568e-35,-5.980948120136607038e+00,-2.000000000000000000e+01
4.520330667707485959e-35,-7.991058111548557719e+00,-2.000000000000000000e+01
4.913365670213051153e-35,-1.000528246134228105e+01,-2.000000000000000000e+01
5.170170126206928424e-35,-1.201641792808696252e+01,-2.000000000000000000e+01
5.198162214097606082e-35,-1.402560940264085687e+01,-2.000000000000000000e+01
6.065801376292539348e-35,-1.602406220058650277e+01,-2.000000000000000000e+01
5.093637827908086405e-35,-1.801432902175726625e+01,-2.000000000000000000e+01
5.506347000870925313e-35,-2.000000000000000000e+01,-1.801310184103526879e+01
6.041441018473308961e-35,-2.000000000000000000e+01,-1.602221940937776523e+01
4.810736510562814417e-35,-2.000000000000000000e+01,-1.402301340607388802e+01
5.713381989250673160e-35,-2.000000000000000000e+01,-1.201493632411593637e+01
5.133371510258654058e-35,-2.000000000000000000e+01,-1.000090638118900799e+01
5.866662892550242019e-35,-2.000000000000000000e+01,-7.987626949509130547e+00
5.261069838130975063e-35,-2.000000000000000000e+01,-5.979075154049614760e+00
6.388304613950943516e-35,-2.000000000000000000e+01,-3.978274487634482881e+00
5.102622774096454268e-35,-2.000000000000000000e+01,-1.985001294353981205e+00
5.392099688811214561e-35,-1.801349474068592471e+01,-1.113617135702624663e-34
5.340600485057312513e-35,-1.602248896610307582e+01,-1.086541231882157027e-34
5.142205868879639816e-35,-1.402128875636805816e+01,-1.101786872298123670e-34
4.869117691998599560e-35,-1.201193460337623087e+01,-1.158767362383172145e-34
4.935955004261857584e-35,-9.998062240524355104e+00,-1.182071964397191093e-34
5.191929223565834924e-35,-7.984326743028056228e+00,-1.078476686225427945e-34
5.201174169965927595e-35,-5.975774103976721818e+00,-1.201030450355643072e-34
4.868108539066499685e-35,-3.976297837609476638e+00,-1.172637159083525888e-34
6.058692963529384294e-35,-1.985532331722397625e+00,-1.166339931062167124e-34
5.507699335697566878e-35,-1.187341604586480963e-34,-1.987092072377436569e+00
5.078774566568263609e-35,-1.398161460633497553e-34,-3.978479941684381682e+00
6.341209769033274136e-35,-1.074137644876071284e-34,-5.977611640477793031e+00
4.813767411289645850e-35,-1.393601810085197988e-34,-7.984510779915885870e+00
5.158361384138587593e-35,-1.073853344601586508e-34,-9.998566786865136891e+00
5.187602825365028927e-35,-1.074473457916737633e-34,-1.201248035985614493e+01
5.277986499932479499e-35,-1.078266132133325548e-34,-1.402356737131781372e+01
5.388607885876027666e-35,-1.085586507969952034e-34,-1.602433233544411095e+01
5.926708727361825159e-35,-1.155806377197071211e-34,-1.801550718447105126e+01
2.031152946349923383e-02,-2.000000000000000000e+01,-2.000000000000000000e+01
3.445243045112622582e-02,-2.000000000000000000e+01,-2.000000000000000000e+01
3.916137734363633882e-02,-2.000000000000000000e+01,-2.000000000000000000e+01
2.589042803981822516e-02,-2.000000000000000000e+01,-2.000000000000000000e+01
5.591179974757665150e-04,-2.000000000000000000e+01,-2.000000000000000000e+01
-2.355170947148543803e-02,-2.000000000000000000e+01,-2.000000000000000000e+01
-3.433496478061570656e-02,-2.000000000000000000e+01,-2.000000000000000000e+01
-2.918333594683986121e-02,-2.000000000000000000e+01,-2.000000000000000000e+01
-1.552627384630511642e-02,-2.000000000000000000e+01,-2.000000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,-1.801620931520990254e+01
0.000000000000000000e+00,-2.000000000000000000e+01,-1.602455636207855250e+01
0.000000000000000000e+00,-2.000000000000000000e+01,-1.402310416161479267e+01
0.000000000000000000e+00,-2.000000000000000000e+01,-1.201220364045123468e+01
0.000000000000000000e+00,-2.000000000000000000e+01,-9.997229848961072918e+00
0.000000000000000000e+00,-2.000000000000000000e+01,-7.984079008246339093e+00
0.000000000000000000e+00,-2.000000000000000000e+01,-5.976513310364365061e+00
0.000000000000000000e+00,-2.000000000000000000e+01,-3.977190257583019584e+00
0.000000000000000000e+00,-2.000000000000000000e+01,-1.986900016057468132e+00
-1.730770521865565570e-02,-2.000000000000000000e+01,-1.080296127777119227e-34
-3.065800365629911539e-02,-2.000000000000000000e+01,-1.374803137184078385e-34
-3.399794292441171706e-02,-2.000000000000000000e+01,-1.070039728094095256e-34
-2.255329360694346974e-02,-2.000000000000000000e+01,-1.308289522888174281e-34
1.022195340116383022e-03,-2.000000000000000000e+01,-9.897893721937842727e-35
2.638010611226793145e-02,-2.000000000000000000e+01,-9.966180884375473103e-35
3.789144266075883394e-02,-2.000000000000000000e+01,-1.412058847320331667e-34
3.422790145053022925e-02,-2.000000000000000000e+01,-1.366477164443531833e-34
1.841103968697699322e-02,-2.000000000000000000e+01,-1.153513528146954537e-34
-1.753517615762589799e-02,-1.395056376319709195e-34,-1.084321321541354762e-34
-3.010485383823180427e-02,-1.071043219646278643e-34,-1.523258108965093061e-34
-3.529393459698226820e-02,-1.339620210351315972e-34,-1.042093083320294235e-34
-2.274662336885668878e-02,-1.152098017733805293e-34,-1.303532600916835354e-34
1.947422334129811361e-04,-1.081395617215406365e-34,-1.129554879123262612e-34
2.580846548725457268e-02,-1.158710337364011018e-34,-1.010892977583458012e-34
3.816740983551536459e-02,-1.184663651133079925e-34,-1.340429447729818372e-34
3.354692460661068409e-02,-1.063275409245262405e-34,-1.168880031158340356e-34
1.946303136552862689e-02,-1.109992566659463633e-34,-1.235669791384694073e-34
0.000000000000000000e+00,-1.801538412222990715e+01,-1.275060301836974662e-34
0.000000000000000000e+00,-1.602395777407679489e+01,-1.438696028445057028e-34
0.000000000000000000e+00,-1.402347013726912373e+01,-1.146831204248781716e-34
0.000000000000000000e+00,-1.201426797477215835e+01,-1.235624160576939571e-34
0.000000000000000000e+00,-1.000096950060675915e+01,-1.396543274056364266e-34
0.000000000000000000e+00,-7.988025530185430156e+00,-1.245789752400326193e-34
0.000000000000000000e+00,-5.978257541811973219e+00,-1.431362249899205419e-34
0.000000000000000000e+00,-3.978012242005810606e+00,-1.146141854074868548e-34
0.000000000000000000e+00,-1.986332628116185495e+00,-1.204310395002312347e-34
-1.912002242666943630e-02,-1.399007442294582881e-34,-2.000000000000000000e+01
-3.275685556593899150e-02,-1.106425793966355715e-34,-2.000000000000000000e+01
-3.547881230517369033e-02,-1.423775079760915568e-34,-2.000000000000000000e+01
-2.178210333199359638e-02,-1.124259087533495318e-34,-2.000000000000000000e+01
1.848960770269414411e-03,-1.143658177605116101e-34,-2.000000000000000000e+01
2.560064053678434703e-02,-1.310601277219206871e-34,-2.000000000000000000e+01
3.565749762640191278e-02,-1.114657628030612865e-34,-2.000000000000000000e+01
3.134852881213578968e-02,-1.148155658276707556e-34,-2.000000000000000000e+01
1.786916269955707293e-02,-1.535201997841106201e-34,-2.000000000000000000e+01
0.000000000000000000e+00,-1.236476980508029853e-34,-1.985244201656317875e+00
0.000000000000000000e+00,-1.007067403964139184e-34,-3.978201132595901246e+00
0.000000000000000000e+00,-1.271083148182715567e-34,-5.978425703637828548e+00
0.000000000000000000e+00,-1.240532703273775726e-34,-7.987303176327419152e+00
0.000000000000000000e+00,-1.097067118728826885e-34,-1.000121449188192990e+01
0.000000000000000000e+00,-1.053785366597098129e-34,-1.201467436189018834e+01
0.000000000000000000e+00,-1.072600066734370006e-34,-1.402281016304076466e+01
0.000000000000000000e+00,-1.111980103921302973e-34,-1.602205424455795679e+01
0.000000000000000000e+00,-1.166516744460261862e-34,-1.801310108298876145e+01
0.000000000000000000e+00,-1.986708814980547189e+00,-2.000000000000000000e+01
0.000000000000000000e+00,-3.977586543422530152e+00,-2.000000000000000000e+01
0.000000000000000000e+00,-5.976669053575749402e+00,-2.000000000000000000e+01
0.000000000000000000e+00,-7.984335683384765403e+00,-2.000000000000000000e+01
0.000000000000000000e+00,-9.998438594037818206e+00,-2.000000000000000000e+01
0.000000000000000000e+00,-1.201160024553312411e+01,-2.000000000000000000e+01
0.000000000000000000e+00,-1.402195091773448077e+01,-2.000000000000000000e+01
0.000000000000000000e+00,-1.602311971530097878e+01,-2.000000000000000000e+01
0.000000000000000000e+00,-1.801427405233737034e+01,-2.000000000000000000e+01
7.988000634228829000e-01,-3.416511043800237957e+00,-9.995681002290011108e+00
1.585099427065967959e+00,-4.829549362029802673e+00,-9.943166053530410053e+00
2.037222390483863776e+00,-7.302052391916184604e+00,-9.989195059352955042e+00
2.199789522573594169e+00,-1.000560383791178687e+01,-9.996971230999474045e+00
2.025712811422858195e+00,-1.264572807556816336e+01,-1.002352876373666746e+01
1.569168473383708573e+00,-1.512112077279897626e+01,-9.998613906986719257e+00
7.985639213486912524e-01,-1.660651215181749762e+01,-1.001586882132570366e+01
1.118264488839280987e-34,-1.989617420548100313e+00,-1.801183524310647144e+01
1.118578695575597426e-34,-3.982358718431610711e+00,-1.801087772527399622e+01
1.101023582662869151e-34,-5.983516476027450182e+00,-1.800787019905587627e+01
9.367458599267510169e-35,-7.992173515564558350e+00,-1.800280544892511259e+01
1.039033697676441667e-34,-1.000503563934664797e+01,-1.800229838635578261e+01
1.201281954340877892e-34,-1.201459690526414903e+01,-1.800421938857690307e+01
1.032823312708172707e-34,-1.402262193286616210e+01,-1.800782483229244946e+01
1.200103960216890077e-34,-1.601977411031537457e+01,-1.801164045209335995e+01
1.087588115506908200e-34,-1.801454226205229858e+01,-1.801380787336639244e+01
1.160221893878721457e-34,-1.990111116319263962e+00,-1.602285026578968186e+01
1.060800697264339271e-34,-3.985741025832532980e+00,-1.601889459986216835e+01
1.071535482699001867e-34,-5.990534764142198654e+00,-1.601108085081688159e+01
8.550787471501060897e-35,-7.995813301106365678e+00,-1.600137819568012887e+01
8.098424671195389341e-35,-1.000518498140241519e+01,-1.599929602494568215e+01
8.433525731570218368e-35,-1.201106391142826979e+01,-1.600097539343078878e+01
9.719298574198883271e-35,-1.401254337996680377e+01,-1.600581831849318348e+01
1.029785539726682083e-34,-1.601696154400701744e+01,-1.601764520442013406e+01
1.070739406523634392e-34,-1.801251763482969537e+01,-1.602198406171579848e+01
1.125843377821603462e-34,-1.991499671622603884e+00,-1.402228701257481625e+01
9.923435905987897621e-35,-3.993240670659882419e+00,-1.401359911038395900e+01
8.019904765133135194e-35,-5.997605592576356059e+00,-1.400108381250330503e+01
6.322167515070213240e-35,-8.003825588804511781e+00,-1.398843619195579357e+01
6.651665917691344219e-35,-1.000398558315134956e+01,-1.398813481794052827e+01
6.823351203645161432e-35,-1.200347876453925622e+01,-1.399219822324239004e+01
8.821361511272148413e-35,-1.400476272630123198e+01,-1.399930842642813111e+01
1.015976985107365724e-34,-1.601336985169663762e+01,-1.401507221263464942e+01
