sxx,syy,szz,sxy,sxz,syz,smises
1.101354376897431819e-01,4.337832029503909670e-01,2.472228780295332995e-01,3.005551431859806999e-02,-6.940686867623319101e-02,1.140785047444816194e-02,3.110066950321197510e-01
9.650859641429876401e-02,3.743914053972553502e-01,2.657025144763642821e-01,4.575143040737074569e-03,-5.407301009381890872e-02,-2.011909894746099787e-03,2.601460516452789307e-01
2.347835412903037100e-01,4.483152215286393405e-01,3.330460906007933763e-01,-1.809072549676555034e-03,-4.203476356412539500e-02,-2.726122814141178612e-03,1.990025490522384644e-01
2.100885833237904066e-01,5.723319815355094597e-01,3.655624128223736169e-01,2.308575166680693763e-02,-6.077441264274415639e-02,-2.761118267683080121e-02,3.376975059509277344e-01
1.419867117910714460e-01,3.549426421381733365e-01,2.008706842114995061e-01,1.364181567817650612e-02,-1.193703994428588350e-01,2.385658285876071649e-02,2.851165533065795898e-01
2.614354913912769196e-01,5.889645871729300985e-01,3.312305706805287464e-01,-1.294166318074548711e-02,-1.090648747518116052e-01,4.513257042867006158e-02,3.627471327781677246e-01
4.135756750977682139e-01,3.514330826562002130e-01,2.898914501988810732e-01,-2.525028322476661341e-02,-1.698346257175085278e-02,-3.012865449043125241e-02,1.302869319915771484e-01
3.802320739384279502e-01,3.225127400923500920e-01,2.590622319107347971e-01,-2.012833141382223273e-02,-1.102996434807573464e-02,-3.494932754953365694e-02,1.275327652692794800e-01
4.037558923933658450e-01,3.311306312983638978e-01,2.721367627114635868e-01,-4.270952219753912718e-03,-6.661867578577275635e-03,-1.572071741344721954e-02,1.181881427764892578e-01
3.841919846654193171e-01,3.100713620549062632e-01,2.245218190548878279e-01,-5.651921603926856295e-03,-3.145135912687728203e-03,-2.587995716480563993e-02,1.459054499864578247e-01
3.622075499738841020e-01,2.995484460688444539e-01,2.160570456738765688e-01,-5.705204891336490905e-03,-4.089252474999206452e-03,-2.595779012790068799e-02,1.352690160274505615e-01
3.713106612746653878e-01,3.342365660390332338e-01,2.352623136078132449e-01,-1.191768555423781961e-02,-5.502679028468965804e-03,-1.425741095955119879e-02,1.263587176799774170e-01
3.483813185245112631e-01,2.871790235143815706e-01,2.139472248870270543e-01,-3.879307462988232629e-03,-7.242099381022732568e-03,-1.331785355578593393e-02,1.196877509355545044e-01
3.149468712204803178e-01,2.825500563777644802e-01,2.299220538252191859e-01,2.446860647993249691e-02,1.473782415714139198e-02,-1.502264379268187025e-02,9.300015121698379517e-02
3.545129430701168260e-01,3.881292681406804390e-01,2.457132471882890190e-01,2.573255915084203711e-03,-1.067361479793617861e-02,2.656366098368831159e-03,1.304135322570800781e-01
2.978107491075382418e-01,2.917972270039617122e-01,1.925671110224717042e-01,3.531138121415822867e-02,2.888418575426251675e-02,-3.563515244152241218e-02,1.432922333478927612e-01
3.155704051328475090e-01,2.673451608553398806e-01,2.105915852192572213e-01,2.560562879623633908e-02,2.398266256407750180e-02,-2.598409499925110125e-02,1.183282136917114258e-01
3.202951368167370472e-01,3.281912254093137804e-01,2.317973260245126954e-01,3.380439617109112088e-02,3.217810139043514317e-02,-2.278389434275206876e-02,1.291697174310684204e-01
3.089287534809337377e-01,2.836412192426600032e-01,2.275387014550860343e-01,2.497406710683398520e-02,1.737671154056710104e-02,-1.751848331504698986e-02,9.435730427503585815e-02
3.786987749908088396e-01,3.066613214397773679e-01,2.729689267521409612e-01,4.819236070170584280e-02,3.369208344878371619e-02,-4.234264405299265760e-02,1.565355062484741211e-01
3.299607568096309951e-01,3.357761132965256246e-01,2.461335183408763227e-01,2.334193544376804083e-03,2.407571298908944314e-03,-2.487001889405614230e-03,8.718141913414001465e-02
3.493774226125936355e-01,3.500007351693902868e-01,2.698506869847140943e-01,3.148615680451890414e-02,2.322439299645131724e-02,-2.219934704213043231e-02,1.115578114986419678e-01
2.317935584045236475e-01,2.902994177808806420e-01,1.905630724037531143e-01,3.869264938695494288e-02,6.864396551963877768e-02,-5.248010186887500789e-02,1.855396032333374023e-01
3.556484314388880796e-01,3.311514908312551131e-01,2.671177377121533580e-01,1.509476693630066278e-02,1.090238849908454523e-02,-1.173466369034094174e-02,8.787662535905838013e-02
3.615236285497020474e-01,3.370240724679348654e-01,2.367891082277392145e-01,2.274427723889341918e-02,1.969474706637838052e-02,-3.483410656331690364e-02,1.394947618246078491e-01
3.155496206225562039e-01,2.818685858951622825e-01,2.203791740280677813e-01,3.099720275779131728e-02,2.442151675972406566e-02,-2.345264070465070960e-02,1.153610721230506897e-01
3.256770728455368191e-01,3.007035210526864955e-01,2.153681563817550493e-01,1.482975585140549994e-02,1.319788150959784294e-02,-1.643791566959295486e-02,1.096807271242141724e-01
3.329704438512784970e-01,2.882783612552655694e-01,2.021815779820846370e-01,2.187974084354021853e-02,2.040583026573530162e-02,-2.688213654488774002e-02,1.345778405666351318e-01
3.687354413499843719e-01,3.208783783559393532e-01,2.582444060651134521e-01,2.108723768427598483e-02,2.708227587696534350e-02,-2.445154811435698919e-02,1.205769032239913940e-01
3.307884289938400890e-01,3.780329174887285815e-01,2.198688256204655023e-01,-3.760318560951310049e-03,4.355453248121111953e-02,2.267560017817963746e-03,1.597635000944137573e-01
2.427127559322830030e-01,3.267187943054160604e-01,1.313991992920339746e-01,-1.409223666974704012e-02,7.011969874255948032e-02,1.448391815417501144e-02,2.115990966558456421e-01
2.976103539838169665e-01,3.886538985974228311e-01,2.400816662499124787e-01,-1.347324761298011181e-03,4.659091711871821834e-02,8.937301386076896073e-03,1.536011248826980591e-01
2.935194443014763066e-01,3.544962922588511534e-01,2.815136095784481762e-01,7.255635744827486008e-03,-1.339858216464045017e-03,4.045041779200155875e-03,6.933108717203140259e-02
2.917838714796537336e-01,4.015789196997377464e-01,2.776759737355173341e-01,1.210278198242824678e-03,1.513320776997471688e-02,2.538153849178557790e-03,1.204729229211807251e-01
2.823646173387134861e-01,3.797672311278246227e-01,2.414084025363128216e-01,-6.867459613932704390e-03,7.056457681651809311e-02,1.147164252798128087e-02,1.750093847513198853e-01
3.163662075931513717e-01,3.899174316653665762e-01,1.906416672957733094e-01,1.278463329081522618e-02,6.220284696843515065e-02,-7.564952702386472556e-03,2.067202031612396240e-01
2.519628090698948220e-01,4.136140511801771336e-01,2.428654987071491855e-01,-5.371099664547411730e-03,4.562024818714359442e-02,-1.293404288357027920e-02,1.857862025499343872e-01
3.068285322759904399e-01,3.895364472713210846e-01,2.085166158015893945e-01,1.269885611229498897e-02,9.696396948621927026e-02,-1.629399695206253107e-02,2.326441556215286255e-01
3.574034183267155163e-01,3.133451190284753385e-01,2.122727531714206362e-01,2.905608699448651404e-03,-2.209947112214630683e-03,1.113389913557731765e-02,1.304672509431838989e-01
3.663164399923306003e-01,3.325566195093512811e-01,2.279362472197944411e-01,1.428319405330744606e-03,-9.308244090231189947e-04,2.404881687854211296e-03,1.250727027654647827e-01
3.571262379084326755e-01,3.237382944749674363e-01,2.065662621266146082e-01,2.915096142253801020e-03,-1.314906727979955415e-03,8.867090073790740226e-03,1.379229128360748291e-01
2.725485116548508335e-01,3.645428346530063535e-01,3.062076944370146769e-01,-6.696833670345307687e-02,-2.445746057281203076e-02,4.048308420147700946e-03,1.476393789052963257e-01
3.451418482698354606e-01,3.588337721457562357e-01,1.110705019970430751e-01,-6.980175907807003102e-03,2.166560797977176017e-02,1.548751057646851302e-02,2.458774149417877197e-01
3.833462066855685135e-01,4.254766481517810450e-01,4.085655841476826255e-01,-9.415019791767662016e-02,-5.641951734344601271e-04,-8.776500748518475947e-03,1.678490489721298218e-01
3.260532070541248828e-01,3.461347691372476665e-01,2.290225257423513239e-01,1.456645622170330131e-03,1.082705003103612198e-03,-2.523538250351266277e-03,1.086081787943840027e-01
