fx,fy,fz
-9.531075024787787697e+01,-4.775916511370567719e+01,-1.436588014950180847e+00
-4.774875583156749315e+01,9.522902646608754651e+01,-2.886849474756608913e+00
-9.538691610305640722e+01,4.764040295189926155e+01,2.928841053335272449e+00
-4.777031739409458311e+01,-9.538878071218324806e+01,1.498334756256174405e+00
9.526322146529457768e+01,4.775856390293773757e+01,-1.502941395448614603e+00
4.772356972411405707e+01,9.528921213796803613e+01,1.479047953403506144e+00
9.516602076936572985e+01,-4.763542844969134649e+01,2.801822612545373570e+00
4.764111305253579332e+01,-9.517884581137182920e+01,-2.974999096369793872e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.430096391390202371e+02,0.000000000000000000e+00,-4.320851528600124780e+00
-1.433062231481104050e+02,0.000000000000000000e+00,-4.415338319626063601e+00
-1.434727070603628079e+02,0.000000000000000000e+00,-4.213533695185975425e+00
-1.442015079641973045e+02,0.000000000000000000e+00,-3.949515893769475205e+00
-1.444692361365995055e+02,0.000000000000000000e+00,-3.973912257297396167e+00
-1.443753160828409534e+02,0.000000000000000000e+00,-4.293913945614743710e+00
-1.431063851538874871e+02,0.000000000000000000e+00,-4.222932738756600024e+00
-1.433410861838111146e+02,0.000000000000000000e+00,-4.334042077856378405e+00
-1.429494272437264613e+02,0.000000000000000000e+00,-4.367694515835968794e+00
-1.425189501902350173e+02,1.419434990360093991e+02,0.000000000000000000e+00
-1.402652455607103832e+02,1.394287680845718569e+02,0.000000000000000000e+00
-1.368568297175047519e+02,1.356512232160013696e+02,0.000000000000000000e+00
-1.331906437280366617e+02,1.326019466443116528e+02,0.000000000000000000e+00
-1.317669775859038452e+02,1.319000919936266598e+02,0.000000000000000000e+00
-1.329531949268252617e+02,1.334497230709133646e+02,0.000000000000000000e+00
-1.357556329458736570e+02,1.372060285745706665e+02,0.000000000000000000e+00
-1.394192085799473091e+02,1.401211252423564702e+02,0.000000000000000000e+00
-1.420269870769718068e+02,1.424237633967720171e+02,0.000000000000000000e+00
-1.428362168027587416e+02,0.000000000000000000e+00,4.440861030612833105e+00
-1.432489663983373021e+02,0.000000000000000000e+00,4.311770230404972537e+00
-1.435611037729927659e+02,0.000000000000000000e+00,4.182492119380593287e+00
-1.443782188279475918e+02,0.000000000000000000e+00,3.616668192306055740e+00
-1.441591176534019212e+02,0.000000000000000000e+00,3.873978233691762085e+00
-1.438523288548328196e+02,0.000000000000000000e+00,3.846599004082313478e+00
