fx,fy,fz
-4.730679180684753504e+01,2.359123510223112508e+00,-2.343165777657394866e+00
-2.374996007573865953e+01,-4.828044409128542824e+00,-4.814923637537090961e+00
-4.739948225162869733e+01,-2.472224591573107588e+00,4.697035823131660237e+00
-2.371363370659981484e+01,4.703758341087283412e+00,2.460339380955886668e+00
4.724569797574172725e+01,-2.372110730683441027e+00,-2.359830933231372718e+00
2.368595192639682168e+01,-4.690531315215448416e+00,2.443702121979824504e+00
4.730443511716529059e+01,2.458374603935184588e+00,4.700722493077817532e+00
2.372029096888585542e+01,4.820093634691627216e+00,-4.849097340248407662e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.075544263075968843e+01,0.000000000000000000e+00,-7.237412049428227689e+00
-6.998598120607169903e+01,0.000000000000000000e+00,-7.789138292793587048e+00
-6.890623740040193468e+01,0.000000000000000000e+00,-8.477776111349680122e+00
-6.812590161737463745e+01,0.000000000000000000e+00,-9.191600617056257860e+00
-6.799291161859321164e+01,0.000000000000000000e+00,-9.575710750380190817e+00
-6.847516883490365558e+01,0.000000000000000000e+00,-9.516317306574713086e+00
-6.895814341649723644e+01,0.000000000000000000e+00,-8.697077369212660614e+00
-7.037436880011739504e+01,0.000000000000000000e+00,-7.872918258885683862e+00
-7.088025454730197339e+01,0.000000000000000000e+00,-7.275962283171908851e+00
-7.086837891329176387e+01,-7.340804133706860135e+00,0.000000000000000000e+00
-7.026746088893710862e+01,-7.891159107417634822e+00,0.000000000000000000e+00
-6.929391854552538632e+01,-8.580008926738232233e+00,0.000000000000000000e+00
-6.815148779414687397e+01,-9.193358506325628454e+00,0.000000000000000000e+00
-6.778120648802205039e+01,-9.521352915687188556e+00,0.000000000000000000e+00
-6.820526114991966438e+01,-9.225732355047016497e+00,0.000000000000000000e+00
-6.900496477742446189e+01,-8.524271614448062806e+00,0.000000000000000000e+00
-7.001197644551679389e+01,-7.782383966225788541e+00,0.000000000000000000e+00
-7.075491249529038384e+01,-7.242952526514881306e+00,0.000000000000000000e+00
-7.071931409155668291e+01,0.000000000000000000e+00,7.347692033933038047e+00
-6.988915385239192801e+01,0.000000000000000000e+00,7.800756976503444129e+00
-6.896513041721011916e+01,0.000000000000000000e+00,8.599019035960905555e+00
-6.825664115691783707e+01,0.000000000000000000e+00,9.205158556666727776e+00
-6.783401716313564123e+01,0.000000000000000000e+00,9.439905695548215903e+00
