ux,uy,uz
-3.267885505149526536e-35,-2.110740709395111416e-35,2.000000000000000000e+01
-2.120895499006332187e-35,-2.000000000000000000e+01,2.000000000000000000e+01
-2.835981785449961881e-35,-2.000000000000000000e+01,2.764965201197880575e-37
-2.848321558892286086e-35,-3.051638378606289058e-35,1.809061549603840648e-37
-2.000000000000000000e+01,-2.000000000000000000e+01,2.000000000000000000e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,1.079562033337140585e-37
-2.000000000000000000e+01,-2.116181294003115952e-35,1.479802861911334286e-37
-2.000000000000000000e+01,-3.157479342109763745e-35,2.000000000000000000e+01
-1.022375805144805838e+01,-2.071733936698720857e-01,9.969075543352365898e+00
-1.010891978092303667e+01,-1.986597519600547557e+01,9.924009732715177279e+00
-5.647978813325321743e-35,-2.035531126373240962e+00,2.000000000000000000e+01
-5.709164541176653703e-35,-4.062059150064036395e+00,2.000000000000000000e+01
-6.501648526745715273e-35,-6.065382091729732750e+00,2.000000000000000000e+01
-5.130615806831749939e-35,-8.052509843973805204e+00,2.000000000000000000e+01
-5.607673581906511455e-35,-1.000748545313066273e+01,2.000000000000000000e+01
-5.817162130543005774e-35,-1.196218840953053508e+01,2.000000000000000000e+01
-5.697816072347645810e-35,-1.394577209853974331e+01,2.000000000000000000e+01
-6.385871837497887412e-35,-1.594201741028300212e+01,2.000000000000000000e+01
-5.273838854889785924e-35,-1.796754355459968266e+01,2.000000000000000000e+01
-5.657361361916107618e-35,-2.000000000000000000e+01,1.768379948065564733e+01
-6.093627202249372832e-35,-2.000000000000000000e+01,1.545320434267628862e+01
-4.685562761184526142e-35,-2.000000000000000000e+01,1.342623616033924350e+01
-5.404285261950954446e-35,-2.000000000000000000e+01,1.164253815121717928e+01
-4.757161520704153444e-35,-2.000000000000000000e+01,1.000813182493482145e+01
-5.494558345102959451e-35,-2.000000000000000000e+01,8.363834062482684573e+00
-5.091000066758517491e-35,-2.000000000000000000e+01,6.571276101227344846e+00
-6.374962015189722742e-35,-2.000000000000000000e+01,4.530830846572018622e+00
-5.251004152836619797e-35,-2.000000000000000000e+01,2.316729425350263494e+00
-5.606136881055634987e-35,-1.796310826767321700e+01,2.062624171276342893e-37
-5.708625557318596648e-35,-1.593241746925574276e+01,-3.206820945679148060e-38
-5.646165623360284598e-35,-1.393204605686366904e+01,-2.909675183536123960e-37
-5.480837067721621517e-35,-1.194921423706402308e+01,-8.493213453177845685e-37
-5.601861092993940189e-35,-9.999334456659498827e+00,-7.466889604531920507e-37
-5.868921370665945441e-35,-8.036216759918712427e+00,-5.643621669360946888e-37
-5.661186290503142325e-35,-6.061318671245336631e+00,-2.189651665813187436e-37
-5.125919406600194376e-35,-4.058543635964428020e+00,2.414326952656263072e-37
-6.307906019551223647e-35,-2.033053475946688948e+00,5.074167401306823733e-37
-5.669575600334782768e-35,-5.303218167865747579e-35,2.319704982406263660e+00
-5.065315376144316661e-35,-6.018126580731505393e-35,4.542054193078994828e+00
-6.231487218133968985e-35,-4.374518251408684054e-35,6.571253156491939862e+00
-4.516005964319970587e-35,-5.435289454189681645e-35,8.372297944312265372e+00
-4.816408473652331303e-35,-4.146839287416751922e-35,9.999222152624877680e+00
-4.872976694130012488e-35,-4.239653540379110748e-35,1.163662001195655016e+01
-5.101248983891873636e-35,-4.506822225528835483e-35,1.342630200145558561e+01
-5.388276478267940200e-35,-4.727425607075650407e-35,1.547587979991033613e+01
-6.074135708449245706e-35,-5.181057161371012163e-35,1.769157026617587292e+01
-2.038114097059199104e+00,-2.000000000000000000e+01,2.000000000000000000e+01
-4.067321049381678044e+00,-2.000000000000000000e+01,2.000000000000000000e+01
-6.073107050872203594e+00,-2.000000000000000000e+01,2.000000000000000000e+01
-8.046528904773351698e+00,-2.000000000000000000e+01,2.000000000000000000e+01
-9.992750856319750241e+00,-2.000000000000000000e+01,2.000000000000000000e+01
-1.195459319911678620e+01,-2.000000000000000000e+01,2.000000000000000000e+01
-1.393832039386208166e+01,-2.000000000000000000e+01,2.000000000000000000e+01
-1.593955273874168554e+01,-2.000000000000000000e+01,2.000000000000000000e+01
-1.796965534673523734e+01,-2.000000000000000000e+01,2.000000000000000000e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,1.768626796227475850e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,1.545726127795899885e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,1.345073883147009930e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,1.164072888856825649e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,9.989035824635825733e+00
-2.000000000000000000e+01,-2.000000000000000000e+01,8.349939746665233642e+00
-2.000000000000000000e+01,-2.000000000000000000e+01,6.552583305674184011e+00
-2.000000000000000000e+01,-2.000000000000000000e+01,4.544040250918338408e+00
-2.000000000000000000e+01,-2.000000000000000000e+01,2.321670638622047811e+00
-1.796475537538261591e+01,-2.000000000000000000e+01,3.401905214464186707e-37
-1.593894488176225543e+01,-2.000000000000000000e+01,9.674817622129085488e-38
-1.393312845472530270e+01,-2.000000000000000000e+01,-1.785507460874008327e-37
-1.195671913397305097e+01,-2.000000000000000000e+01,-8.397964750087332750e-37
-1.000636435363813881e+01,-2.000000000000000000e+01,-9.060055115944782729e-37
-8.052482699089932083e+00,-2.000000000000000000e+01,-6.739295589447285749e-37
