ux,uy,uz
3.660725971982176845e-35,-2.339937000385917259e-36,1.115315662528880434e-36
2.372683452842533392e-35,3.615698368759019258e-36,4.089015813802228309e-36
3.183540160492072901e-35,2.442598953616752710e-36,-4.207716277262741171e-36
3.189447001887916179e-35,-3.415491817360408387e-36,-1.147625534071113857e-36
2.000000000000000000e+01,8.337534648400987191e-37,2.346208825101000100e-36
2.000000000000000000e+01,3.179519514246460268e-36,-9.043653941258453577e-37
2.000000000000000000e+01,-2.419679483779885348e-36,-3.863101190449844666e-36
2.000000000000000000e+01,-3.641534025387039853e-36,4.800302420693500580e-36
1.010851834725098009e+01,6.306448896755439959e-01,1.483108139861135169e-02
1.006665571927816849e+01,-6.252811613364031018e-01,9.612195996392845429e-03
6.286843538933454297e-35,-2.664323023975867163e-02,5.634898963491641766e-36
6.219423416688143148e-35,-4.710994136395144777e-02,6.010948607754231525e-36
6.900074567598125791e-35,-5.106827130221296834e-02,7.375409902468121686e-36
5.288613157826823459e-35,-3.398392439788722880e-02,9.084085009280455466e-36
5.758382358104353537e-35,-2.848917539219062919e-03,7.178011073313639755e-36
6.038916727314939937e-35,2.956459921927236806e-02,7.391517050557081501e-36
6.083834335685038623e-35,4.570707388710613939e-02,6.746123287660810414e-36
7.033520458690975532e-35,4.756916822970232162e-02,7.967238165256646440e-36
5.895234914405348311e-35,2.865937267897605140e-02,6.874032872157881697e-36
6.382224125110685499e-35,6.086104997406826225e-36,2.865187233472391709e-02
7.021829630921341697e-35,6.922052859866112706e-36,4.755741281047487501e-02
5.599417753094170893e-35,7.498890930580749089e-36,4.926913294660964504e-02
6.711009976790966187e-35,7.109905406634955226e-36,3.048657678122676865e-02
6.019536253081808950e-35,9.555422044143791841e-36,-1.397880794114917486e-03
6.858490992999595724e-35,7.227829317461587144e-36,-3.273680181877827028e-02
6.129950803719558297e-35,8.514161336244396875e-36,-5.036984661857307755e-02
7.408461821142496983e-35,6.049392804955190885e-36,-4.632957423941855973e-02
5.923189311264643530e-35,7.228479164958092662e-36,-2.637957201442689067e-02
6.258425254426840454e-35,2.927474237993128725e-02,-5.867201412728937129e-36
6.215512058695441815e-35,4.691169548085639962e-02,-6.107713806656062036e-36
6.002150421051294962e-35,4.790827215315028587e-02,-6.833331757900938359e-36
5.691416357154478400e-35,2.886583599504989606e-02,-7.688979011226989008e-36
5.781262407620819106e-35,-3.055228555563217503e-03,-7.983636206787720953e-36
6.096344353113646427e-35,-3.339107920021706227e-02,-7.086288969764465542e-36
6.038088404701308240e-35,-4.954003865422266367e-02,-7.317153206157792582e-36
5.636927663747249962e-35,-4.611667077767266087e-02,-6.610228673277657477e-36
7.034694105878806701e-35,-2.641494360395857388e-02,-6.106474334135184314e-36
6.386795428585937459e-35,-6.184210039801413825e-36,-2.908796870341442270e-02
5.876404778842946917e-35,-7.880268291132003006e-36,-4.775908821743139743e-02
7.411441124891363834e-35,-6.663798186520195140e-36,-4.914461009804660385e-02
5.617615843102853226e-35,-9.307484422689067132e-36,-3.012530342664870506e-02
6.063109814807709069e-35,-7.338720608693094458e-36,1.386712451519162568e-03
6.086304094900253755e-35,-7.040841133219913698e-36,3.271962288193046298e-02
6.163893209165108046e-35,-6.478390243128589963e-36,4.831176873348177331e-02
6.261052257838293504e-35,-5.982681088618932290e-36,4.474690337956047093e-02
6.872380066926393566e-35,-6.003164119121549064e-36,2.627120497184602665e-02
2.004942313218086358e+00,6.757458207312544392e-36,5.869169232214287706e-36
4.009865546063445585e+00,5.206625159891466399e-36,6.135087522508413782e-36
6.015618724627519676e+00,4.255725926442671482e-36,3.519989784974543114e-36
8.012169448465888522e+00,2.889478023636754647e-36,2.785577880210336694e-36
1.000056881463565617e+01,2.514415291265580045e-36,2.625526450806805268e-36
1.199125523293697171e+01,3.348665366189424729e-36,2.765225502063724729e-36
1.399052141667749893e+01,4.459342357421789029e-36,5.211962579074934339e-36
1.599597569200883385e+01,6.255393357806747430e-36,5.385835643794445504e-36
1.800075092069335980e+01,7.662170267094296837e-36,5.395871623608940612e-36
2.000000000000000000e+01,5.752129042952578452e-36,2.613848647408208506e-02
2.000000000000000000e+01,6.590075429882334340e-36,4.527666582056002337e-02
2.000000000000000000e+01,8.464019429782871641e-36,4.682375035308985328e-02
2.000000000000000000e+01,7.345731793643562126e-36,3.351379166252605596e-02
2.000000000000000000e+01,7.642328633088396846e-36,3.755497804847617808e-03
2.000000000000000000e+01,9.357358304082498279e-36,-2.819860154373649355e-02
2.000000000000000000e+01,7.551114523169587040e-36,-4.772402605415508592e-02
2.000000000000000000e+01,6.576213170096645464e-36,-4.766201095012494865e-02
2.000000000000000000e+01,6.525083641691277394e-36,-2.881672894003804372e-02
1.799859856757786858e+01,6.127752737457201893e-36,-5.462004147306450440e-36
1.599483254002703880e+01,4.863507201331327911e-36,-6.185110085715583810e-36
1.399087161927446488e+01,5.003691077222700285e-36,-4.126553194081434676e-36
1.199284693286901948e+01,2.973766694998333278e-36,-3.788964576531307327e-36
1.000181811726617020e+01,3.430494824478170877e-36,-2.356381879814493351e-36
8.012087349143536485e+00,3.425037097005664563e-36,-2.635459108081970161e-36
6.014168492737190341e+00,3.942830465811401733e-36,-4.994682511274144048e-36
4.010217315650474568e+00,6.578317278627640985e-36,-5.916045989558620536e-36
2.004329634679338668e+00,5.779155005173474177e-36,-5.729907553994574926e-36
1.799810974531370178e+01,-6.895733236924661262e-36,-5.336717613919920883e-36
1.599421774112672878e+01,-4.970427316199592660e-36,-6.754032117890031602e-36
1.398819403173405007e+01,-5.058383102783391329e-36,-3.578481687742979617e-36
1.199094952024097083e+01,-3.282465239284837781e-36,-3.581264489665800504e-36
1.000064189690295713e+01,-2.620879398800093375e-36,-2.625445567665354280e-36
8.011719222457182710e+00,-3.098396161879599715e-36,-2.877495338681917917e-36
6.014200899705969938e+00,-4.323668908777439590e-36,-4.973157597034703512e-36
4.008203272553733321e+00,-4.672270108004178707e-36,-5.278240579896836211e-36
2.003715347955520532e+00,-5.448007410966511061e-36,-6.247478665254727352e-36
2.000000000000000000e+01,2.601407325474253129e-02,-6.608739414299662093e-36
2.000000000000000000e+01,4.460731215875416572e-02,-7.882307564535056021e-36
2.000000000000000000e+01,4.792753554440101760e-02,-7.134652481964390669e-36
2.000000000000000000e+01,3.328522865558294908e-02,-8.089967213505735758e-36
2.000000000000000000e+01,1.945120104265033291e-03,-9.526613722779359261e-36
2.000000000000000000e+01,-3.074268504447200123e-02,-8.198595994770396715e-36
2.000000000000000000e+01,-4.766732612197751434e-02,-8.756156614630887099e-36
2.000000000000000000e+01,-4.598601576880662067e-02,-6.445285923694606413e-36
2.000000000000000000e+01,-2.820150096256108380e-02,-6.221042055941963318e-36
