ux,uy,uz
7.324742041239023461e-35,-4.335047641335360161e-36,2.012139822254718733e-36
4.749876153613947826e-35,6.598931649674783340e-36,7.512817542319643007e-36
6.364886435801347997e-35,4.497539988553400283e-36,-7.782773030076927891e-36
6.394638603576855838e-35,-6.269749296809260693e-36,-2.034229691265216445e-36
2.000000000000000000e+01,1.473941061549178836e-36,4.338255758352183155e-36
2.000000000000000000e+01,5.813071682721298640e-36,-1.577258082050013358e-36
2.000000000000000000e+01,-4.455977828881204301e-36,-7.122295020984602680e-36
2.000000000000000000e+01,-6.668997158018013375e-36,8.849233136575173729e-36
1.010457966480933045e+01,6.474514082115291336e-01,1.294887812385146428e-02
1.006407691975296181e+01,-6.445378029682222731e-01,1.018642234423442795e-02
1.259290183514161335e-34,-2.256576996862442314e-02,1.030679963822569837e-35
1.247033973283585223e-34,-4.007321162601647224e-02,1.087765230989158929e-35
1.385775167144570407e-34,-4.374415918498016087e-02,1.322756681283895840e-35
1.062273451664331331e-34,-2.931382633500296403e-02,1.629511922852371393e-35
1.157295810652633057e-34,-2.406434192738393651e-03,1.255608567415212309e-35
1.213853827837458600e-34,2.559779640027077738e-02,1.300884664002152260e-35
1.221163583217336764e-34,3.904264738040248012e-02,1.195729327055341792e-35
1.410531415873040415e-34,4.033685467092146260e-02,1.456549555132017480e-35
1.180315305003378160e-34,2.404918740554432346e-02,1.264894428399653192e-35
1.278218426983525749e-34,1.111911886887653569e-35,2.416947117474160453e-02
1.408269923568616655e-34,1.256486564946706713e-35,4.044910548696272617e-02
1.123682244346261133e-34,1.344224407084465828e-35,4.219258795046480076e-02
1.348788196681747148e-34,1.252202409114416121e-35,2.638042023254467613e-02
1.210303982590542596e-34,1.712728169059632035e-35,-9.332398470370398876e-04
1.378675361330250934e-34,1.273111024614249587e-35,-2.785974899824656542e-02
1.230431708311591294e-34,1.540554292364478567e-35,-4.293664238450819320e-02
1.486821153437842064e-34,1.091787434290937102e-35,-3.936839240139333035e-02
1.186090436196283893e-34,1.333189320638391167e-35,-2.231686914999636215e-02
1.253653782852389087e-34,2.470265101361915350e-02,-1.073207795074440828e-35
1.246346666949423891e-34,3.982208186954046270e-02,-1.103664501137553972e-35
1.204966761896334465e-34,4.103623896522074627e-02,-1.218255134788968856e-35
1.143323029767053178e-34,2.479217071133310579e-02,-1.360740324431041755e-35
1.162115299010781980e-34,-2.581522054969152217e-03,-1.411560420509619168e-35
1.225209464224012866e-34,-2.859863640624901032e-02,-1.248828837174128209e-35
1.211861059248320321e-34,-4.226898572421908251e-02,-1.310037855080869361e-35
1.129809604009720110e-34,-3.913483118628231089e-02,-1.203171266637679555e-35
1.409846775838785436e-34,-2.232348659048100786e-02,-1.119117010584263692e-35
1.279244886935253273e-34,-1.134684976332839047e-35,-2.458433943331940139e-02
1.178025486632409168e-34,-1.438950172060107004e-35,-4.058990189714581365e-02
1.488518944853363719e-34,-1.184591774800062203e-35,-4.214430910610177106e-02
1.128872977868301012e-34,-1.669541289841087458e-35,-2.598892379603257724e-02
1.218852043278074551e-34,-1.287166958798298123e-35,9.423557847799349111e-04
1.223144706625701318e-34,-1.243060099066738788e-35,2.792941382487496363e-02
1.237613413011453052e-34,-1.158381580619982050e-35,4.099716573139067927e-02
1.255600568305516365e-34,-1.083950728386812682e-35,3.772667716767977297e-02
1.377356951088732216e-34,-1.099729112111597445e-35,2.199507782032394942e-02
2.005205584431981602e+00,1.246649032146649233e-35,1.081237881900064027e-35
4.009918082252920790e+00,9.497170525730133938e-36,1.119993725530949317e-35
6.014357519057120349e+00,7.760915921643682098e-36,6.526728839605296470e-36
8.010994086416033610e+00,5.316707066580306887e-36,5.133762479582092051e-36
1.000073229215429294e+01,4.600320623765375418e-36,4.799812163593796464e-36
1.199226589055865944e+01,6.094138112779668714e-36,5.162919949074144529e-36
