fx,fy,fz
-2.550069948675967680e+04,-7.112561460526869439e-01,-5.996289609565756962e-01
-6.841328137859932212e-01,1.719172974020169931e+03,-4.883341978555879592e-01
-1.567321379637263590e+00,-8.194623821108137918e-02,1.721401035023764280e+03
2.550070157359390214e+04,1.131022034533190279e+00,-4.615171086497262820e-01
-1.536447702242611513e+00,-1.719173177059969248e+03,1.491958345206523262e-01
-1.332700527476788466e+00,6.796747573394910091e-01,-1.721404661444471685e+03
