sxx,syy,szz,sxy,sxz,syz,smises
-3.238217793105930831e-01,-1.464295113969983575e+00,1.401193709773380203e+00,-2.008851046306750765e-01,-1.815448994779592373e-01,-8.328865372286495261e-02,2.546457052230834961e+00
-3.754245560528981507e-01,-1.428340079228908266e+00,1.673681800700677957e+00,-2.557396627138382866e-02,1.597992635537366923e-01,1.607715457416008381e-02,2.746697902679443359e+00
-5.154302496318929894e-01,-1.365156402652103029e+00,1.509897692722705687e+00,-7.850730934413479092e-03,-1.256795896632461607e-01,4.088117224139164313e-02,2.568568944931030273e+00
-3.638601518442453608e-01,-1.897029849756184605e+00,1.923460286139951014e+00,-1.599324534376945217e-01,-4.311525884339751681e-03,-2.532291092058675530e-01,3.370231389999389648e+00
-4.374941571707291477e-01,-1.282875382803149611e+00,1.282322252328315981e+00,-8.306460923692671194e-02,-3.319052896103718564e-01,1.041968397537907376e-01,2.347358465194702148e+00
-3.866559043366852855e-01,-1.793335685595380369e+00,1.586006691246193423e+00,-8.767024450187506368e-02,-2.966550645156871280e-01,2.449371864388921738e-01,3.018626213073730469e+00
-1.108948640288654808e+00,-9.649441339639716064e-01,1.411347028134226855e+00,7.869043440378489795e-02,-3.194342705317081404e-03,5.920077788181415945e-02,2.457400083541870117e+00
-1.047736702849904278e+00,-9.408584254542387004e-01,1.335148846034652115e+00,5.408636751839446255e-02,2.690978780731123621e-02,2.993346370109512683e-02,2.334207296371459961e+00
-1.098776886866257518e+00,-9.458499447300885432e-01,1.403462319008861980e+00,1.253124918533789559e-02,1.924398161658476963e-02,5.726628628376063956e-03,2.429734230041503906e+00
-1.068412679216306227e+00,-9.326860021169236514e-01,1.294780594771484772e+00,1.425505915559903240e-02,-4.447016501196400171e-03,-4.555528374165676575e-02,2.299837112426757812e+00
-1.033463125347374945e+00,-9.357808119760748777e-01,1.286514732143545503e+00,1.734844695260404079e-03,1.679006206987127686e-02,-5.506797601919859175e-02,2.274900197982788086e+00
-1.019629493490805672e+00,-9.743598347327462328e-01,1.296687960146504448e+00,2.255195938021178209e-02,1.910847193191339555e-02,6.970972650550335582e-03,2.294620752334594727e+00
-1.023238230293179063e+00,-9.161402172687583834e-01,1.280468478460900839e+00,7.384043422292411833e-03,6.117265094839710940e-03,-7.370483396041292365e-03,2.252165794372558594e+00
-9.805442995651592053e-01,-9.067877083549796824e-01,1.318541831062804093e+00,-6.474751451641520827e-02,9.425976763034170109e-04,-1.652813113761188862e-02,2.266067743301391602e+00
