sxx,syy,szz,sxy,sxz,syz,smises
-1.460849953572174731e-01,-3.436209777145168842e-01,-3.081423499227820550e-01,-3.269630620481762950e-02,5.529993830753317935e-02,-1.134980280159640122e-02,2.145663946866989136e-01
-1.258463444392743658e-01,-3.221663849652851574e-01,-3.479290910188473918e-01,-5.219962578031422072e-03,3.148685024707865987e-02,2.970239841010540241e-03,2.175901830196380615e-01
-1.729314188636276450e-01,-3.169562710163328356e-01,-3.156126769808545451e-01,-2.602331670075979340e-03,3.475251432161646087e-02,1.039075049150502443e-03,1.555577665567398071e-01
-1.200749087523714786e-01,-3.680871333887725805e-01,-3.315173321639195425e-01,-3.170891669917560302e-02,4.757290228528463644e-02,2.673091149212125303e-02,2.563731372356414795e-01
-1.873859943523760729e-01,-3.235480079758852323e-01,-2.847228790470651694e-01,-1.121997460249772247e-02,9.824322785295476479e-02,-1.750232222693236250e-02,2.121622711420059204e-01
-1.633423601113668244e-01,-3.766145782946835885e-01,-2.782452181760312615e-01,-3.243474699698855809e-03,9.827283562760683044e-02,-4.046944999300025603e-02,2.609591186046600342e-01
-2.870194370337098011e-01,-2.528041987189832973e-01,-2.700997229139425193e-01,1.655529468251320732e-02,1.238629634190150861e-02,2.115902942008902540e-02,5.919168144464492798e-02
-2.841951552454034524e-01,-2.517848279941731771e-01,-2.688546933495855606e-01,1.167257583160818610e-02,6.793288773619900536e-03,2.550822282573761077e-02,5.733909085392951965e-02
-2.889806596668311189e-01,-2.470152752099475102e-01,-2.727897447443919376e-01,3.631169133026532561e-03,2.726881106042839883e-03,1.006721183358748849e-02,4.134841263294219971e-02
-2.951854818952217019e-01,-2.522162388624224483e-01,-2.577327352222644752e-01,6.004964635052092298e-03,1.918851432123226588e-03,1.836845868552696576e-02,5.264193564653396606e-02
-2.888275466739014252e-01,-2.536119986150375261e-01,-2.605997013943083251e-01,4.345187079085966429e-03,3.205977351126482536e-03,1.707728801807981145e-02,4.478018730878829956e-02
-2.838767697774208787e-01,-2.607638257604493748e-01,-2.597935654636229774e-01,6.715301267320003716e-03,2.820132694952877730e-03,9.448822219026231997e-03,3.137771785259246826e-02
-2.854013201797948041e-01,-2.513651841116684715e-01,-2.642366582842259892e-01,2.612762588582129026e-03,4.391652904316579314e-03,7.700358835527935930e-03,3.379739820957183838e-02
-2.680073506691587615e-01,-2.535925172552245810e-01,-2.796891073472945188e-01,-1.348995400186113122e-02,-8.767989466372090590e-03,1.012034047764289769e-02,3.995591029524803162e-02
-2.638876324233007664e-01,-2.875134212481867957e-01,-2.563889940723684258e-01,-1.679676587804536554e-03,7.779552712740729625e-03,-1.449864555356902211e-04,3.133145347237586975e-02
