fx,fy,fz
1.263931526709194441e+04,9.627331994301044915e-01,-3.268790132253229785e-01
9.520839207368823054e-01,1.263562622544088481e+04,-2.462731572380647549e-01
1.306677689713069412e-01,1.505201019388096029e-01,1.263985972126531669e+04
-1.263931526886658139e+04,-1.083334166667526688e-01,3.639210531901539980e-01
4.563177897062331567e-01,-1.263562622445835950e+04,9.118154491260099803e-02
-2.838392516806607091e-01,3.989868186437490749e-01,-1.263985972184388811e+04
