sxx,syy,szz,sxy,sxz,syz,smises
-4.311285536618930658e-02,-8.643147266156271380e-01,-6.742464851506255741e-01,-1.042031072697406913e-01,7.235488367102287099e-02,-3.026496163593153654e-02,7.781018614768981934e-01
-7.407130099383046895e-02,-7.053228412783068002e-01,-8.489968550125099878e-01,9.793058632287743315e-03,-9.528545251858255849e-02,1.989293386582237366e-02,7.338446974754333496e-01
2.659662802707518647e-03,-7.382888960706383008e-01,-7.608148069605705777e-01,-8.053582784692781341e-03,4.364584728241250461e-02,3.415479007878656839e-03,7.564041018486022949e-01
4.965855206972258351e-02,-1.003239476854650869e+00,-8.046160316260770884e-01,-6.005549756744538864e-02,2.383787521180624324e-03,1.515397339995873116e-01,1.009279489517211914e+00
6.083175333019169573e-02,-8.170630290013998209e-01,-6.554422532453069161e-01,1.079015688805556004e-02,1.150276518114940333e-01,-7.577245402526644469e-02,8.439207673072814941e-01
1.493441237985303482e-01,-1.116943233213419040e+00,-6.435208020987222000e-01,-6.942066607983082838e-02,9.588105737607274803e-02,-1.923164485080773312e-01,1.175209641456604004e+00
3.788768724011520317e-01,-7.254234788430160563e-01,-7.905106888894795070e-01,4.436965368673490701e-02,3.126354664658422683e-02,8.066377804734756185e-02,1.150630116462707520e+00
3.330189142408886971e-01,-6.902260326691707082e-01,-7.635813570374485604e-01,2.982109704654543197e-02,1.233013363284381561e-02,1.091735268210702742e-01,1.079977869987487793e+00
3.380958873340562665e-01,-6.745971537884069003e-01,-7.883970837711049562e-01,1.057733173432245585e-02,9.451107385851410109e-03,4.482492211592200432e-02,1.077206373214721680e+00
3.320008337735095849e-01,-6.991180052440293391e-01,-7.165830243345219230e-01,4.637519836457015300e-03,1.722768464307825043e-02,7.958901342152432945e-02,1.049513101577758789e+00
3.209505714291031597e-01,-6.963327010246338489e-01,-7.239102167958203493e-01,-7.374706965141763354e-03,2.565676851625336031e-03,7.229029017788485278e-02,1.039009332656860352e+00
3.364661942007403095e-01,-7.331154033816428273e-01,-7.232415043008957323e-01,2.247106050288755902e-02,6.821695313883890249e-03,3.800966042214607571e-02,1.067487716674804688e+00
3.110384237278880915e-01,-6.756289319012164230e-01,-7.336979783079460304e-01,1.819824822149227871e-03,9.747815982740539939e-03,3.309713631874239975e-02,1.018705368041992188e+00
3.427682479708690777e-01,-7.137314795957326874e-01,-7.928927295712908663e-01,-1.427074908214050718e-02,-2.408682969443004529e-02,3.043952422471088784e-02,1.100555896759033203e+00
3.747831871503432000e-01,-8.234953021908117954e-01,-7.623081300094971535e-01,-1.759273845027482666e-03,1.074668569501525950e-02,7.785462132965518742e-03,1.169116616249084473e+00
3.144594848166877288e-01,-7.250479455528828776e-01,-7.416791612716668869e-01,-4.045729567730055320e-02,-3.660010614858933559e-02,7.237550307848351905e-02,1.059615135192871094e+00
3.278380517022857488e-01,-6.842199959306878299e-01,-7.761717333462472279e-01,-6.547647336505363694e-03,-4.028554908817345848e-02,5.940952626400699405e-02,1.068345904350280762e+00
3.083387518948912942e-01,-7.512503703944779510e-01,-7.511620106391282414e-01,-7.308425149349730143e-02,-5.889983375444818314e-02,4.839859298009236560e-02,1.075218200683593750e+00
3.330825857378906241e-01,-7.116092790365878828e-01,-7.856561066714855546e-01,-1.667086061980092501e-02,-2.075815668720442861e-02,2.777599695695975521e-02,1.085661649703979492e+00
3.866348085940729540e-01,-7.039059427751992448e-01,-8.273415745343415395e-01,2.654223515984252199e-02,2.390945812227612821e-02,8.864810156864763591e-02,1.168987154960632324e+00
3.662363057663064470e-01,-7.781209155014404688e-01,-7.803411370346264864e-01,-2.868609095251054269e-03,1.164779252812168887e-03,-9.640063568648804190e-04,1.145482659339904785e+00
3.318525381714998446e-01,-7.383504981568468351e-01,-7.787914043792438790e-01,-3.858223306554263432e-02,-3.267382124892136142e-02,4.454252839147346266e-02,1.097210407257080078e+00
2.715871979665364089e-01,-7.343558941517440708e-01,-7.724171799437656860e-01,-7.285144088746645097e-02,4.303195929192662333e-02,9.048600913549009750e-02,1.047710895538330078e+00
3.460096939523327197e-01,-7.299383364297171717e-01,-7.905985860860428316e-01,-1.864006868591068511e-02,-2.509676216827942674e-02,2.035165190003612387e-02,1.109407782554626465e+00
3.526041626679127239e-01,-7.448514782555444302e-01,-7.366595665695112594e-01,-3.362602969957186050e-02,-3.484390232749659533e-02,9.937112927868392565e-02,1.110019803047180176e+00
3.277293814748072909e-01,-7.062624081063564319e-01,-7.869946409546455524e-01,-1.564346283125901335e-02,7.740749254404623563e-04,4.127088156852853906e-02,1.079341888427734375e+00
3.352814974375407653e-01,-7.343624268634976193e-01,-7.522031920057398180e-01,-1.810428832957640746e-02,-1.163896644587631909e-02,3.133965745181849227e-02,1.080683112144470215e+00
3.388650481768873957e-01,-7.101870634514283465e-01,-7.325883292523112100e-01,-3.569686515680303013e-02,-3.347560549937169533e-02,7.038771556105924421e-02,1.070775508880615234e+00
3.643710938079684492e-01,-6.989729132125268585e-01,-7.998759379158353333e-01,-4.500059153376252674e-02,-2.765468675846600999e-02,5.763011573287055850e-02,1.125393152236938477e+00
3.476271297558359286e-01,-8.098631579303883221e-01,-7.322268027322724748e-01,8.672079359764219356e-03,2.417577988733547040e-02,1.139690653657542824e-02,1.121747136116027832e+00
2.670807929899767785e-01,-8.423502639292463900e-01,-6.370966385797864895e-01,1.670184654905330912e-02,-1.865218828914388255e-02,-2.360585441327002140e-02,1.024111270904541016e+00
2.786787264198456460e-01,-7.980347327168345606e-01,-7.577350829539362120e-01,1.149071152934606809e-03,-2.724801333169797612e-02,-1.168765454866807843e-02,1.058388352394104004e+00
2.605515348642207241e-01,-7.617276961903791666e-01,-7.615620351159614332e-01,-9.616562166253971033e-03,4.362280160735382967e-03,4.225772175160166788e-03,1.022386193275451660e+00
2.334270831044257810e-01,-7.598304335372842999e-01,-7.666923006035540888e-01,4.240259761574641587e-03,4.642766822225571216e-02,5.271706703360413450e-03,1.000013589859008789e+00
2.550782514167683201e-01,-7.921982087966961128e-01,-7.619795660110648683e-01,-1.481578341390813944e-02,5.700768618176602076e-02,-1.001215495415600648e-02,1.037671804428100586e+00
3.167042440444140516e-01,-8.657810627307018780e-01,-6.209118126712297459e-01,-1.271052888857196472e-02,-7.609219865865331223e-02,2.937214143750103285e-02,1.090468287467956543e+00
1.867651176891576004e-01,-8.092920816798815364e-01,-7.309440187225086927e-01,-7.710797386994731537e-03,5.093953848104924853e-02,1.609711815859082157e-02,9.638305902481079102e-01
3.095319601062253012e-01,-8.532425224455437718e-01,-6.955391557203247643e-01,-1.387735399241210414e-02,4.149897085548009262e-02,3.237028804752976885e-02,1.096553325653076172e+00
3.056940028400592091e-01,-7.043684462142481006e-01,-6.940615151933520188e-01,-3.763508480328399061e-03,8.893522557190942750e-04,-4.731632631325365101e-02,1.008307099342346191e+00
3.153220899474169503e-01,-7.250388475414012435e-01,-7.036263939189729699e-01,-3.999518365083101420e-03,-3.286501532922710676e-04,-1.299434548379509516e-02,1.030091047286987305e+00
3.182828256467090666e-01,-7.487166177935984379e-01,-6.726159479018130050e-01,-8.216940497246111308e-03,9.997015429231981276e-03,-2.874559444778561693e-02,1.032502293586730957e+00
2.335414710895078461e-01,-7.522135413104172885e-01,-8.230888119046879670e-01,-6.749610422125898457e-02,-2.597560185712415384e-02,-2.543346046188489640e-02,1.031617164611816406e+00
3.042108276813451084e-01,-9.158404798973037719e-01,-4.222916168438751727e-01,5.704489928724423842e-03,-4.326936087275437548e-02,-4.269188042316762050e-02,1.068242907524108887e+00
3.519571024268040582e-01,-7.684257695045964009e-01,-9.279916662568150620e-01,-3.996421056999299726e-02,1.018482174538066880e-02,2.294258129100164301e-02,1.210857391357421875e+00
3.616252688301154761e-01,-7.805806390688141416e-01,-7.778333878062719808e-01,-3.483155728070400341e-03,-3.043292664770528514e-03,-1.876151983593882071e-03,1.140867471694946289e+00
9.291355832013503679e-02,-6.124675933099946734e-01,-1.045369906829256568e+00,-1.490221307293998834e-02,-1.206953946657701553e-02,8.198046163664529261e-04,9.957074522972106934e-01
1.262778755835432531e-01,-6.275627958620509927e-01,-8.426781652936654599e-01,-3.806198987478481149e-02,6.579751257270102793e-02,1.024669942617118107e-01,9.085954427719116211e-01
3.592896207168425060e-01,-5.713394694197588830e-01,-8.498361607750448687e-01,-5.947423763937096167e-03,4.994321248832711731e-03,1.658011486775215759e-01,1.133780837059020996e+00
3.069854213524318420e-01,-6.404719530162208407e-01,-7.433584052216228866e-01,2.155713236635470841e-03,2.210500590420653999e-03,1.131772840090845278e-01,1.021859884262084961e+00
3.518425949938311925e-01,-6.857167397676304788e-01,-7.583098974354937072e-01,-3.449881793805015251e-02,-3.527909007945982667e-02,1.617316573979256100e-01,1.114851832389831543e+00
3.411194383178395850e-01,-6.104671395124507960e-01,-8.195620479095679922e-01,4.818736491393370985e-03,5.678734195820971803e-03,1.017779889015059946e-01,1.086025953292846680e+00
3.658652579623392076e-01,-6.457040744307895874e-01,-8.338654494021753294e-01,-3.684773227143144786e-02,-1.467411715024785623e-02,7.778324101918648870e-02,1.127779006958007812e+00
3.434301008558014456e-01,-6.418354335639536723e-01,-7.870362094325420443e-01,-4.724060689323308221e-02,-3.416440427585837325e-02,9.628979531456292873e-02,1.083007216453552246e+00
3.292199470490935753e-01,-6.553116347122045493e-01,-7.467065727532377073e-01,3.479215257177352243e-03,3.959237875897982941e-04,1.157371827123554742e-01,1.052548646926879883e+00
3.294840229659001252e-01,-7.789827443980171795e-01,-6.601737366623434689e-01,-2.944196195332132032e-02,-2.329464752002616962e-02,6.426019347161497641e-02,1.061948657035827637e+00
