fx,fy,fz
-1.005274967300898606e+04,3.921693836553288293e-01,-1.097296996995368090e+00
-4.899784783340521699e-02,2.547770275898597174e+04,-9.336837121694827601e-01
-1.702058623518254876e+00,2.506092507629489319e-01,2.548963147252743875e+04
1.005274967300831304e+04,1.362279357538767499e+00,-5.041929206093413995e-01
-1.295783734703462642e+00,-2.547770275879071050e+04,4.537414538999087199e-01
-2.022499099147573531e+00,1.160798752583303894e+00,-2.548963147233678319e+04
