fx,fy,fz
-4.076360435147505257e+01,4.677275799263316713e+01,-4.669823115383977097e+01
-2.058214173820776693e+01,-9.365966169925873430e+01,-9.373244627529345507e+01
-4.084329491493551245e+01,-4.688131692212649426e+01,9.343717912849778884e+01
-2.051277784845209951e+01,9.359673096301128226e+01,4.696939134045399555e+01
4.059079877963827698e+01,-4.679004522051739912e+01,-4.670875503545375551e+01
2.044860608634641252e+01,-9.348808546548161758e+01,4.692689162241028811e+01
4.076834573691444064e+01,4.685042392804675160e+01,9.348628880877430447e+01
2.053614043548042289e+01,9.368684197557925586e+01,-9.371300137621588533e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.109364533226754190e+01,0.000000000000000000e+00,-1.402364168749749069e+02
-6.032767203238321940e+01,0.000000000000000000e+00,-1.401294681359249807e+02
-5.923843045963226928e+01,0.000000000000000000e+00,-1.398456108772903406e+02
-5.835005512629631852e+01,0.000000000000000000e+00,-1.397785839251581308e+02
-5.814020756819525815e+01,0.000000000000000000e+00,-1.397328706735646620e+02
-5.874587231183902247e+01,0.000000000000000000e+00,-1.399687299787284473e+02
-5.900465868144560488e+01,0.000000000000000000e+00,-1.393249793919783883e+02
-6.081972710848019403e+01,0.000000000000000000e+00,-1.401680254907014955e+02
-6.113108004226787529e+01,0.000000000000000000e+00,-1.400689777260727737e+02
-6.116648602177100713e+01,-1.400296099744538765e+02,0.000000000000000000e+00
-6.059621633848907152e+01,-1.398184895932248537e+02,0.000000000000000000e+00
-5.952771344432886735e+01,-1.392460854860984796e+02,0.000000000000000000e+00
-5.815290200092799466e+01,-1.389793913668350172e+02,0.000000000000000000e+00
-5.772622045529888624e+01,-1.395311844422501508e+02,0.000000000000000000e+00
-5.832541746706287000e+01,-1.397000576471127431e+02,0.000000000000000000e+00
-5.928745741325720076e+01,-1.401823233680653971e+02,0.000000000000000000e+00
-6.033367105900845218e+01,-1.401947812939280880e+02,0.000000000000000000e+00
