fx,fy,fz
1.636172873983623867e+04,7.401377063087721808e-01,-2.173821430465068261e-01
6.306047767621265621e-01,1.635807742431657789e+04,-9.493813890016156165e-02
3.794446511826947699e-01,1.577933431591560520e-01,1.636175503491885866e+04
-1.636172873779984548e+04,-1.210957579941265294e-01,2.518548541211913516e-01
3.493015957250520387e-01,-1.635807742311287257e+04,2.228878648032122101e-01
-1.340565809717730872e-01,1.290064064122589116e-01,-1.636175503568865861e+04
