ux,uy,uz
2.233202428290936196e-35,-1.698235541056587457e-37,2.000000000000000000e+01
1.440446757718686528e-35,-2.000000000000000000e+01,2.000000000000000000e+01
1.936358643670820106e-35,-2.000000000000000000e+01,2.578264460092450608e-35
1.950977081594286573e-35,-1.750746731644815665e-37,6.454137192754385994e-36
2.000000000000000000e+01,-2.000000000000000000e+01,2.000000000000000000e+01
2.000000000000000000e+01,-2.000000000000000000e+01,5.039930454025313732e-36
2.000000000000000000e+01,-3.850380372515358769e-37,2.373882071197558656e-35
2.000000000000000000e+01,-3.685628963541110198e-37,2.000000000000000000e+01
1.023970366488341810e+01,-5.080818165371799644e+00,1.004534608882891789e+01
1.006708931081321445e+01,-1.479209032280258995e+01,9.861190228664929336e+00
3.811476174346955572e-35,-2.186420798553524669e+00,2.000000000000000000e+01
3.729159121634069320e-35,-4.322092845611710032e+00,2.000000000000000000e+01
4.071389521021999470e-35,-6.335706353366198584e+00,2.000000000000000000e+01
3.107218664352315780e-35,-8.214145519453326827e+00,2.000000000000000000e+01
3.386923992481584647e-35,-9.997445792935009123e+00,2.000000000000000000e+01
3.580907556757354355e-35,-1.178315914431839673e+01,2.000000000000000000e+01
3.666934118869688520e-35,-1.368569760840932581e+01,2.000000000000000000e+01
4.239313435135700177e-35,-1.566657453183241344e+01,2.000000000000000000e+01
3.594958725033572917e-35,-1.780713466494344033e+01,2.000000000000000000e+01
3.901943239132717891e-35,-2.000000000000000000e+01,1.800512454872568568e+01
4.351848041145286472e-35,-2.000000000000000000e+01,1.601075938187955217e+01
3.567978515432879928e-35,-2.000000000000000000e+01,1.400758914165116131e+01
4.377518392436986936e-35,-2.000000000000000000e+01,1.199996458871432381e+01
3.992294547550913333e-35,-2.000000000000000000e+01,9.996282628488614819e+00
4.520700505542959972e-35,-2.000000000000000000e+01,8.005979926640090838e+00
3.928743645915078789e-35,-2.000000000000000000e+01,5.997663045476346433e+00
4.643569133509763123e-35,-2.000000000000000000e+01,3.990672459352358814e+00
3.635052504791233442e-35,-2.000000000000000000e+01,1.993586462075674692e+00
3.813876515790143154e-35,-1.779929138713304937e+01,3.395600125749949538e-35
3.741761706100363964e-35,-1.567430748018785636e+01,3.276241246384026047e-35
3.580212546299812600e-35,-1.367985710114827214e+01,3.232691691421566219e-35
3.345965065056634659e-35,-1.181132799435405545e+01,3.317726424752378536e-35
3.395251260440491778e-35,-1.004190370712120028e+01,3.394743569381710439e-35
3.620016600736745578e-35,-8.242357463887596936e+00,3.142678699269981670e-35
3.593258953572136720e-35,-6.353167180986516449e+00,3.558804321680074273e-35
3.416503418079361570e-35,-4.321299527362203463e+00,3.544452401382899683e-35
4.290996869445224996e-35,-2.182638201514793153e+00,3.575713108703944338e-35
3.910868785222353582e-35,-5.702598775902037990e-37,1.988879529899139520e+00
3.642318004609375631e-35,-6.969085723690954167e-37,3.989241704314196557e+00
4.715593268476928878e-35,-4.440676479139934719e-37,5.997011346420808131e+00
3.660357774055348223e-35,-3.858913137898190313e-37,8.004638093690898515e+00
4.006050397581353330e-35,-1.702951013092429940e-37,1.000271429336648410e+01
3.998405079899533002e-35,-2.379957583324620211e-37,1.200166818103203781e+01
3.964860623542496150e-35,-4.089267223193742849e-37,1.399895968641998145e+01
3.916631377459371388e-35,-4.685689905363683001e-37,1.600422362093089390e+01
4.222501418385499315e-35,-5.657509198996244399e-37,1.800635110039889142e+01
1.993088491289233044e+00,-2.000000000000000000e+01,2.000000000000000000e+01
3.994565358469429395e+00,-2.000000000000000000e+01,2.000000000000000000e+01
6.004701080304986505e+00,-2.000000000000000000e+01,2.000000000000000000e+01
8.003143542161769375e+00,-2.000000000000000000e+01,2.000000000000000000e+01
1.000238517033780639e+01,-2.000000000000000000e+01,2.000000000000000000e+01
1.199886102090908935e+01,-2.000000000000000000e+01,2.000000000000000000e+01
1.400413896593809326e+01,-2.000000000000000000e+01,2.000000000000000000e+01
1.601027613056729848e+01,-2.000000000000000000e+01,2.000000000000000000e+01
1.801477532376001989e+01,-2.000000000000000000e+01,2.000000000000000000e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.801118924580185876e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.600691724643305491e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.399476202480543385e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.199968173360091050e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.001106725044865797e+01
2.000000000000000000e+01,-2.000000000000000000e+01,8.011438566033891817e+00
2.000000000000000000e+01,-2.000000000000000000e+01,5.990908792119789439e+00
2.000000000000000000e+01,-2.000000000000000000e+01,3.983318227276031909e+00
2.000000000000000000e+01,-2.000000000000000000e+01,1.987509896908070450e+00
1.801054929443096597e+01,-2.000000000000000000e+01,3.330480617613247258e-35
1.601369946109728204e+01,-2.000000000000000000e+01,4.353975588371116906e-35
1.400756229659431007e+01,-2.000000000000000000e+01,3.497198266508291944e-35
1.200609536074504646e+01,-2.000000000000000000e+01,4.461576139968857548e-35
1.001046239293220985e+01,-2.000000000000000000e+01,3.449105464381145096e-35
8.007858801486465339e+00,-2.000000000000000000e+01,3.438180974960851456e-35
6.003159798768937350e+00,-2.000000000000000000e+01,4.692685521528344030e-35
3.999364021895252641e+00,-2.000000000000000000e+01,4.383285852313155702e-35
1.997742418635207517e+00,-2.000000000000000000e+01,3.577457050549208385e-35
1.801178437109674846e+01,-6.756294465621130498e-37,3.374128796131385314e-35
1.601324430014937050e+01,-5.138185570621137731e-37,4.859925868144421105e-35
1.401397915702413144e+01,-4.955412522303885066e-37,3.469838467768068013e-35
1.199938813731826492e+01,-4.180802221259223670e-37,4.488320218717548718e-35
1.000622981187599869e+01,-3.212162545535279849e-37,3.939642844473368587e-35
8.007634801748666931e+00,-4.829543297593105966e-37,3.469319662021265474e-35
6.006991233716733269e+00,-7.610343858436905575e-37,4.409626872889339329e-35
3.988504559738513588e+00,-5.175485851775176889e-37,3.703869600568198630e-35
1.989103067570660244e+00,-5.649398687099262201e-37,3.824675531028649957e-35
2.000000000000000000e+01,-1.782010117948508210e+01,3.909344320267677619e-35
2.000000000000000000e+01,-1.568840785469492971e+01,4.364762384089554147e-35
2.000000000000000000e+01,-1.366477427499396491e+01,3.352035494457715465e-35
2.000000000000000000e+01,-1.176821314571885502e+01,3.581187649809667682e-35
2.000000000000000000e+01,-9.971390696296264622e+00,4.006510574462113070e-35
2.000000000000000000e+01,-8.192656705662974659e+00,3.587893219875149703e-35
2.000000000000000000e+01,-6.318103296931297130e+00,4.213183076257997710e-35
2.000000000000000000e+01,-4.318389271820500142e+00,3.459830475250251956e-35
2.000000000000000000e+01,-2.191378603092288824e+00,3.717162985284347980e-35
1.800629651922512053e+01,-6.763053544670284448e-37,2.000000000000000000e+01
1.601139728580560728e+01,-5.722850887843834102e-37,2.000000000000000000e+01
1.400030121359272606e+01,-3.343742882839041406e-37,2.000000000000000000e+01
1.199917618406323960e+01,-9.488442747853083045e-38,2.000000000000000000e+01
1.000694919629149382e+01,-4.643004895112412133e-38,2.000000000000000000e+01
8.015373408267141286e+00,-5.286459442096536730e-37,2.000000000000000000e+01
5.998791792877873341e+00,-6.977280860105151837e-37,2.000000000000000000e+01
3.992499599077492967e+00,-7.402139102071497933e-37,2.000000000000000000e+01
1.989387848602984565e+00,-8.992042967681649775e-37,2.000000000000000000e+01
2.000000000000000000e+01,-5.768790105290883105e-37,1.990780686736845606e+00
2.000000000000000000e+01,-7.293382767530325290e-37,3.988657677360892606e+00
2.000000000000000000e+01,-6.393017916992483133e-37,6.007400361563315805e+00
2.000000000000000000e+01,-2.443950931099484465e-37,8.009630748560219615e+00
2.000000000000000000e+01,-3.584752993377750335e-38,1.000083458303816464e+01
2.000000000000000000e+01,-1.880614371019568154e-37,1.199437669396265527e+01
2.000000000000000000e+01,-3.508060138444261738e-37,1.400035568519953344e+01
2.000000000000000000e+01,-6.456863713841091616e-37,1.601373666587742406e+01
2.000000000000000000e+01,-6.463636067116201399e-37,1.801288223352105788e+01
2.000000000000000000e+01,-2.186972427864700919e+00,2.000000000000000000e+01
2.000000000000000000e+01,-4.316489551694830062e+00,2.000000000000000000e+01
2.000000000000000000e+01,-6.335059559866691004e+00,2.000000000000000000e+01
2.000000000000000000e+01,-8.215461121265743571e+00,2.000000000000000000e+01
2.000000000000000000e+01,-9.995805468483061063e+00,2.000000000000000000e+01
2.000000000000000000e+01,-1.179168148861954712e+01,2.000000000000000000e+01
2.000000000000000000e+01,-1.367918467767816715e+01,2.000000000000000000e+01
2.000000000000000000e+01,-1.569236733031247510e+01,2.000000000000000000e+01
2.000000000000000000e+01,-1.781146809509899853e+01,2.000000000000000000e+01
1.357588134932802504e+01,-5.337909899918734880e+00,9.963229599027320305e+00
1.702532622977835786e+01,-6.756276638744354024e+00,9.847321971900372617e+00
1.880579471811613246e+01,-8.169148145795011473e+00,1.004063354241840322e+01
1.933291505920050568e+01,-9.991329917242735448e+00,9.966216208015586275e+00
1.864567768699065198e+01,-1.182523570276779523e+01,1.012905130302371148e+01
1.681941287117468775e+01,-1.331430430364535766e+01,1.008065000115492893e+01
1.359477364402488675e+01,-1.457045354637417134e+01,1.008563754751535058e+01
7.943994892635467183e-35,-2.193649973884001625e+00,1.803218697037832641e+01
7.859834811545186435e-35,-4.343986876094799499e+00,1.809847685199275347e+01
7.670257719343287904e-35,-6.366148271859957575e+00,1.817279375395391483e+01
6.526553571615847899e-35,-8.235353597776251533e+00,1.825902435849364736e+01
7.297629278055105628e-35,-1.000625581291098065e+01,1.829499979299455248e+01
8.329078917347191778e-35,-1.177300327435627736e+01,1.825009807754470614e+01
7.161870204923550403e-35,-1.366979635830929318e+01,1.818030742822522328e+01
8.473645102706015123e-35,-1.568214761709552718e+01,1.810414013669751299e+01
7.705655221238370875e-35,-1.780749220877867245e+01,1.803273770105808183e+01
8.428781471719349066e-35,-2.208744253195123353e+00,1.603872264148495930e+01
7.726534208426141354e-35,-4.386505092433210962e+00,1.614310317753131940e+01
7.782506595822255642e-35,-6.445123700053207116e+00,1.628483149315890444e+01
6.576165018763189507e-35,-8.286448847148275121e+00,1.642648484467478553e+01
6.363981020515450838e-35,-1.003471632758406962e+01,1.651798184497670263e+01
6.488647699210424347e-35,-1.175723168277003161e+01,1.643868256195703026e+01
6.995438646910239186e-35,-1.359605547293551986e+01,1.629523246414144211e+01
7.532281802062117299e-35,-1.562512355649965912e+01,1.615673732200447432e+01
7.743765622551873497e-35,-1.778626182694299374e+01,1.604918631640612503e+01
8.476496378561851886e-35,-2.220442796590009316e+00,1.403854665556229797e+01
7.666755965333705749e-35,-4.417779150389391063e+00,1.415974615262410197e+01
7.190088032151211260e-35,-6.472316802930847324e+00,1.432505238439365058e+01
5.869264359812612492e-35,-8.337225202974723359e+00,1.446882077621534357e+01
6.467481510932709526e-35,-9.999038755812872381e+00,1.452970892572531270e+01
6.553082882416727068e-35,-1.171503944368565264e+01,1.450750760155633756e+01
7.203295945011243452e-35,-1.350350362824692141e+01,1.431810570264162941e+01
7.853087436112196184e-35,-1.557797812649390323e+01,1.415612517512427182e+01
7.854859722858688754e-35,-1.776496820947021504e+01,1.404602981439364484e+01
8.151013337401743123e-35,-2.228780030249970068e+00,1.203052616357440030e+01
8.726173091581800677e-35,-4.427024669001720980e+00,1.210105363932890299e+01
6.815276153132049944e-35,-6.490358575050903411e+00,1.221983694978151824e+01
6.140309056296714998e-35,-8.385924205809136112e+00,1.233997161276450605e+01
5.467980742565713016e-35,-9.982101211013308273e+00,1.238621037200511843e+01
5.886585415852462167e-35,-1.162365309247950407e+01,1.233842512949139270e+01
6.271852693691617434e-35,-1.346513608109875548e+01,1.220534271660020309e+01
7.530984713365528371e-35,-1.557569589067217919e+01,1.209798680621667266e+01
7.867514828640611974e-35,-1.776715431885979868e+01,1.202453255319140091e+01
8.371937419996669478e-35,-2.230045354364856180e+00,1.000565969275106681e+01
7.700578755974340139e-35,-4.425222843332215383e+00,1.000763433989983220e+01
6.791465068565695534e-35,-6.492687963628550385e+00,1.001380010467866555e+01
5.636797779421519459e-35,-8.384593187820346571e+00,1.000603348018256611e+01
5.685545120210416135e-35,-1.001770741450790680e+01,1.003966956968537794e+01
5.578231442831242532e-35,-1.164774218046463794e+01,1.001468374253320981e+01
7.197416792385148363e-35,-1.350825481389884963e+01,1.000272284131204614e+01
7.929565280686561649e-35,-1.556496684324362079e+01,1.000680162865265288e+01
8.405941771161016898e-35,-1.776362621444435419e+01,1.000392406463698158e+01
8.300541855303849834e-35,-2.235594718801021230e+00,7.981918527453508716e+00
7.894204012719131951e-35,-4.421004330687761552e+00,7.893040654636713782e+00
7.064482270573776700e-35,-6.479573553532919306e+00,7.777358320883975829e+00
7.311348316634209152e-35,-8.371070175238354949e+00,7.671632999702632461e+00
6.097860130545418464e-35,-1.000517883358479843e+01,7.620432769078410828e+00
5.940428782173982372e-35,-1.167720871016163464e+01,7.705069895291615900e+00
6.864954701367811327e-35,-1.352832341671849292e+01,7.781681784075942687e+00
7.577030509966611736e-35,-1.556917118112532350e+01,7.896376040199303503e+00
8.055835442325912089e-35,-1.776715492448347433e+01,7.981172157506419396e+00
8.245079815119754825e-35,-2.223110862686979328e+00,5.959776450209432141e+00
7.370813970294783117e-35,-4.396738007130242210e+00,5.857751506705362488e+00
7.373185603780265466e-35,-6.450994885740534812e+00,5.693762767183649487e+00
6.736503758374128705e-35,-8.331809558035658370e+00,5.522091967155681402e+00
6.159692111269245429e-35,-9.986794212689598993e+00,5.439083085033246334e+00
6.337303475455574557e-35,-1.167461578306116898e+01,5.515843939422701681e+00
7.269416627605989178e-35,-1.356222092613211672e+01,5.665610444283347924e+00
8.402961159604029582e-35,-1.560120839739074938e+01,5.830009000312183609e+00
8.049303295451886047e-35,-1.777214466830892192e+01,5.948654532703890219e+00
8.192809749883353429e-35,-2.212437516527436365e+00,3.955481452757957150e+00
