sxx,syy,szz,sxy,sxz,syz,smises
2.563987158480398598e-01,-1.367448917820387022e+00,1.179977847047916306e+00,-1.728490168689661433e-01,-2.950964840066501726e-01,-5.655609124664391640e-02,2.313029050827026367e+00
9.195951768589830100e-02,-1.109075398011178049e+00,1.284100689917864191e+00,1.130459507241641723e-02,-1.353958632886557989e-01,3.098257795472808898e-02,2.086563587188720703e+00
2.739669420228882935e-01,-1.077439014551621277e+00,1.097910281259049103e+00,-4.962059395403702403e-03,-1.820707316837084921e-01,3.453279776025801329e-02,1.929187178611755371e+00
2.642266326136871735e-01,-1.806535121278232126e+00,1.544018107580314547e+00,-9.027944451378092094e-02,-2.417276517394369995e-01,-9.807433440054816320e-02,2.967266082763671875e+00
4.549471382680138620e-01,-1.157205128156520990e+00,9.453239044765664456e-01,-5.121006591047343876e-03,-5.291777749562383004e-01,3.880069812351728126e-02,2.115360260009765625e+00
5.862108546213441462e-01,-1.928674774595723784e+00,1.259150769025450645e+00,-1.442941640832569872e-01,-6.199712165545083753e-01,7.300598748939228499e-02,3.114708662033081055e+00
7.978432124627452549e-01,-9.885753964711050390e-01,7.892320262256911079e-01,6.987749565597585477e-02,-6.002245761328268894e-04,9.386208523178098118e-02,1.793617129325866699e+00
7.592261484279223538e-01,-9.161242792233987853e-01,7.675528643184810207e-01,4.209945942451721879e-02,1.923691201078253643e-02,1.018449161314881751e-01,1.690669417381286621e+00
7.436252225358993551e-01,-8.977581367689758673e-01,7.911935387539331677e-01,1.142047765093704391e-02,2.628769502863731108e-02,4.165750779446908414e-02,1.667977929115295410e+00
7.894601881926831544e-01,-9.283576083503931597e-01,7.604849398935947802e-01,-5.301239237529290632e-03,1.764206402827136339e-02,1.543637840091321642e-02,1.704023599624633789e+00
7.783606844898988131e-01,-9.310486106398804251e-01,7.569163636687020746e-01,-3.142855698455336577e-02,7.369284995512195499e-03,-1.988241065551879429e-03,1.699712038040161133e+00
7.974366408182695931e-01,-1.001866274029618475e+00,7.678959143414869626e-01,2.187928456696554974e-02,1.847183492549872227e-02,2.230988765411813513e-02,1.785822987556457520e+00
7.518776101878457130e-01,-8.877810678090066743e-01,7.545552671748937401e-01,-3.337476228635837070e-03,5.128574425400744471e-03,1.368107854611378890e-02,1.641204476356506348e+00
7.583675451624061203e-01,-9.311181568516339047e-01,7.672795280297597387e-01,-1.802858802422276779e-02,-6.651113975972082829e-03,-3.215944890306121889e-03,1.694295406341552734e+00
7.420394382994367488e-01,-9.965755268382148202e-01,6.942383965877296781e-01,1.211891164427490036e-02,-4.801239214117526688e-02,1.335778647108024596e-02,1.717512965202331543e+00
7.385744751109452055e-01,-9.273237732694866731e-01,7.385708561712810427e-01,-3.310771325729840869e-02,4.611903874571265244e-02,7.259606081946103594e-03,1.668843388557434082e+00
7.336712091970802874e-01,-8.589847602041806862e-01,7.553243280736828824e-01,3.868018919485435685e-03,9.449945702428210609e-03,-3.241679230844098786e-02,1.604672312736511230e+00
7.272674692810978669e-01,-1.005085606925432584e+00,7.785123206284707553e-01,-7.242803290856018872e-02,4.577369681325752643e-02,8.176566277843100652e-03,1.764843106269836426e+00
7.438427014427329009e-01,-9.190648627801638604e-01,7.628923748377962610e-01,-1.713207510842126857e-02,5.102444185017146819e-03,-9.586749459755588079e-03,1.672882795333862305e+00
7.929871853591333730e-01,-9.112262414858610660e-01,7.737220600324578035e-01,2.524670088430543396e-03,5.182940550166714733e-02,5.076165819670816481e-02,1.699320673942565918e+00
7.787663437398857358e-01,-1.036143657279619212e+00,7.810037051950657894e-01,-1.745296751841607114e-03,-1.087259243164190965e-03,-3.033754796979693663e-03,1.816040754318237305e+00
7.404955116043244745e-01,-9.715634532069620244e-01,7.910909056283782492e-01,-3.385216314394216830e-02,4.220279787486534012e-02,-1.404606315525410570e-02,1.740603685379028320e+00
6.769817832394136037e-01,-1.001869833059220172e+00,7.885714490168967972e-01,-1.016594301370676023e-01,1.353362908073427462e-01,1.012534757716400530e-01,1.770606040954589844e+00
7.527542010001031514e-01,-9.643134183633591539e-01,7.768088013154067495e-01,-9.895879851744143751e-03,-5.713706795930608567e-03,-6.883993090461525133e-04,1.729334115982055664e+00
7.962029489055109099e-01,-1.009710625631974779e+00,7.739159932591849200e-01,-1.782840084042031092e-02,2.312452497621188176e-03,2.343836232071868503e-02,1.795602917671203613e+00
7.414811868035872111e-01,-8.939979047404517098e-01,7.650124850558236433e-01,-3.539397488906432382e-02,-9.694661373672353727e-03,4.163621499340560556e-02,1.650173187255859375e+00
7.590835504192645633e-01,-9.658985713694676623e-01,7.558146897660042995e-01,-9.293685282941440556e-03,1.230610382290224861e-02,2.046736848435058015e-02,1.723921537399291992e+00
7.790726831334036095e-01,-9.184098133371247918e-01,7.455400914362393383e-01,-3.225109634643939099e-02,3.699297190412319421e-03,5.174615250492256568e-02,1.684293508529663086e+00
7.769020161835811233e-01,-9.096664017636690858e-01,7.659469389264239592e-01,-3.816035593761757383e-02,1.491544083998683212e-02,2.953091535187699762e-02,1.683392047882080078e+00
7.355846229749969378e-01,-9.919001357513559380e-01,6.625755914464799279e-01,-6.359763847443238027e-03,1.855582008054690590e-01,1.677596838894311951e-02,1.722693562507629395e+00
6.840023440931434218e-01,-1.012965553613378367e+00,6.049871357362036628e-01,2.005384074635929020e-02,2.954658564114344133e-01,-1.130399371696435597e-02,1.736475467681884766e+00
6.048352022297713848e-01,-1.017357990387410815e+00,7.835538443757350535e-01,-8.891293569613482883e-03,1.854619123971407157e-01,6.499111959664087904e-03,1.748404860496520996e+00
6.724405146650219711e-01,-1.022768898530912240e+00,8.524406910533398607e-01,-1.096953265324285103e-02,-3.237699501256563299e-03,1.265378070987063092e-02,1.792245984077453613e+00
5.775854202145348504e-01,-9.930996082897615151e-01,8.415775967573949634e-01,1.571193494738969436e-03,7.524333708798057463e-02,9.159026666381660589e-03,1.722972869873046875e+00
5.785625202483301033e-01,-1.030090089200880854e+00,8.037218442537119589e-01,-2.493478679857005775e-02,2.703338846384441552e-01,1.577753940515800798e-02,1.795136809349060059e+00
7.644046471492121908e-01,-1.050556725683497117e+00,5.928376980810616814e-01,1.455191138358602476e-02,2.804615009672797865e-01,-2.066461803686725496e-02,1.802782535552978516e+00
5.296701437540188850e-01,-1.065747139204211269e+00,8.462220750167441796e-01,-8.200327982399887444e-03,1.700847846902238947e-01,-1.055437392432750400e-02,1.799421072006225586e+00
7.140857463789690440e-01,-1.070115423388518172e+00,6.953126333206612886e-01,1.292225998143503064e-02,3.941056593820156939e-01,-1.370072515658500231e-02,1.901907801628112793e+00
7.819203846539164449e-01,-9.654435018526574819e-01,7.567416437556907516e-01,4.767803448061906516e-04,-5.364856904868451747e-04,-1.924174713866608211e-02,1.735232114791870117e+00
7.866950527363746337e-01,-1.017003872671913944e+00,7.801076964988973295e-01,2.935639988377983494e-03,-1.535470776044839001e-04,4.057750712947424780e-03,1.800435185432434082e+00
8.027906426907500670e-01,-1.019119636045318966e+00,7.236890344195916480e-01,6.981000745041947633e-03,-3.360399675582800773e-04,2.017133583472361519e-02,1.784058690071105957e+00
5.936763664361465187e-01,-1.055526340072194369e+00,9.287429362104800967e-01,-4.768345663348989155e-02,-8.413034938497288007e-02,-2.610868574874554079e-02,1.847926378250122070e+00
9.532212004703246588e-01,-1.010540235880753590e+00,3.566296390830427931e-01,-7.858230773722035128e-03,9.166786848280689126e-02,1.301847578548347671e-02,1.751176595687866211e+00
7.072177432690319732e-01,-1.131071928961296491e+00,9.865384731400996809e-01,5.043069176742154963e-02,-8.748275515020742651e-04,-1.336826564537325381e-02,1.994735479354858398e+00
