ux,uy,uz
6.961779508210522172e-35,4.503911775103987905e-35,6.424490060786155394e-37
4.504965849908809235e-35,2.000000000000000000e+01,2.131537472947469831e-36
6.038257580295782331e-35,2.000000000000000000e+01,-2.262356565052213187e-36
6.066183416506132191e-35,6.512424308077986636e-35,-6.900354848511421272e-37
2.000000000000000000e+01,2.000000000000000000e+01,1.253969670665224394e-36
2.000000000000000000e+01,2.000000000000000000e+01,-5.409107927000798366e-37
2.000000000000000000e+01,4.495651228627951655e-35,-1.982828198619852909e-36
2.000000000000000000e+01,6.730679040298633900e-35,2.530169377298121624e-36
1.009573729740449544e+01,2.398341065866316679e+00,-1.600562345423217625e-04
1.005560927543198169e+01,1.761907560815602380e+01,4.313465424835993128e-02
1.198741375141991959e-34,1.978485622181208159e+00,2.962968348002698208e-36
1.200698546008537825e-34,3.963675435637836753e+00,2.916005707858002021e-36
1.353042483404895799e-34,5.962887071276476547e+00,2.997492146375195743e-36
1.056281156631665935e-34,7.978940357415995166e+00,2.755435417904539303e-36
1.153682601131345798e-34,1.000144533828864724e+01,2.087954441144948001e-36
1.201789730502269801e-34,1.202358602231908513e+01,2.470064413469890279e-36
1.190067828705849293e-34,1.403959758453485662e+01,2.487761981526800394e-36
1.351714414330868968e-34,1.604052455176393011e+01,3.536337206217559642e-36
1.120552705776726981e-34,1.802569544107809207e+01,3.536865473653074201e-36
1.210699797911315539e-34,2.000000000000000000e+01,7.190429918846855117e-02
1.324589932023629176e-34,2.000000000000000000e+01,1.220629526441964763e-01
1.046171565606484308e-34,2.000000000000000000e+01,1.279828326871108868e-01
1.244907981443933719e-34,2.000000000000000000e+01,8.070706161258844880e-02
1.109509674350941438e-34,2.000000000000000000e+01,-4.075719795528968221e-04
1.267477494732894968e-34,2.000000000000000000e+01,-8.110490660510916161e-02
1.143280295177799655e-34,2.000000000000000000e+01,-1.276581603837537715e-01
1.393695574609411474e-34,2.000000000000000000e+01,-1.192353558181966089e-01
1.123267814964926183e-34,2.000000000000000000e+01,-7.162930065230335708e-02
1.191858620109605720e-34,1.802480209271410061e+01,-3.096958588382461793e-36
1.200617144211901101e-34,1.603694987452818310e+01,-2.795404468215130477e-36
1.176827818337398433e-34,1.403525646140395011e+01,-2.574790182581633476e-36
1.133590293080681674e-34,1.201798747938854106e+01,-2.099212770687346425e-36
1.158212106492610310e-34,9.996419241131402345e+00,-2.302764165592334243e-36
1.213123995355086313e-34,7.973529227559231991e+00,-2.139282925370391584e-36
1.179976420051372253e-34,5.959996937051098342e+00,-3.107852487725263575e-36
1.083637002092148172e-34,3.961225864233168359e+00,-3.227638516093843073e-36
1.340341320766681740e-34,1.976466391625304242e+00,-3.339145036777876543e-36
1.212538282734974739e-34,1.136477085059930327e-34,-7.262549320101166495e-02
1.106758514270633137e-34,1.317498207788267943e-34,-1.217235167966670972e-01
1.389037636652215194e-34,9.869920577461938367e-35,-1.276236582363146632e-01
1.040403162806166639e-34,1.259482259627660757e-34,-8.286844053041875213e-02
1.120293988712495332e-34,9.624176566488034800e-35,-4.796620967524260065e-04
1.126809375629843326e-34,9.732291120649068655e-35,8.082931122396966317e-02
1.149999591806136456e-34,9.996348824453235287e-35,1.269305482821430631e-01
1.178976423342442353e-34,1.027079465218559037e-34,1.186463169718694199e-01
1.301869920654113169e-34,1.107312729911240376e-34,7.058376416142575493e-02
1.977521262763322296e+00,2.000000000000000000e+01,3.114862641682347405e-36
3.964154124886308139e+00,2.000000000000000000e+01,3.542462190485751805e-36
5.966012685167316754e+00,2.000000000000000000e+01,2.423300797578891261e-36
7.981207816215493800e+00,2.000000000000000000e+01,2.243609551317787393e-36
1.000321374528512663e+01,2.000000000000000000e+01,2.354701301918617709e-36
1.202548936940497804e+01,2.000000000000000000e+01,2.333283990768774876e-36
1.404091592482843964e+01,2.000000000000000000e+01,3.672596837862337289e-36
1.604002843823088043e+01,2.000000000000000000e+01,3.434132762315055716e-36
1.802562708369208977e+01,2.000000000000000000e+01,3.028477934970606227e-36
2.000000000000000000e+01,2.000000000000000000e+01,7.134673753936636442e-02
2.000000000000000000e+01,2.000000000000000000e+01,1.206908555128387850e-01
2.000000000000000000e+01,2.000000000000000000e+01,1.216856906206584821e-01
2.000000000000000000e+01,2.000000000000000000e+01,8.068531000981085666e-02
2.000000000000000000e+01,2.000000000000000000e+01,2.066453425949561426e-03
2.000000000000000000e+01,2.000000000000000000e+01,-7.741454386476012695e-02
2.000000000000000000e+01,2.000000000000000000e+01,-1.231923984140501777e-01
2.000000000000000000e+01,2.000000000000000000e+01,-1.215805061240482210e-01
2.000000000000000000e+01,2.000000000000000000e+01,-7.244537123205757601e-02
1.802365857626683621e+01,2.000000000000000000e+01,-3.037126451441235263e-36
1.603939847221434789e+01,2.000000000000000000e+01,-3.572952390784091938e-36
1.403933266552623493e+01,2.000000000000000000e+01,-2.863927625300567070e-36
1.202545789849773605e+01,2.000000000000000000e+01,-2.844690070415147582e-36
1.000380664703358136e+01,2.000000000000000000e+01,-1.909963429209645488e-36
7.980513365577183826e+00,2.000000000000000000e+01,-2.127242890665972560e-36
5.965121591463181439e+00,2.000000000000000000e+01,-3.611071355529205063e-36
3.962747358869529890e+00,2.000000000000000000e+01,-3.978901226481527644e-36
1.977755199028950139e+00,2.000000000000000000e+01,-3.143040966077646330e-36
1.802608243505076757e+01,1.346737788918481065e-34,-2.981149569118094693e-36
1.603875978735339558e+01,1.047123315718966863e-34,-4.395933569777533439e-36
1.403572647878756463e+01,1.347608683726061346e-34,-2.580364082922268405e-36
1.202065048786075785e+01,1.200606828522435789e-34,-2.914916147575312080e-36
1.000044369852813908e+01,1.142334793473711028e-34,-2.097217379888911048e-36
7.978425337818578100e+00,1.212158621050572111e-34,-2.422383760717553192e-36
5.963406596887552702e+00,1.200037524791607764e-34,-3.443242056227280214e-36
3.963279707384864459e+00,1.049127667677630118e-34,-3.098148494800084391e-36
1.977690097009187076e+00,1.074341934984905823e-34,-3.466184488474119810e-36
2.000000000000000000e+01,1.802520840805771130e+01,-3.396652197285887453e-36
2.000000000000000000e+01,1.603913220184718469e+01,-3.650899467407540981e-36
