fx,fy,fz
-9.068557250243480894e+01,3.632610372047795799e+00,-3.600180157600028075e+00
-4.552589730830886339e+01,-7.455107634736732436e+00,-7.434122763861581440e+00
-9.086313640567192351e+01,-3.832873301985021186e+00,7.224225599394078046e+00
-4.545320053119569081e+01,7.237128084404451656e+00,3.811865450661166221e+00
9.056930661401879945e+01,-3.659549363898523477e+00,-3.633830541956269311e+00
4.540145102523775478e+01,-7.209029277339751296e+00,3.781930423262926499e+00
9.068212131356708028e+01,3.811198724580495689e+00,7.231784137890761244e+00
4.547041500308995410e+01,7.447556581410307963e+00,-7.497147723935094099e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.356518450828123434e+02,0.000000000000000000e+00,-1.117526605790123639e+01
-1.342071030602724591e+02,0.000000000000000000e+00,-1.219283932211998867e+01
-1.321514885356963873e+02,0.000000000000000000e+00,-1.342999751597939273e+01
-1.306709538601043903e+02,0.000000000000000000e+00,-1.473150797534852430e+01
-1.304197764672377104e+02,0.000000000000000000e+00,-1.543816996234739847e+01
-1.313539881069411877e+02,0.000000000000000000e+00,-1.534697595331053677e+01
-1.322537151771389290e+02,0.000000000000000000e+00,-1.384174547282674972e+01
-1.349218038857976012e+02,0.000000000000000000e+00,-1.234135114139793110e+01
-1.358830197690789134e+02,0.000000000000000000e+00,-1.125734469913020774e+01
-1.358600763857099594e+02,-1.137612361518858251e+01,0.000000000000000000e+00
-1.347327662246518685e+02,-1.238304053670247384e+01,0.000000000000000000e+00
-1.328973481297715011e+02,-1.362672165889642173e+01,0.000000000000000000e+00
-1.307175658694896470e+02,-1.474242964326997729e+01,0.000000000000000000e+00
-1.300193743397385049e+02,-1.533439232406453101e+01,0.000000000000000000e+00
-1.308336963525893566e+02,-1.478682838042786685e+01,0.000000000000000000e+00
-1.323383256352623221e+02,-1.351870762386775837e+01,0.000000000000000000e+00
-1.342664152390281345e+02,-1.217973117014897078e+01,0.000000000000000000e+00
-1.356600464404471893e+02,-1.119191614961063053e+01,0.000000000000000000e+00
-1.355836001098345776e+02,0.000000000000000000e+00,1.138629622552324960e+01
-1.340195348000257809e+02,0.000000000000000000e+00,1.219499125622790103e+01
-1.322670762682154759e+02,0.000000000000000000e+00,1.365072352477502982e+01
-1.309106288350059231e+02,0.000000000000000000e+00,1.474384230252124972e+01
-1.301049038840537264e+02,0.000000000000000000e+00,1.517730618059084158e+01
-1.307529635472335485e+02,0.000000000000000000e+00,1.465705031188926100e+01
-1.331033101387357078e+02,0.000000000000000000e+00,1.358371263663037354e+01
-1.346295392152801753e+02,0.000000000000000000e+00,1.234725798807711428e+01
-1.357513479829103460e+02,0.000000000000000000e+00,1.141252882279285963e+01
-1.357959147841432070e+02,1.128306821990199005e+01,0.000000000000000000e+00
-1.346651730851883144e+02,1.235360908517912470e+01,0.000000000000000000e+00
-1.328049752587321564e+02,1.375952387694194989e+01,0.000000000000000000e+00
-1.310159291630365033e+02,1.489876602081058365e+01,0.000000000000000000e+00
-1.301581414518360873e+02,1.527617012554581599e+01,0.000000000000000000e+00
-1.305881745583863562e+02,1.460761773671362107e+01,0.000000000000000000e+00
-1.322687017336492374e+02,1.328384558309684316e+01,0.000000000000000000e+00
-1.341203896280840979e+02,1.206211989493551506e+01,0.000000000000000000e+00
-1.354497954736768861e+02,1.122237692390489627e+01,0.000000000000000000e+00
0.000000000000000000e+00,-1.036409720093563713e+01,-1.045367230268177039e+01
0.000000000000000000e+00,-8.894491016337500611e+00,-8.950017305747461904e+00
0.000000000000000000e+00,-6.152179104407712984e+00,-6.086893866318851209e+00
0.000000000000000000e+00,-3.746408328478191940e+00,-3.841416577575504476e+00
0.000000000000000000e+00,-2.900841324610866412e+00,-3.199415601310434454e+00
0.000000000000000000e+00,-4.364951874083885741e+00,-4.147685575825674320e+00
0.000000000000000000e+00,-7.238904532708688500e+00,-7.077005483981502643e+00
0.000000000000000000e+00,-9.077893324094416627e+00,-9.187378384711696100e+00
0.000000000000000000e+00,-1.071930912725260399e+01,-1.065023676833245680e+01
1.352584913160347071e+02,-1.119469142713183274e+01,0.000000000000000000e+00
1.340972347506339588e+02,-1.209046839886086921e+01,0.000000000000000000e+00
1.321937628186749123e+02,-1.338136569601648596e+01,0.000000000000000000e+00
1.309252468342280622e+02,-1.445964204931423147e+01,0.000000000000000000e+00
1.298502992627597905e+02,-1.507006368560418963e+01,0.000000000000000000e+00
