fx,fy,fz
1.249721275150124939e+03,1.180499502039936033e+00,5.540203838344552878e-01
3.115324428893744724e+00,3.838124638165359647e+04,-1.460284902922239780e+00
1.358714430821086339e+00,3.561365085309546430e+00,-3.089754267790344602e+04
-1.249721275951175585e+03,2.059034613751435927e+00,4.430458961244880811e-01
-6.178577149137973734e-01,-3.838124638234532904e+04,7.498982099025397474e-01
2.840376664147947317e+00,3.092931206627724805e-01,3.089754267798848741e+04
