sxx,syy,szz,sxy,sxz,syz,smises
-2.946815633548056923e-02,-1.380976045748280701e+00,1.245962266677858699e+00,-1.847173679071056063e-01,-2.356728994767258167e-01,-7.069587167015142781e-02,2.336884975433349609e+00
-1.445262720464663420e-01,-1.208189390765392668e+00,1.418114186908584484e+00,-3.638921106896980239e-03,2.583258250407779750e-03,2.666111995101465293e-02,2.288567066192626953e+00
-1.017557240319409972e-01,-1.163071108669182951e+00,1.228607179578442121e+00,-7.510311505132875182e-03,-1.487763351218383545e-01,3.761605347608966421e-02,2.092607975006103516e+00
-4.471385963859306895e-02,-1.812616457894435040e+00,1.679122982226840310e+00,-1.192577472807410111e-01,-1.277812782091763966e-01,-1.676547515852963854e-01,3.052973031997680664e+00
4.127097845168910262e-03,-1.180630110078410011e+00,1.068366900951066567e+00,-3.526116679083719785e-02,-4.303848676101952875e-01,6.463477852509290356e-02,2.090234041213989258e+00
8.734440905749807360e-02,-1.829254084548795012e+00,1.387938923129435231e+00,-1.047621433265539664e-01,-4.563443131999000979e-01,1.448974521176303043e-01,2.928869247436523438e+00
-6.881434795895845224e-02,-9.412369105815188153e-01,9.710510287311480138e-01,8.104410686215487991e-02,-2.375108286519194561e-03,8.105403265303881555e-02,1.670052051544189453e+00
-6.234812021294220546e-02,-8.855117774310876655e-01,9.242521720830487730e-01,4.926208860225683023e-02,2.441022859653300264e-02,7.630031234662493222e-02,1.577860951423645020e+00
-9.661380042622276509e-02,-8.762865683080277579e-01,9.640386957679382141e-01,1.350396098848177448e-02,2.630193353661542180e-02,2.731059417344775322e-02,1.601466655731201172e+00
-5.841317353790686367e-02,-8.880603984903292503e-01,8.957530699967604093e-01,5.333828724231749752e-03,5.407978599171190878e-03,-3.499994309783167196e-03,1.546149730682373047e+00
-4.481697384142638990e-02,-8.914263146600674981e-01,8.953139198832182899e-01,-1.616632906276403020e-02,1.323721246344828836e-02,-1.907841450360575619e-02,1.548844337463378906e+00
-2.905620023884945141e-02,-9.493465833410229537e-01,9.106410540336352666e-01,2.382715796964314167e-02,1.707757316296533434e-02,1.919399007193384535e-02,1.611968636512756348e+00
-5.405973750780156822e-02,-8.589840369254698738e-01,8.921166925737902265e-01,2.447181882949459736e-03,6.705124494914076541e-03,6.221261597760732905e-03,1.518229961395263672e+00
-2.052707314351630632e-02,-8.918179201562622671e-01,9.327588606920484970e-01,-3.987964094186557951e-02,-7.901456408757738872e-03,-7.640923626977045788e-03,1.582284688949584961e+00
-6.199642925664178295e-02,-9.761936014758954006e-01,9.034557252815402784e-01,1.098346251888258560e-02,-4.260981165476802890e-02,1.020266314433584433e-02,1.629904627799987793e+00
-1.752467436900591313e-02,-9.012110282036512876e-01,8.918295494017741687e-01,-6.227127765064855575e-02,3.439675540143862648e-02,5.669152679740693639e-03,1.557783484458923340e+00
-4.956537017240594811e-02,-8.431470120021711256e-01,9.164169842049082471e-01,-3.587984018835271155e-02,1.467695733689583851e-02,-3.880396346026589172e-02,1.529217123985290527e+00
-1.901616070519215190e-02,-9.712462534293846428e-01,9.395551905091202860e-01,-8.216045223604938330e-02,4.741911290824925296e-02,1.042724902233319734e-02,1.663040757179260254e+00
-2.628573753752239117e-02,-8.878021116800877133e-01,9.277131943842429340e-01,-4.064824033858231711e-02,-9.572820652432619383e-05,-8.525117530969468504e-03,1.574606299400329590e+00
-4.321795114521356784e-02,-8.744599935005378244e-01,9.600395906489407327e-01,-7.389632597938732006e-02,-5.246727582968086639e-03,3.566130671320139056e-02,1.597409963607788086e+00
-1.374845319384443085e-02,-9.911303082876197212e-01,9.602412757782982089e-01,-3.532474126872372708e-03,-5.896240304839270654e-03,1.639145062060902913e-03,1.689982533454895020e+00
-2.476931245234903489e-02,-9.427969983169923740e-01,9.586494730359205185e-01,-6.229699107341884340e-02,3.184436970946671885e-02,-9.671696649606017007e-03,1.651562452316284180e+00
-7.140962099037297291e-03,-9.670464578404728284e-01,9.526070332152913878e-01,-1.147468543674728114e-01,2.008663715664895516e-02,9.513815145761848890e-02,1.682755708694458008e+00
-3.898516480769673165e-02,-9.276238558586556993e-01,9.513538520945413746e-01,-2.460920366269155751e-02,-6.005073034575340515e-03,-1.179192849557865377e-03,1.628629088401794434e+00
-3.255974948719243811e-02,-9.599100239191219464e-01,9.251538915009067665e-01,-3.070618393762308829e-02,5.875993797707353659e-03,5.540203192725684858e-03,1.633509755134582520e+00
-3.173941227901819206e-02,-8.686731905769333739e-01,9.309052569740122740e-01,-6.196987898391192323e-02,-3.539823676356790294e-02,4.139782127341753992e-02,1.566280245780944824e+00
-3.114409918743637692e-02,-9.228730388111974214e-01,9.134292804720477443e-01,-2.352320928505714434e-02,1.085217522580459891e-03,2.305069505138219316e-02,1.591527700424194336e+00
-3.570656254641256522e-02,-8.788466984313223485e-01,8.847804008841456680e-01,-4.461333509313437223e-02,6.794710818124371880e-03,4.489252844574027207e-02,1.531808257102966309e+00
-5.196544919164447496e-02,-8.829518850792451579e-01,9.469997015664731732e-01,-4.645417233235759474e-02,1.726572357735475793e-03,1.992733017119369121e-02,1.589424610137939453e+00
