ux,uy,uz
1.621035932454664517e-35,-2.277688085226020403e-35,-2.000000000000000000e+01
1.055492134485049253e-35,-2.000000000000000000e+01,-2.000000000000000000e+01
1.416547087323662794e-35,-2.000000000000000000e+01,-4.075955799355560323e-35
1.415044319389927828e-35,-3.301857479260451369e-35,-1.029625881160941618e-35
0.000000000000000000e+00,-2.000000000000000000e+01,-2.000000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,-8.109643069040237461e-36
0.000000000000000000e+00,-2.281005267827266583e-35,-3.748297560791183123e-35
0.000000000000000000e+00,-3.427553316062909355e-35,-2.000000000000000000e+01
6.585374444557778872e-02,-2.990279727036721624e+00,-9.984676339645369936e+00
4.514576004465098436e-02,-1.703932341286495245e+01,-9.956803058893898495e+00
2.786789928135295675e-35,-1.990986441667855100e+00,-2.000000000000000000e+01
2.745400039397047402e-35,-3.987496998976852502e+00,-2.000000000000000000e+01
3.039564018062579296e-35,-5.989267590167014710e+00,-2.000000000000000000e+01
2.303582748305039144e-35,-7.996182602118392602e+00,-2.000000000000000000e+01
2.502238091052635476e-35,-1.000529321975691133e+01,-2.000000000000000000e+01
2.633099785761541220e-35,-1.201140413470058732e+01,-2.000000000000000000e+01
2.657957485933023722e-35,-1.401749287910149633e+01,-2.000000000000000000e+01
3.110311285276634718e-35,-1.601550694623795223e+01,-2.000000000000000000e+01
2.618585365328475162e-35,-1.800906800370478678e+01,-2.000000000000000000e+01
2.830694045523697867e-35,-2.000000000000000000e+01,-1.800805804137991828e+01
3.097783395821740189e-35,-2.000000000000000000e+01,-1.601397995223303283e+01
2.459137228904493652e-35,-2.000000000000000000e+01,-1.401462030883252119e+01
2.914284205462531781e-35,-2.000000000000000000e+01,-1.200998417833142895e+01
2.613951986501349325e-35,-2.000000000000000000e+01,-1.000137435036693923e+01
2.989311083409320697e-35,-2.000000000000000000e+01,-7.993357314099710287e+00
2.689604305373188593e-35,-2.000000000000000000e+01,-5.987845445352847129e+00
3.271696653286938551e-35,-2.000000000000000000e+01,-3.986309825797922368e+00
2.621563485176043156e-35,-2.000000000000000000e+01,-1.989802149744070769e+00
2.770600373890040138e-35,-1.800835076925456235e+01,-5.427603288438251067e-35
2.736601922813405841e-35,-1.601422740274878720e+01,-5.297096997549949431e-35
2.627213881603725055e-35,-1.401321470259282620e+01,-5.372831748001221351e-35
2.483246065218442456e-35,-1.200705232909633224e+01,-5.654889730937181623e-35
2.514256130976474722e-35,-9.998588845774111888e+00,-5.767820414516095847e-35
2.646576798097289577e-35,-7.989959841958122588e+00,-5.263057983114842471e-35
