ux,uy,uz
3.797026533212566821e-35,2.449801804704778315e-35,-9.031687235107903436e-36
2.435638006636905559e-35,2.000000000000000000e+01,-3.248476947157754748e-35
3.289299055123887260e-35,2.000000000000000000e+01,3.410822533876442210e-35
3.294578105717647190e-35,3.544261968517411031e-35,8.500030381715846171e-36
2.000000000000000000e+01,2.000000000000000000e+01,-1.909547528892842088e-35
2.000000000000000000e+01,2.000000000000000000e+01,6.580926873209841735e-36
2.000000000000000000e+01,2.433504098123141539e-35,3.160532435066857263e-35
2.000000000000000000e+01,3.660837542564026725e-35,-3.796622167140547365e-35
1.044232749230163115e+01,-3.817336630332947678e+00,9.056613043135039454e-02
1.016322731472807384e+01,2.399821144310291388e+01,-1.327917416445414944e-01
6.479569772946688772e-35,1.767841175184788005e+00,-4.441694459933009361e-35
6.418263859581467413e-35,3.606838739866595311e+00,-4.348079999347374458e-35
7.176777277857339362e-35,5.603311513632445617e+00,-4.806797161618220218e-35
5.581943950426811954e-35,7.768297876925607248e+00,-5.665472908049856657e-35
6.119711084325046838e-35,1.002852410158608798e+01,-4.191307090272303269e-35
6.413797854170851554e-35,1.227965932614551825e+01,-4.317530053323177628e-35
6.397114521075187401e-35,1.440150983431323972e+01,-4.331603541210983132e-35
7.300330921921757618e-35,1.641696520340431675e+01,-5.823318544563510571e-35
6.098416424655178317e-35,1.824633341445790080e+01,-5.370726678311254087e-35
6.578710306854164679e-35,2.000000000000000000e+01,2.744110672689947794e-01
7.229370906471856774e-35,2.000000000000000000e+01,4.727306416711440917e-01
5.776602643473192029e-35,2.000000000000000000e+01,4.873033860525589622e-01
6.952382157205073844e-35,2.000000000000000000e+01,2.895774127613793825e-01
6.256398146536402217e-35,2.000000000000000000e+01,-2.203840731927790911e-02
7.130140289622626007e-35,2.000000000000000000e+01,-3.000754921345401005e-01
6.318693634618610394e-35,2.000000000000000000e+01,-4.841817092162195579e-01
7.645667061518065688e-35,2.000000000000000000e+01,-4.584432261294073552e-01
6.115368893660411719e-35,2.000000000000000000e+01,-2.801048107549402033e-01
6.470646449543705135e-35,1.824592452406963972e+01,4.514511984358427243e-35
6.480453760334320149e-35,1.638367710751634476e+01,4.411203926166526549e-35
6.308797199734695907e-35,1.437784618376005241e+01,4.432077319206541150e-35
6.020658684053794937e-35,1.221792231092785386e+01,4.626735750391172168e-35
6.147546304348884507e-35,9.948392881732090132e+00,4.772881541139086345e-35
6.476272612586730287e-35,7.704029595450340828e+00,4.384403989707638059e-35
6.297595482811799975e-35,5.575642795367105720e+00,4.846570957783833482e-35
5.854006364340980181e-35,3.612422084171511116e+00,4.747256818840845354e-35
7.276967001455456039e-35,1.778551681829507514e+00,4.714743526734937436e-35
6.612715521555396408e-35,6.198996552866833327e-35,-2.825111350562773405e-01
6.048306499015653500e-35,7.213898346962863330e-35,-4.661760102575221998e-01
7.693365863454218225e-35,5.459926959074572173e-35,-4.765377758776081496e-01
5.844270189629082546e-35,7.052973776875664659e-35,-3.069871190974285957e-01
6.314544086005531872e-35,5.461113938280347757e-35,1.401833147927785718e-02
6.319079817783842857e-35,5.461349193119577987e-35,3.080801663498261567e-01
6.365834974076008599e-35,5.537234698235205264e-35,4.942601912155887289e-01
6.466699312040551200e-35,5.614706943287823931e-35,4.464538119670693472e-01
7.093017734748201214e-35,6.026290957959866913e-35,2.672104237479122624e-01
1.768199475101156271e+00,2.000000000000000000e+01,-4.842355508740034724e-35
3.636904852130085519e+00,2.000000000000000000e+01,-5.704525143907155598e-35
5.640771449389349712e+00,2.000000000000000000e+01,-4.336608935627011556e-35
7.788737508602849857e+00,2.000000000000000000e+01,-4.597230151715851171e-35
1.002375835044076524e+01,2.000000000000000000e+01,-4.655078601553600864e-35
1.227358820608719014e+01,2.000000000000000000e+01,-4.326043267840855852e-35
1.442068982142306766e+01,2.000000000000000000e+01,-5.631437061937544065e-35
1.638116985552312954e+01,2.000000000000000000e+01,-4.873888954486495417e-35
1.823798323637495855e+01,2.000000000000000000e+01,-4.384467147112569182e-35
2.000000000000000000e+01,2.000000000000000000e+01,2.770228488846878667e-01
2.000000000000000000e+01,2.000000000000000000e+01,4.621998508622230939e-01
2.000000000000000000e+01,2.000000000000000000e+01,4.431252965097164376e-01
2.000000000000000000e+01,2.000000000000000000e+01,2.787259185755909252e-01
2.000000000000000000e+01,2.000000000000000000e+01,1.411531798240718213e-02
2.000000000000000000e+01,2.000000000000000000e+01,-2.727166347372999566e-01
2.000000000000000000e+01,2.000000000000000000e+01,-4.564420334668976009e-01
2.000000000000000000e+01,2.000000000000000000e+01,-4.734526532354371153e-01
2.000000000000000000e+01,2.000000000000000000e+01,-2.856498097990630702e-01
1.823228947159609348e+01,2.000000000000000000e+01,4.368399952383303177e-35
1.639439558672659913e+01,2.000000000000000000e+01,5.681215241315342039e-35
1.439403480106512312e+01,2.000000000000000000e+01,4.480272726522867422e-35
1.225045126298581977e+01,2.000000000000000000e+01,5.639934122205010505e-35
1.003194055310126309e+01,2.000000000000000000e+01,4.353166979003100429e-35
7.773101499418508809e+00,2.000000000000000000e+01,4.314486142359100986e-35
5.627355992346011249e+00,2.000000000000000000e+01,5.913497015781654890e-35
3.623934615946637461e+00,2.000000000000000000e+01,5.605375654951998499e-35
1.791397023973033686e+00,2.000000000000000000e+01,4.691071782750194010e-35
1.824359982994606000e+01,7.308317797998518681e-35,4.429822038591294628e-35
1.638093829838264881e+01,5.641069468755701880e-35,6.239114733222667083e-35
1.440716913431278456e+01,7.198266128153251588e-35,4.314749399970749991e-35
1.223519172382588316e+01,6.338407188225049908e-35,5.613757255295218131e-35
1.002172473251910745e+01,6.048798991125374429e-35,4.901154666901373264e-35
7.782596557804841275e+00,6.411757817488384553e-35,4.351741917687786577e-35
5.624732632601316951e+00,6.396313695134203095e-35,5.630578280620181639e-35
3.612032165503746839e+00,5.673034199204074466e-35,4.830768672667413756e-35
1.765562788041154185e+00,5.822632996739411752e-35,5.039014534005963757e-35
2.000000000000000000e+01,1.822450941356042975e+01,5.184368079476202828e-35
2.000000000000000000e+01,1.637771167939897765e+01,5.840408161775823088e-35
2.000000000000000000e+01,1.438887110211582332e+01,4.568049649380028570e-35
2.000000000000000000e+01,1.227151104488229727e+01,4.998473147743975140e-35
2.000000000000000000e+01,1.003397991072316131e+01,5.621205918069668100e-35
2.000000000000000000e+01,7.767695100927994645e+00,5.008658233649286702e-35
2.000000000000000000e+01,5.626811272772252792e+00,5.790120482329881226e-35
2.000000000000000000e+01,3.626416329715595133e+00,4.653671742094062783e-35
2.000000000000000000e+01,1.769603832128652687e+00,4.933232811203366440e-35
1.823256555421202307e+01,7.300285946488082228e-35,-4.742750520581679252e-35
1.638966272119295908e+01,5.881007970175263513e-35,-5.632635733639121831e-35
1.438055049986937917e+01,7.727159661240877005e-35,-4.552216231553226971e-35
1.222415889069620221e+01,6.219402800613834235e-35,-4.440862837805695802e-35
9.982283705774259275e+00,6.410031000288287848e-35,-4.493865172070657652e-35
7.746697655165044161e+00,7.265157183262569217e-35,-4.671540063479874059e-35
5.612976116246325198e+00,6.014480530016505357e-35,-5.633534377504814700e-35
3.618341713245027513e+00,6.078519321280847610e-35,-5.054803967007260563e-35
1.769913628014619711e+00,8.007211403508063864e-35,-4.362342644907476437e-35
2.000000000000000000e+01,6.473581564511641713e-35,-2.630793811673338145e-01
2.000000000000000000e+01,5.167203198112969473e-35,-4.405391919324034289e-01
2.000000000000000000e+01,6.490968363439723264e-35,-4.505849778463973943e-01
2.000000000000000000e+01,6.327153248882692426e-35,-2.859404266752975099e-01
2.000000000000000000e+01,5.571540762469952696e-35,-5.212685117239921652e-03
2.000000000000000000e+01,5.359384024896945428e-35,2.875287961365552425e-01
2.000000000000000000e+01,5.511698651241176959e-35,4.618591292976950147e-01
2.000000000000000000e+01,5.717972690561464558e-35,4.638040895385286411e-01
2.000000000000000000e+01,6.066245646457091978e-35,2.842816429925310029e-01
2.000000000000000000e+01,1.778025501877015691e+00,-4.736024352723784425e-35
2.000000000000000000e+01,3.631300811229932091e+00,-5.646973153149460075e-35
2.000000000000000000e+01,5.602439983415608005e+00,-4.298200479212337717e-35
2.000000000000000000e+01,7.748514157542166991e+00,-4.375085977560651674e-35
2.000000000000000000e+01,1.000909818814584895e+01,-4.899446483279590819e-35
2.000000000000000000e+01,1.224191199648378259e+01,-4.489984305045430624e-35
2.000000000000000000e+01,1.437426836535008512e+01,-4.348439460168833533e-35
2.000000000000000000e+01,1.636474347203310842e+01,-3.887459527166263994e-35
2.000000000000000000e+01,1.823217835951234989e+01,-4.407387271319198497e-35
