fx,fy,fz
1.861031971457632244e+04,2.221466887173832561e+00,-8.726990565332499727e-01
2.076028541202987299e+00,1.860249168750879107e+04,-7.791061317225995708e-01
-4.574219962347427781e-01,2.988750983296597497e-01,1.861188675505045831e+04
-1.861031978068683020e+04,-1.235314764543318233e-01,8.437174066617387780e-01
1.016047594656697584e+00,-1.860249167194754409e+04,1.851298042320195236e-01
-8.660744964784470312e-01,1.194930118587350876e+00,-1.861188676081923040e+04
