fx,fy,fz
6.563003348740446086e+01,3.278571054300704191e+01,-3.280679449652370039e+01
3.270783554564301454e+01,-6.544847575394682337e+01,-6.557661303753597792e+01
6.574094792817147948e+01,-3.260901828111532552e+01,6.550647500128857814e+01
3.275189901616250410e+01,6.571231120227369615e+01,3.279090930052676356e+01
-6.559674320383820145e+01,-3.278197308463185777e+01,-3.271734096716352269e+01
-3.274022695496859825e+01,-6.566641008854536210e+01,3.270414580944566296e+01
-6.553678937455201492e+01,3.271876932925332682e+01,6.558985512004878160e+01
-3.267332419143606614e+01,6.557490838422978641e+01,-6.538817708795590988e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.806673991741993746e+01,0.000000000000000000e+00,-9.822816362793238909e+01
9.719223634609099349e+01,0.000000000000000000e+00,-9.758727991784463995e+01
9.612300762675033639e+01,0.000000000000000000e+00,-9.687879586475375504e+01
9.565537122800249392e+01,0.000000000000000000e+00,-9.647791220923107858e+01
9.568257590749925612e+01,0.000000000000000000e+00,-9.592546494383405786e+01
9.620568890351988500e+01,0.000000000000000000e+00,-9.598980567163488331e+01
9.651407414149664987e+01,0.000000000000000000e+00,-9.620440105240967910e+01
9.762971526581222292e+01,0.000000000000000000e+00,-9.769987799287231667e+01
9.823017837317421197e+01,0.000000000000000000e+00,-9.813842723147618585e+01
9.808777872873911008e+01,-9.789559798360915011e+01,0.000000000000000000e+00
9.748721468511632793e+01,-9.725634812183892564e+01,0.000000000000000000e+00
9.677327454509841687e+01,-9.631677815302448664e+01,0.000000000000000000e+00
9.580137629889044604e+01,-9.573271660220061108e+01,0.000000000000000000e+00
9.567982274211701110e+01,-9.582767986474453892e+01,0.000000000000000000e+00
9.600294799745446994e+01,-9.615825691859008373e+01,0.000000000000000000e+00
9.627550480731375160e+01,-9.682399216662901154e+01,0.000000000000000000e+00
9.741836495118668893e+01,-9.748684549672020694e+01,0.000000000000000000e+00
9.812953504508648450e+01,-9.795440831146036942e+01,0.000000000000000000e+00
9.816586177413185510e+01,0.000000000000000000e+00,9.808451538719226903e+01
9.739624554294908876e+01,0.000000000000000000e+00,9.747074174933656820e+01
9.660614370618071689e+01,0.000000000000000000e+00,9.658769068100563970e+01
9.582143616720921386e+01,0.000000000000000000e+00,9.560632081788888570e+01
9.562521971294287937e+01,0.000000000000000000e+00,9.600389136494797526e+01
9.598657745919318529e+01,0.000000000000000000e+00,9.625580321778443249e+01
9.668039969094886033e+01,0.000000000000000000e+00,9.683386206634784799e+01
9.758408924935675088e+01,0.000000000000000000e+00,9.749755191016623712e+01
9.819185738793295570e+01,0.000000000000000000e+00,9.800307549303029475e+01
9.823442066848745924e+01,9.809801149446113300e+01,0.000000000000000000e+00
9.753935174867071112e+01,9.728915928696913795e+01,0.000000000000000000e+00
9.674868925628503291e+01,9.651501445487672015e+01,0.000000000000000000e+00
9.614794316809978625e+01,9.573818167948716962e+01,0.000000000000000000e+00
9.568932928502491109e+01,9.597059594641504532e+01,0.000000000000000000e+00
9.589981199503711196e+01,9.622105950394703200e+01,0.000000000000000000e+00
9.659482054237918192e+01,9.723786672782262031e+01,0.000000000000000000e+00
9.747740169815207878e+01,9.787764400540287113e+01,0.000000000000000000e+00
9.794329559334012458e+01,9.828602969639098319e+01,0.000000000000000000e+00
0.000000000000000000e+00,-9.791461139520440327e+01,-9.799565648986157385e+01
