sxx,syy,szz,sxy,sxz,syz,smises
1.025506663894761028e-01,-6.203837904370902434e-01,5.137542337497615907e-01,-9.264158742666972479e-02,-1.319608045271438990e-01,-3.029223706457205220e-02,1.034280896186828613e+00
2.340947293416133224e-02,-5.014296136743364718e-01,5.833813617256090600e-01,5.734382656394445416e-03,-5.876920723231779387e-02,1.715750091267520885e-02,9.456548094749450684e-01
1.102342792832222418e-01,-4.995645811650845092e-01,5.053332365737455145e-01,-5.218988353212361195e-03,-8.578350269705234399e-02,1.841974145894587078e-02,8.899801969528198242e-01
1.090367096819138265e-01,-7.907923816844613096e-01,6.348319792712527887e-01,-4.278404384776290231e-02,-9.619792651131864325e-02,-4.632792166262888339e-02,1.264504432678222656e+00
1.937583756152146952e-01,-5.279681028482753335e-01,4.226613875681019539e-01,-3.296743568214820230e-03,-2.436512794545555582e-01,1.726881697274600461e-02,9.578706026077270508e-01
2.335363539308903391e-01,-8.399598988093751606e-01,5.066697569007790891e-01,-6.358611301976975494e-02,-2.501924456225275706e-01,2.789609965616329096e-02,1.312423944473266602e+00
3.698108561307341113e-01,-4.358433416047049480e-01,3.682395605830771634e-01,3.563330741120932649e-02,1.368058987165101954e-03,4.915516566878400107e-02,8.117134571075439453e-01
3.539513647985169098e-01,-4.084665964052296427e-01,3.608585597588605531e-01,2.262764891633532727e-02,1.137511650712594649e-02,5.331917442812526831e-02,7.726888656616210938e-01
3.454863871902013606e-01,-3.968705466787414426e-01,3.741526480817749523e-01,6.237266833104598319e-03,1.494016147382850462e-02,2.157919364218407327e-02,7.585377097129821777e-01
3.676694803116274946e-01,-4.132299063517522741e-01,3.643779533324301712e-01,-2.605475739841005625e-03,1.038713311468637476e-02,9.814905873898577271e-03,7.796649336814880371e-01
3.630673802150999330e-01,-4.158550594121792621e-01,3.616142616588529091e-01,-1.726691538983144911e-02,5.288977109528115138e-03,-2.037115204777158867e-05,7.788252234458923340e-01
3.710239981505166207e-01,-4.496119411008139277e-01,3.636244908674565735e-01,1.133327311883485303e-02,1.087446460102796733e-02,1.345864597422427762e-02,8.177464604377746582e-01
3.516086940286305973e-01,-3.948068480195705554e-01,3.603797338709009423e-01,-1.644542993565726360e-03,4.612344019660906576e-03,8.076609708618235489e-03,7.510176897048950195e-01
3.589550253190388895e-01,-4.149557740469926870e-01,3.600478656065775329e-01,-1.069809065100753472e-02,-7.065094660149264308e-03,-2.082440106807367710e-03,7.747845053672790527e-01
3.432286515116547698e-01,-4.535492477691268620e-01,3.193746664473375296e-01,7.554689449151908223e-03,-2.435060936012078264e-02,8.814149205591141623e-03,7.865118384361267090e-01
3.485458402609368789e-01,-4.202536665233669311e-01,3.491720946065062781e-01,-2.058017908675917676e-02,1.832810473715541094e-02,6.205762093636951575e-03,7.706675529479980469e-01
3.475224257965086050e-01,-3.844146148733580959e-01,3.598465304481331950e-01,5.810366274230653914e-05,4.533580485039165461e-04,-1.742923469195302097e-02,7.387937307357788086e-01
3.393189568229580400e-01,-4.566785823454272419e-01,3.642382380231379280e-01,-4.310671204552746216e-02,1.729125282278416026e-02,5.910702405472327038e-03,8.128007650375366211e-01
3.521422779666578129e-01,-4.125853434003443621e-01,3.590738402741583402e-01,-1.162043706868538979e-02,-1.397283787084718180e-03,-4.114182507564693482e-03,7.685173153877258301e-01
3.725086650842586167e-01,-3.990200709948408253e-01,3.640302825431581124e-01,1.827356772163986429e-03,2.200074595507802572e-02,2.538482856003000665e-02,7.695339322090148926e-01
