fx,fy,fz
-4.814958123731305761e+01,3.861701476604769567e+01,2.414759576138351349e+01
-2.406524836992794647e+01,-7.723502031440037285e+01,4.802847994833805956e+01
-4.832203592992946994e+01,-3.884392462047070893e+01,-4.827853792713588632e+01
-2.396914200328263078e+01,7.703633783091338216e+01,-2.400702568225317179e+01
4.806000134227706155e+01,-3.865800585007939105e+01,2.416622083106005903e+01
2.395411942963395546e+01,-7.691966628693781161e+01,-2.400269357270918036e+01
4.824031344203004323e+01,3.880005559250853509e+01,-4.820940779867355275e+01
2.410029845190593534e+01,7.713644992291045810e+01,4.801527698661586641e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.159676947991668783e+01,0.000000000000000000e+00,7.185868668967518147e+01
-6.953151727844029040e+01,0.000000000000000000e+00,7.011470545436829127e+01
-6.685784872023110381e+01,0.000000000000000000e+00,6.773955936471924133e+01
-6.462154524866946304e+01,0.000000000000000000e+00,6.536118520263703147e+01
-6.423449771247653928e+01,0.000000000000000000e+00,6.422145550633307209e+01
-6.541177145977523821e+01,0.000000000000000000e+00,6.469964394857863965e+01
-6.738211872196254149e+01,0.000000000000000000e+00,6.661757792870173489e+01
-7.036096389401198792e+01,0.000000000000000000e+00,6.991849138235539840e+01
-7.199396934777197998e+01,0.000000000000000000e+00,7.162305721718630025e+01
-7.220705296880288415e+01,-1.156829186418189863e+02,0.000000000000000000e+00
-7.303314524743032621e+01,-1.150131677654310494e+02,0.000000000000000000e+00
-7.416680734526765661e+01,-1.131611806611613531e+02,0.000000000000000000e+00
-7.498958118689451169e+01,-1.115906232382876624e+02,0.000000000000000000e+00
-7.569424653890015975e+01,-1.114933298346412158e+02,0.000000000000000000e+00
-7.552994842822229771e+01,-1.123635745853224108e+02,0.000000000000000000e+00
-7.440574489680106751e+01,-1.142789658767302114e+02,0.000000000000000000e+00
-7.336229902461792562e+01,-1.149325486204786415e+02,0.000000000000000000e+00
-7.255468110715179364e+01,-1.157899805390474626e+02,0.000000000000000000e+00
-7.174200734690748504e+01,0.000000000000000000e+00,-7.156903704198889216e+01
-6.947809322568959089e+01,0.000000000000000000e+00,-6.965634883321739323e+01
-6.712491074305684435e+01,0.000000000000000000e+00,-6.703253676556809637e+01
-6.489355537709477062e+01,0.000000000000000000e+00,-6.458755619461095421e+01
-6.413994874782582656e+01,0.000000000000000000e+00,-6.453655533730771765e+01
-6.511112183501850836e+01,0.000000000000000000e+00,-6.513278027376203738e+01
-6.784709318799285427e+01,0.000000000000000000e+00,-6.792149987985250448e+01
-7.007687848256254881e+01,0.000000000000000000e+00,-7.007087376551325519e+01
-7.169625180066422843e+01,0.000000000000000000e+00,-7.171353185369711980e+01
-7.222033096057410262e+01,1.155586095275050980e+02,0.000000000000000000e+00
-7.293967806553678201e+01,1.147530307945292520e+02,0.000000000000000000e+00
-7.392691212523328659e+01,1.134041786143478134e+02,0.000000000000000000e+00
-7.500112006532214082e+01,1.117228777676954508e+02,0.000000000000000000e+00
-7.572716402574079098e+01,1.115742425947113503e+02,0.000000000000000000e+00
-7.536676038090487850e+01,1.121100024967162199e+02,0.000000000000000000e+00
-7.442898920545877672e+01,1.141422766787263896e+02,0.000000000000000000e+00
-7.313578203184302140e+01,1.153738558287874270e+02,0.000000000000000000e+00
-7.243048408072857569e+01,1.157514388826371032e+02,0.000000000000000000e+00
0.000000000000000000e+00,-1.153699584068340585e+02,7.229463502178371925e+01
0.000000000000000000e+00,-1.146515348467959967e+02,7.277474385680595503e+01
0.000000000000000000e+00,-1.133053898696125543e+02,7.417435715042438460e+01
0.000000000000000000e+00,-1.119955278615903325e+02,7.539917071301823626e+01
0.000000000000000000e+00,-1.110169679445959048e+02,7.591453242907871868e+01
0.000000000000000000e+00,-1.126363951838308282e+02,7.538201022218821379e+01
0.000000000000000000e+00,-1.143237965468273671e+02,7.420545185162332302e+01
0.000000000000000000e+00,-1.151513130344483500e+02,7.318531680161345321e+01
0.000000000000000000e+00,-1.155890145339085251e+02,7.224921220342416461e+01
7.230431413097078064e+01,-1.155611753948250708e+02,0.000000000000000000e+00
7.336126819250546305e+01,-1.154972636026160160e+02,0.000000000000000000e+00
7.473603297549163926e+01,-1.129702794357562539e+02,0.000000000000000000e+00
7.532246052373051270e+01,-1.121793969074087158e+02,0.000000000000000000e+00
7.542815952487693210e+01,-1.110089276770639088e+02,0.000000000000000000e+00
7.484089984627327397e+01,-1.121718183904113459e+02,0.000000000000000000e+00
7.388285869342124101e+01,-1.135478323369685825e+02,0.000000000000000000e+00
7.302537930807282862e+01,-1.145094725931341202e+02,0.000000000000000000e+00
7.225310333348225811e+01,-1.154479942078090318e+02,0.000000000000000000e+00
0.000000000000000000e+00,-1.153919610223432528e+02,-7.220094188068058827e+01
0.000000000000000000e+00,-1.145694229418607790e+02,-7.291919440984530354e+01
0.000000000000000000e+00,-1.131183740608064454e+02,-7.392556546851979249e+01
0.000000000000000000e+00,-1.119336308351320213e+02,-7.505285638198125753e+01
0.000000000000000000e+00,-1.114052700701595029e+02,-7.559051602504403888e+01
0.000000000000000000e+00,-1.125215573924844534e+02,-7.528264401732120348e+01
0.000000000000000000e+00,-1.137547393600819987e+02,-7.436948772120919671e+01
0.000000000000000000e+00,-1.148652482644472741e+02,-7.362464157581280233e+01
0.000000000000000000e+00,-1.158026302456259486e+02,-7.228402899108219515e+01
0.000000000000000000e+00,1.155379094114894798e+02,-7.242077729239926498e+01
0.000000000000000000e+00,1.147616449963297214e+02,-7.336781905855021080e+01
0.000000000000000000e+00,1.138461719917430486e+02,-7.441384427135895407e+01
0.000000000000000000e+00,1.125859256595334017e+02,-7.544798629069615004e+01
0.000000000000000000e+00,1.122237246499639411e+02,-7.556416221082034212e+01
0.000000000000000000e+00,1.123427437256989379e+02,-7.538705876100422643e+01
0.000000000000000000e+00,1.138415145397364086e+02,-7.419167421336672419e+01
0.000000000000000000e+00,1.152359679476605550e+02,-7.298276010769815514e+01
0.000000000000000000e+00,1.155454278518147646e+02,-7.227978918076614434e+01
7.161541742700811142e+01,0.000000000000000000e+00,-7.172605005688937752e+01
7.008838023251692562e+01,0.000000000000000000e+00,-7.022741793140492916e+01
6.789725168877727413e+01,0.000000000000000000e+00,-6.762701913228539752e+01
6.532695029703440071e+01,0.000000000000000000e+00,-6.535713909845524938e+01
6.392029570232016766e+01,0.000000000000000000e+00,-6.419724742032713038e+01
6.465185608585520072e+01,0.000000000000000000e+00,-6.481047700883125628e+01
6.711702112191345293e+01,0.000000000000000000e+00,-6.719387915912099629e+01
6.942287568611696713e+01,0.000000000000000000e+00,-6.938006132416123251e+01
7.171491722952775660e+01,0.000000000000000000e+00,-7.177197842025718444e+01
0.000000000000000000e+00,1.155390296688375997e+02,7.236767562572649126e+01
0.000000000000000000e+00,1.148924090320665243e+02,7.305871846321582552e+01
0.000000000000000000e+00,1.132288788073065433e+02,7.417883936501125675e+01
0.000000000000000000e+00,1.117136544133551865e+02,7.524229773882640870e+01
0.000000000000000000e+00,1.111650405633788807e+02,7.551124835479933495e+01
0.000000000000000000e+00,1.129080056243139722e+02,7.513019458266141726e+01
0.000000000000000000e+00,1.140414802379030021e+02,7.406270379224598344e+01
0.000000000000000000e+00,1.150689850470163123e+02,7.298060328439943589e+01
0.000000000000000000e+00,1.157713340905627746e+02,7.219892015064306179e+01
7.244861072804238233e+01,1.156137102035409896e+02,0.000000000000000000e+00
7.324501141801167137e+01,1.153589969994296212e+02,0.000000000000000000e+00
7.472548964470603039e+01,1.141427883011919846e+02,0.000000000000000000e+00
7.535919422863406680e+01,1.125271930466016386e+02,0.000000000000000000e+00
7.578872217858943827e+01,1.114788757441540383e+02,0.000000000000000000e+00
7.525725855782215490e+01,1.120527277423258283e+02,0.000000000000000000e+00
7.400982999616371671e+01,1.134356570350903297e+02,0.000000000000000000e+00
7.285194629956940560e+01,1.147167355792559107e+02,0.000000000000000000e+00
7.221832120916450037e+01,1.154267145508843129e+02,0.000000000000000000e+00
7.192423988627251674e+01,0.000000000000000000e+00,7.150128363336490622e+01
7.042557667080964734e+01,0.000000000000000000e+00,6.962918481803781390e+01
6.777164093720199389e+01,0.000000000000000000e+00,6.700708096679866799e+01
6.526581968188888538e+01,0.000000000000000000e+00,6.479011186750223317e+01
6.417239639386782812e+01,0.000000000000000000e+00,6.438809701304060695e+01
6.476588500401878434e+01,0.000000000000000000e+00,6.552533331212558210e+01
6.727619078341911063e+01,0.000000000000000000e+00,6.773444833785188735e+01
6.946097651304359033e+01,0.000000000000000000e+00,6.999922698120528253e+01
7.150402341684534235e+01,0.000000000000000000e+00,7.188530066888139913e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
