ux,uy,uz
3.723328737166097572e-35,-3.852308763147781378e-35,2.000000000000000000e+01
2.403040279051558167e-35,-2.000000000000000000e+01,2.000000000000000000e+01
3.246038378527614499e-35,-2.000000000000000000e+01,4.319145149762602257e-35
3.230937624553672305e-35,-5.582768503721950063e-35,1.071991248116156243e-35
2.000000000000000000e+01,-2.000000000000000000e+01,2.000000000000000000e+01
2.000000000000000000e+01,-2.000000000000000000e+01,8.431201408177373498e-36
2.000000000000000000e+01,-3.870135973450573246e-35,3.967972916031589430e-35
2.000000000000000000e+01,-5.784272275072241708e-35,2.000000000000000000e+01
1.012294474287381796e+01,-3.658028876542198660e-01,1.002806199279205401e+01
1.007198740754910560e+01,-1.960051487063209663e+01,9.855137365474243794e+00
6.360895208023023900e-35,-2.071403160635223450e+00,2.000000000000000000e+01
6.182867732345433450e-35,-4.121706342387603250e+00,2.000000000000000000e+01
6.695915312103627639e-35,-6.128860536425607464e+00,2.000000000000000000e+01
5.011282892612857362e-35,-8.084948811229084598e+00,2.000000000000000000e+01
5.442524198297750340e-35,-1.000397429151110096e+01,2.000000000000000000e+01
5.765699549653395765e-35,-1.192353609121825109e+01,2.000000000000000000e+01
5.951371000360884239e-35,-1.388442385258424316e+01,2.000000000000000000e+01
7.035684427436462771e-35,-1.588001614040183540e+01,2.000000000000000000e+01
5.990643211440400052e-35,-1.792961467047214086e+01,2.000000000000000000e+01
6.506955119399205042e-35,-2.000000000000000000e+01,1.800013503444190732e+01
7.302551587159316585e-35,-2.000000000000000000e+01,1.599200812311989495e+01
5.991685519518479011e-35,-2.000000000000000000e+01,1.398408897234230963e+01
7.369865095896539318e-35,-2.000000000000000000e+01,1.198673086951824551e+01
6.729811685255923305e-35,-2.000000000000000000e+01,9.996258127107088498e+00
7.595533026314907846e-35,-2.000000000000000000e+01,8.009629731395545349e+00
6.598478225415641195e-35,-2.000000000000000000e+01,6.014437951053318798e+00
7.763852733828105378e-35,-2.000000000000000000e+01,4.008129274337933090e+00
6.064349834286165261e-35,-2.000000000000000000e+01,2.005693504983056652e+00
6.349968257500517709e-35,-1.792628445975085683e+01,5.678184869693472926e-35
6.184365179654762775e-35,-1.587785445788046701e+01,5.404847637110248936e-35
5.852363745114199243e-35,-1.387647328983940831e+01,5.283808221676643940e-35
5.425535469563608573e-35,-1.192309780072290337e+01,5.374661013122414389e-35
5.466898735710449895e-35,-1.000589415374432001e+01,5.467911643209335415e-35
5.825777930051628695e-35,-8.082490908427841347e+00,5.028433691082532460e-35
5.895216493449089939e-35,-6.125691001006575931e+00,5.833102411378302105e-35
5.632274422948905766e-35,-4.118312911911926832e+00,5.843010759700519498e-35
7.129854191492038723e-35,-2.067935191860437172e+00,5.959527831286359927e-35
6.509261515047721082e-35,-9.799788372659332714e-35,2.000946103099489282e+00
6.112419699746460998e-35,-1.148398929803089877e-34,4.008938514334524861e+00
7.900835384122704298e-35,-8.700788315063424433e-35,6.017436048301265217e+00
6.185541802148735109e-35,-1.119949058936255677e-34,8.019617704615420450e+00
6.752628020317079532e-35,-8.583720724647131725e-35,1.000408078190408290e+01
6.725917993871952627e-35,-8.626163630702282379e-35,1.199163515166192084e+01
6.639034840214568682e-35,-8.793055021194702523e-35,1.398360194654776301e+01
6.546383083508608471e-35,-8.924752254099700033e-35,1.599227233359954958e+01
7.051053819124022449e-35,-9.537441946606574218e-35,1.799769921942895223e+01
2.001727336224391252e+00,-2.000000000000000000e+01,2.000000000000000000e+01
4.007285059441824338e+00,-2.000000000000000000e+01,2.000000000000000000e+01
6.015942091510906309e+00,-2.000000000000000000e+01,2.000000000000000000e+01
8.013469857163080690e+00,-2.000000000000000000e+01,2.000000000000000000e+01
9.999710868792808682e+00,-2.000000000000000000e+01,2.000000000000000000e+01
1.198910952759824688e+01,-2.000000000000000000e+01,2.000000000000000000e+01
1.398818441373249932e+01,-2.000000000000000000e+01,2.000000000000000000e+01
1.599697964350120394e+01,-2.000000000000000000e+01,2.000000000000000000e+01
1.800190716058059337e+01,-2.000000000000000000e+01,2.000000000000000000e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.799753544820586626e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.599033165467676021e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.398865893366011193e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.199488321142106173e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.000676816553967186e+01
2.000000000000000000e+01,-2.000000000000000000e+01,8.014405483869305513e+00
2.000000000000000000e+01,-2.000000000000000000e+01,6.010633095053638186e+00
2.000000000000000000e+01,-2.000000000000000000e+01,4.005960878248644441e+00
2.000000000000000000e+01,-2.000000000000000000e+01,2.000870540369957151e+00
1.800292015134463597e+01,-2.000000000000000000e+01,5.572762939885257322e-35
1.599752114339457876e+01,-2.000000000000000000e+01,7.296421764612707415e-35
1.398969712000401522e+01,-2.000000000000000000e+01,5.885395489454086236e-35
1.198865756444780395e+01,-2.000000000000000000e+01,7.513996690275463282e-35
9.996710459278553174e+00,-2.000000000000000000e+01,5.812551532810352523e-35
8.009871577607910353e+00,-2.000000000000000000e+01,5.795400442316159603e-35
6.013219238688864543e+00,-2.000000000000000000e+01,7.885143406014773488e-35
4.012316774381205597e+00,-2.000000000000000000e+01,7.363392430384439133e-35
