sxx,syy,szz,sxy,sxz,syz,smises
-2.583935268511861755e-02,-1.803723118825567018e-01,9.382352989574765934e-02,-1.389087691753271292e-02,-1.249829185716765968e-02,-6.487860559453631666e-03,2.405520081520080566e-01
-4.028905242964633815e-05,-1.226502357453485847e-01,1.584837968278501041e-01,-1.279655790178661637e-04,8.666286622358064864e-03,2.224266307477714213e-03,2.446219921112060547e-01
-2.096898208565345714e-02,-1.479388101653155152e-01,1.166431083438269900e-01,9.396414642942338760e-04,-7.173408288385786646e-03,4.445812533550363120e-03,2.296678572893142700e-01
-3.749000520681394083e-02,-2.129851465562888069e-01,1.152114397834850534e-01,-5.382778754216345149e-03,-1.730497254248417570e-03,-1.395014839650095262e-02,2.856472730636596680e-01
5.750243084315584396e-04,-1.389223257683981361e-01,1.157476434096832707e-01,-3.388048376812361970e-03,-2.783978400647870929e-02,2.988950668480718463e-03,2.262231558561325073e-01
-5.349016599460383603e-02,-2.429594546863465265e-01,7.046473631150046435e-02,-6.033497816944665207e-03,-2.522683737685555219e-02,7.054463573636594355e-03,2.773387134075164795e-01
-3.297430017715651668e-02,-1.462217455736200544e-01,1.085976560513708111e-01,6.365384709650079124e-03,6.354905674228907182e-03,1.151731928035907605e-02,2.225778996944427490e-01
-2.801127087764988463e-02,-1.409433275237107486e-01,1.096668433773996254e-01,4.540871155104681846e-03,7.427104522540473042e-03,1.114108610309487955e-02,2.187622040510177612e-01
-3.202266420781151729e-02,-1.376305952224816664e-01,1.164799094313327399e-01,9.248669624279219625e-04,7.061676390244921685e-03,5.278521265814537476e-03,2.216412723064422607e-01
-1.997495001512919477e-02,-1.335430600198843631e-01,1.239383400078967468e-01,-1.239031552942891591e-03,4.126106574653193131e-03,1.812934482233051871e-03,2.236476093530654907e-01
-1.786679888638560698e-02,-1.337282356124436522e-01,1.219174279461582577e-01,-3.865511299058077208e-03,3.457377898916030347e-03,-2.405297712382361848e-04,2.219008058309555054e-01
-2.147523064777402332e-02,-1.447661770072957155e-01,1.165725711812922449e-01,1.502680016495984861e-03,4.511422877500343397e-03,2.626902671080664966e-03,2.266416400671005249e-01
-1.662000992679020517e-02,-1.277179960055900843e-01,1.225691211212421583e-01,-2.230300695500278573e-04,2.959865707487543268e-03,2.360604597551092462e-03,2.173088937997817993e-01
-8.078513852666589085e-03,-1.235020255585096705e-01,1.158147913255104799e-01,-3.957756323431523525e-03,-6.355768321554779686e-03,1.502738422969612450e-03,2.077192664146423340e-01
-3.474626789642661084e-02,-1.361959688600002105e-01,9.873275056368287228e-02,2.820360260186882944e-03,-5.403225642032435244e-03,2.579429219812637113e-03,2.044052481651306152e-01
-7.026143322538794603e-03,-1.236462597723463896e-01,1.196600665958376941e-01,-3.240965607450750456e-03,-3.423594114300947903e-03,3.901311313148497339e-03,2.110358774662017822e-01
-5.693766336838816666e-03,-1.116013562149925226e-01,1.277935306004713834e-01,-1.469174720673609071e-03,-6.587830590771660139e-03,-3.158690306375316198e-03,2.081806957721710205e-01
-1.680375277273589429e-02,-1.395769230074227762e-01,1.118927787983967914e-01,-5.389597250091772256e-03,-3.478566532807386095e-03,2.361941313165468598e-03,2.181208580732345581e-01
-8.680736839568258326e-03,-1.234098983441525993e-01,1.160655361895960858e-01,-4.001333473194894873e-03,-6.072177173680774406e-03,1.240157085539492785e-03,2.078453898429870605e-01
-1.402033215498408973e-02,-1.240365644686767660e-01,1.149821823995573200e-01,-7.708047052649625967e-03,-7.325701533836631585e-03,7.862231272555508452e-03,2.084760814905166626e-01
-1.552368002189699961e-02,-1.423956644903636992e-01,1.131518735626572125e-01,-1.753689877895607508e-04,-1.155967811248241476e-03,3.190562008697445735e-04,2.213224470615386963e-01
-1.179429548886336797e-02,-1.320356255285742575e-01,1.155585431211624686e-01,-3.342517565225758269e-03,-4.091729105546376873e-03,1.473573270353835342e-04,2.146476358175277710e-01
-1.344423232580597809e-02,-1.409266044926089645e-01,1.033915130525974169e-01,-9.954901280712760703e-03,-6.663071508321002055e-03,1.415904073450568665e-02,2.140765488147735596e-01
-2.290399887399085371e-02,-1.398912291368266392e-01,1.059312384788505118e-01,-1.151018614580117229e-03,-5.841925312826853380e-03,1.497661603289004864e-03,2.132362425327301025e-01
