fx,fy,fz
7.495231197624524384e+02,-4.206334039455370544e-01,-9.975226116371160856e-02
7.633226968834954107e-01,5.516721131651999713e+03,-6.585906437730777441e-01
9.248154205268477313e-02,1.277377573779610032e+00,-3.542047376907942635e+03
-7.495231189984186813e+02,7.772494994192058471e-01,5.082274826541137713e-01
-2.742282466985339617e-01,-5.516721132125790064e+03,-1.145947670582856404e-01
5.805098187519721620e-01,8.350080621938360537e-02,3.542047377308941577e+03
