ux,uy,uz
3.954995191041330933e-35,2.554825684048398799e-35,2.000000000000000000e+01
2.549640616859627924e-35,2.000000000000000000e+01,2.000000000000000000e+01
3.430854008098971357e-35,2.000000000000000000e+01,4.567316762915188509e-35
3.438610739092776276e-35,3.699460201668436349e-35,1.141010456457969489e-35
2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01
2.000000000000000000e+01,2.000000000000000000e+01,8.970584204992269200e-36
2.000000000000000000e+01,2.548003054142507251e-35,4.203931571658984071e-35
2.000000000000000000e+01,3.828330453670715701e-35,2.000000000000000000e+01
1.010210676629016291e+01,2.663946681424578244e+00,1.001316966886188631e+01
1.004856999020668873e+01,1.738954890738799008e+01,9.932537019291272529e+00
6.779046002347706074e-35,1.934882979624074961e+00,2.000000000000000000e+01
6.715858389842009452e-35,3.890717487339503400e+00,2.000000000000000000e+01
7.465882621293387168e-35,5.887174401811172686e+00,2.000000000000000000e+01
5.759769365835434621e-35,7.931251035763049018e+00,2.000000000000000000e+01
6.283392708813422982e-35,1.000461858465419063e+01,2.000000000000000000e+01
6.580748984611531191e-35,1.207436433939880693e+01,2.000000000000000000e+01
6.613563145262477197e-35,1.411444644931222037e+01,2.000000000000000000e+01
7.604663584429911934e-35,1.611497875035179206e+01,2.000000000000000000e+01
6.353216258463216025e-35,1.806874454698336763e+01,2.000000000000000000e+01
6.879688857348020118e-35,2.000000000000000000e+01,1.806661546732275525e+01
7.589563099985123287e-35,2.000000000000000000e+01,1.611140101806082470e+01
6.067285046894823789e-35,2.000000000000000000e+01,1.411555685081641798e+01
7.317342295422958843e-35,2.000000000000000000e+01,1.207193253034192004e+01
6.572207414634656991e-35,2.000000000000000000e+01,9.998537496570198968e+00
7.472033909051673961e-35,2.000000000000000000e+01,7.927725383244890622e+00
6.645596985451253981e-35,2.000000000000000000e+01,5.885341089833212358e+00
8.007698983819766952e-35,2.000000000000000000e+01,3.890426128118110061e+00
6.391183706090267433e-35,2.000000000000000000e+01,1.933154022022930629e+00
6.757471278858278853e-35,1.806877114286745822e+01,6.054087686484124662e-35
6.729212245129362815e-35,1.611131060318412267e+01,5.880624962182008431e-35
6.525367943140880326e-35,1.411073712645794309e+01,5.909614092856446422e-35
6.202103811272268096e-35,1.206573393053410115e+01,6.171658484620438290e-35
6.313621473072720448e-35,9.991750432520740688e+00,6.289826017436162665e-35
6.654621422892241628e-35,7.921015076749855055e+00,5.750766528453773303e-35
6.536261585652783316e-35,5.881371171526915020e+00,6.444614198957219021e-35
6.087941028600280092e-35,3.888095563134204458e+00,6.333931049151592984e-35
7.594825600283729392e-35,1.934661978540487048e+00,6.337017503299080664e-35
6.893062414415215111e-35,6.467821564078735767e-35,1.932771495371456538e+00
6.342276451870985632e-35,7.565133037413753655e-35,3.889219405607031277e+00
8.055400592606681467e-35,5.755039288500298575e-35,5.885748955272204874e+00
6.117866562676299906e-35,7.420702596388944623e-35,7.927085101012202095e+00
6.626739448777160190e-35,5.702701931655890981e-35,1.000046618436384982e+01
6.640198461309244552e-35,5.725683886178561200e-35,1.207275689695209486e+01
6.697976233470054945e-35,5.795247130011022227e-35,1.411589897713215258e+01
