fx,fy,fz
-4.709548914466576264e+01,-2.360529823948375494e+01,-2.894335939434703242e+00
-2.359959373117019510e+01,4.705386104624209054e+01,-5.777828557597632475e+00
-4.712638330172617174e+01,2.354704883800858894e+01,5.798338939302349004e+00
-2.361615832018620509e+01,-4.713679604075288410e+01,2.930443947537852090e+00
4.707055377079299774e+01,2.361415518832808047e+01,-2.930509550553155762e+00
2.359260862563756689e+01,4.708363726726990706e+01,2.915901653093406765e+00
4.701445913942277599e+01,-2.354029641560897446e+01,5.734034594385049033e+00
2.353932129772897497e+01,-4.702448398872967061e+01,-5.814933213103874898e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.067344121507962029e+01,0.000000000000000000e+00,-8.644645144117125923e+00
-7.082973106390360840e+01,0.000000000000000000e+00,-8.578364385235332179e+00
-7.091807240941027146e+01,0.000000000000000000e+00,-8.310644450850245946e+00
-7.129910671780537257e+01,0.000000000000000000e+00,-7.982248492327521205e+00
-7.143524284577505057e+01,0.000000000000000000e+00,-7.900031099536436230e+00
-7.138942721929861079e+01,0.000000000000000000e+00,-8.105088131471127610e+00
-7.071099048839941759e+01,0.000000000000000000e+00,-8.209703824413990603e+00
-7.086996804430738450e+01,0.000000000000000000e+00,-8.521839660782745796e+00
-7.062763798759378631e+01,0.000000000000000000e+00,-8.641757852187078370e+00
-7.042639503230768128e+01,7.014219840883075108e+01,0.000000000000000000e+00
-6.928848911821998513e+01,6.887645864783166871e+01,0.000000000000000000e+00
-6.757900039977562301e+01,6.699011426454009666e+01,0.000000000000000000e+00
-6.576941855263086723e+01,6.547894372692071840e+01,0.000000000000000000e+00
-6.505062867297151286e+01,6.511150960211858774e+01,0.000000000000000000e+00
-6.564969671810558793e+01,6.588532589546339580e+01,0.000000000000000000e+00
-6.706868717007830583e+01,6.777264544790457990e+01,0.000000000000000000e+00
-6.886663945424086819e+01,6.921054499045816044e+01,0.000000000000000000e+00
-7.017470500809173473e+01,7.037711934292421745e+01,0.000000000000000000e+00
-7.056311195953860249e+01,0.000000000000000000e+00,8.684240055859866914e+00
-7.077794840700033774e+01,0.000000000000000000e+00,8.467577140372133826e+00
-7.094246286237243737e+01,0.000000000000000000e+00,8.203503989781667727e+00
-7.138067832425274162e+01,0.000000000000000000e+00,7.715699936071606757e+00
-7.127322158969313648e+01,0.000000000000000000e+00,7.868562476411455897e+00
