sxx,syy,szz,sxy,sxz,syz,smises
1.221812391572466017e-01,4.291989881702628074e-01,-9.345802935956659674e-03,4.956629475916916189e-02,-1.073234237756979549e-02,2.167051562835516088e-02,4.013293385505676270e-01
1.144103345965309937e-01,4.107651478290825775e-01,-5.587721710923643226e-02,7.598858087833473135e-03,-4.921564749192473831e-02,-3.875299234853634388e-03,4.180602729320526123e-01
1.676625560436645623e-01,4.036200425292152394e-01,-2.216786333403630849e-02,3.803842229665452442e-03,-6.994402127002037617e-03,-6.679328719253465815e-03,3.699019253253936768e-01
1.183747507666240845e-01,4.830119977058538461e-01,-4.818001830991203160e-02,3.605767132472308123e-02,-2.959825013318178807e-02,2.805042568401987235e-02,4.799187481403350830e-01
1.735505060277992562e-01,3.957946163902252845e-01,-1.285693678783816907e-02,2.027440461986073500e-02,-1.656778274207976881e-02,-3.177157197781307722e-03,3.572884798049926758e-01
1.634657816005296027e-01,4.808201926508367530e-01,-1.542071913426343310e-02,1.338118724260685052e-02,-2.415896261593539901e-02,-7.729894086094134600e-03,4.381232857704162598e-01
3.479302633082590468e-01,3.073697452354688386e-01,-3.022604018872121490e-02,-2.038822330902318944e-02,-7.857702023103759620e-03,-2.329915995052419392e-02,3.638268113136291504e-01
3.358461405904397123e-01,3.051555048750576038e-01,-2.583499049666357350e-02,-1.426671111719161195e-02,-9.399510639565867090e-03,-2.077962445163639496e-02,3.504653871059417725e-01
3.460886156512766876e-01,3.003754557609600861e-01,-3.074055610253939586e-02,-3.579999493246480494e-03,-5.961985260349877448e-03,-8.119249867096471271e-03,3.566605150699615479e-01
3.464677532890456657e-01,3.057934385669598409e-01,-2.703885872040887040e-02,-4.156757517772933543e-03,-1.074683928594893359e-03,-4.771265050766890919e-03,3.550958335399627686e-01
3.359250066914240551e-01,3.064218241908234219e-01,-2.765716120827518831e-02,-3.580359019694104392e-04,-4.769075153923298810e-03,-2.048977885535155623e-03,3.498811423778533936e-01
3.319087642148348394e-01,3.168203327177510076e-01,-2.724686871793605136e-02,-6.009126531117202352e-03,-4.892230248771842552e-03,-7.107616605064166065e-03,3.523251712322235107e-01
3.330089950152443912e-01,2.997346016703704707e-01,-2.747516317582776590e-02,-2.068376887991939337e-03,-3.904150125528133355e-03,-4.123381053220550110e-03,3.452110886573791504e-01
3.145250582864019817e-01,2.931708872324474413e-01,-2.440944950157822313e-02,1.856176669111203256e-02,7.445116506762511181e-03,-5.900144001798268527e-03,3.307556211948394775e-01
3.271068365482594498e-01,3.314684148844229128e-01,-2.561860577800617600e-02,-1.846551994108304451e-03,1.999756907339136653e-03,-7.638447796766941519e-04,3.549601137638092041e-01
3.092487236926290128e-01,3.080268056387492903e-01,-2.777155825760196928e-02,2.841952142665268161e-02,9.756207229469213843e-03,-1.663184486085133099e-02,3.416295647621154785e-01
3.241978265099634271e-01,2.893601514634676075e-01,-2.984952153450587398e-02,2.246597725276698598e-02,7.230199884950871785e-03,-3.155688382084485388e-03,3.404847383499145508e-01
3.010650311279448599e-01,3.213729009830530448e-01,-2.676306275527925993e-02,2.560418305576023928e-02,6.201264363232138546e-03,-1.209973627068714440e-02,3.421439230442047119e-01
3.122738572409186619e-01,2.954719440141595488e-01,-2.403489616228135506e-02,1.922075821314475630e-02,8.846670913760895996e-03,-8.076328315454555512e-03,3.305662274360656738e-01
