fx,fy,fz
-1.551421606995883096e+01,-7.879923541137132226e+00,-5.750089501565280869e+01
-7.920072165187180602e+00,1.552646637977940003e+01,-1.150598757145194782e+02
-1.549663120005087791e+01,7.868841480220616802e+00,1.150204117321109720e+02
-7.933436137947706968e+00,-1.555491221702899729e+01,5.761244641254838683e+01
1.544946714330041715e+01,7.894580146113463925e+00,-5.753846446621292898e+01
7.884716932844303194e+00,1.549470575657883131e+01,5.754966072452364756e+01
1.543109800981811830e+01,-7.837592941771924338e+00,1.149605742244523867e+02
7.830186759258171314e+00,-1.543266071401015438e+01,-1.150084021484120029e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.365882442924072038e+01,0.000000000000000000e+00,-1.722493759580072492e+02
-2.470134910037512554e+01,0.000000000000000000e+00,-1.711775241437970010e+02
-2.589156149120710992e+01,0.000000000000000000e+00,-1.694583960244208924e+02
-2.725461503378193839e+01,0.000000000000000000e+00,-1.677207563870901481e+02
-2.746960099312315862e+01,0.000000000000000000e+00,-1.668545960475424295e+02
-2.701895747657571789e+01,0.000000000000000000e+00,-1.673751010103946157e+02
-2.533484746579183167e+01,0.000000000000000000e+00,-1.684384610125934785e+02
-2.434199194156532897e+01,0.000000000000000000e+00,-1.712249192381573835e+02
-2.343567619811077662e+01,0.000000000000000000e+00,-1.721613102285134573e+02
-2.323764738397021645e+01,2.304820297641395754e+01,0.000000000000000000e+00
-2.198556134873304657e+01,2.169618350467773027e+01,0.000000000000000000e+00
-2.007088698047644471e+01,1.957087471679435708e+01,0.000000000000000000e+00
-1.806568095473388524e+01,1.778977906233946271e+01,0.000000000000000000e+00
-1.716301913731001250e+01,1.715893512371307494e+01,0.000000000000000000e+00
-1.790617476748403547e+01,1.803542380824627145e+01,0.000000000000000000e+00
-1.970336533835666160e+01,2.025204173774297800e+01,0.000000000000000000e+00
-2.161182446477373631e+01,2.180641156246219836e+01,0.000000000000000000e+00
-2.295989610853980878e+01,2.325083060774641552e+01,0.000000000000000000e+00
-2.336365878011766029e+01,0.000000000000000000e+00,1.722024137937857517e+02
-2.448553618723529013e+01,0.000000000000000000e+00,1.707182182444487921e+02
-2.554448610495772698e+01,0.000000000000000000e+00,1.687798515599581890e+02
-2.718351429225759475e+01,0.000000000000000000e+00,1.663976950696937820e+02
-2.735959931939257217e+01,0.000000000000000000e+00,1.670021358626723327e+02
-2.669631025120655821e+01,0.000000000000000000e+00,1.672756770449012151e+02
-2.567790541960771122e+01,0.000000000000000000e+00,1.698790287821561833e+02
-2.450116930205491528e+01,0.000000000000000000e+00,1.713385709169851907e+02
-2.365216988770152540e+01,0.000000000000000000e+00,1.723422694950172342e+02
-2.317330690996809750e+01,-2.299714580700515043e+01,0.000000000000000000e+00
-2.199980979438149120e+01,-2.160046460917572375e+01,0.000000000000000000e+00
-2.015221547597430529e+01,-1.959117745365846019e+01,0.000000000000000000e+00
-1.827488454182431354e+01,-1.771601487257164820e+01,0.000000000000000000e+00
-1.726756283306897544e+01,-1.714203231565758045e+01,0.000000000000000000e+00
-1.780011319138921877e+01,-1.808031781585836839e+01,0.000000000000000000e+00
-1.953248013134232508e+01,-2.024032235486204812e+01,0.000000000000000000e+00
-2.155774191518017346e+01,-2.214609405744897686e+01,0.000000000000000000e+00
-2.285969177143446984e+01,-2.311708018914714557e+01,0.000000000000000000e+00
0.000000000000000000e+00,2.361401306000695755e+01,-1.719796795029790815e+02
0.000000000000000000e+00,2.426520180934266691e+01,-1.707232935608467983e+02
0.000000000000000000e+00,2.571657560067313852e+01,-1.685078209367545412e+02
0.000000000000000000e+00,2.696002461766211411e+01,-1.671525778360127674e+02
0.000000000000000000e+00,2.719664280187490490e+01,-1.667388280921754813e+02
0.000000000000000000e+00,2.678021889336638850e+01,-1.671976541892140631e+02
0.000000000000000000e+00,2.543801133302702411e+01,-1.698808490190517091e+02
0.000000000000000000e+00,2.449814699714637811e+01,-1.711820382375215388e+02
0.000000000000000000e+00,2.345906567630920492e+01,-1.720466492139425441e+02
2.277858115362835534e+01,2.307595208405319198e+01,0.000000000000000000e+00
2.146643412119467698e+01,2.221508127493429896e+01,0.000000000000000000e+00
1.942928800031706871e+01,1.966997446088641865e+01,0.000000000000000000e+00
1.814635332239652499e+01,1.836308552416578266e+01,0.000000000000000000e+00
1.722404615687102591e+01,1.718533873498873277e+01,0.000000000000000000e+00
1.821824505098957658e+01,1.794740207989667269e+01,0.000000000000000000e+00
1.993232075728209196e+01,1.969012204005228739e+01,0.000000000000000000e+00
