sxx,syy,szz,sxy,sxz,syz,smises
-7.647943384275077139e-02,2.638710852247130867e-01,-8.846820904526462304e-01,6.419266554076470677e-02,1.478968902462025892e-01,3.894025416834381165e-02,1.061430096626281738e+00
-1.867037588939113313e-02,3.170497395921074157e-01,-1.140031416755783011e+00,8.921603218635009575e-03,-4.117186090994630343e-02,-4.077484992190796680e-03,1.323629856109619141e+00
-2.768038089438054628e-02,2.634218453656517189e-01,-9.656612808304745332e-01,5.380538622874634497e-03,9.032916176906446992e-02,-1.703524774409350892e-02,1.123847246170043945e+00
-4.147829002970959689e-02,3.852464092710753962e-01,-1.126959743034636530e+00,3.614403014364526989e-02,6.911344522500563470e-02,1.784387494562541809e-01,1.391882181167602539e+00
-5.274303676438796273e-02,2.094160331965794763e-01,-8.148776744234200731e-01,2.691384646549207366e-02,2.849798776658877264e-01,-7.430612282724605167e-02,1.054397940635681152e+00
-6.477389386651652425e-02,3.033866109309079073e-01,-8.702309501933128688e-01,3.730121245825809145e-02,2.579107691662198554e-01,-1.711897785639441283e-01,1.171531677246093750e+00
1.425708074075523191e-01,1.253991760890766083e-01,-8.716735409668601164e-01,-1.327868449000022856e-02,1.698562936489430436e-02,4.005932941597655883e-04,1.006461739540100098e+00
1.202292117939445792e-01,1.256035939955977843e-01,-8.415273996945864532e-01,-8.257748937167717213e-03,-5.663107640470343984e-03,2.097848659893460435e-02,9.652950763702392578e-01
1.352802442920155723e-01,1.238687924662227879e-01,-8.713687059973220794e-01,-4.887666254363001511e-04,-6.864856226316675379e-03,9.636133489701419891e-03,1.001202106475830078e+00
1.138939683733777852e-01,1.196483047692274981e-01,-8.073061366987488441e-01,3.618429753967547513e-03,3.874160312589663546e-03,4.441325256278477046e-02,9.273325204849243164e-01
1.072110288593648986e-01,1.231730805375806370e-01,-8.132398191444962787e-01,1.021523122975101505e-02,-3.934901507992544928e-03,4.848464195598387039e-02,9.325173497200012207e-01
1.072591498574692603e-01,1.274248752981762545e-01,-8.140544949790519125e-01,1.683434448564425766e-03,-4.714939551314390430e-03,9.155517164703714378e-03,9.317355155944824219e-01
1.133917740267138818e-01,1.150193114021170471e-01,-8.198154355870437282e-01,1.222107803327627130e-03,2.693252323532803558e-03,1.310184614612523724e-02,9.343117475509643555e-01
1.206184493879917385e-01,1.029639153963534393e-01,-8.546427185319079856e-01,1.386756913666172333e-02,-7.748494111912597980e-03,1.565084919593331958e-02,9.673262834548950195e-01
1.425859805543627790e-01,9.052335738930800124e-02,-8.063082441964504188e-01,-9.707126122331401902e-03,3.040228211393289012e-02,-3.522933987950009789e-03,9.256358146667480469e-01
1.057096243042630335e-01,1.086643813983886597e-01,-8.163802868100770160e-01,1.640545787870546779e-02,-3.544204727361623120e-02,2.601208397386247512e-02,9.271401166915893555e-01
