ux,uy,uz
-1.096546906751542047e-36,-1.670833539002243836e-35,2.000000000000000000e+01
-7.533401230182594417e-37,-2.000000000000000000e+01,2.000000000000000000e+01
-8.945496493725277200e-37,-2.000000000000000000e+01,2.120251218455577175e-35
-9.952717379598299562e-37,-2.417112461819872645e-35,5.331541864880526145e-36
0.000000000000000000e+00,-2.000000000000000000e+01,2.000000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,4.185119382303825414e-36
0.000000000000000000e+00,-1.679709251909489625e-35,1.946117529171179458e-35
0.000000000000000000e+00,-2.502859505290722554e-35,2.000000000000000000e+01
1.027602150617745735e-02,-1.693617177712483102e+00,1.001760690301828838e+01
-8.345772073230506294e-04,-1.827339806519765375e+01,9.876564388884949253e+00
-2.163573379650353501e-36,-2.084678015789200867e+00,2.000000000000000000e+01
-3.076728271862866898e-36,-4.143658585580469733e+00,2.000000000000000000e+01
-4.825631607981547188e-36,-6.150913856198751972e+00,2.000000000000000000e+01
-4.703889997633475331e-36,-8.099224525272168407e+00,2.000000000000000000e+01
-5.297248615131853920e-36,-1.000134677489626434e+01,2.000000000000000000e+01
-4.989772274772809222e-36,-1.190529499157577575e+01,2.000000000000000000e+01
-3.793746946724659187e-36,-1.386042672864224912e+01,2.000000000000000000e+01
-3.095673737724590829e-36,-1.585584203132465930e+01,2.000000000000000000e+01
-1.809106427047537643e-36,-1.791647859226671358e+01,2.000000000000000000e+01
-1.647879243257387607e-36,-2.000000000000000000e+01,1.789835066540141639e+01
-6.373646743597847193e-37,-2.000000000000000000e+01,1.582160006431418786e+01
9.902375454648509360e-37,-2.000000000000000000e+01,1.380744201532947635e+01
2.964708591599873940e-36,-2.000000000000000000e+01,1.187659540474242625e+01
3.602984615468558274e-36,-2.000000000000000000e+01,9.999724670855819397e+00
3.518505370667979916e-36,-2.000000000000000000e+01,8.125004714760901692e+00
1.469937827348247461e-36,-2.000000000000000000e+01,6.192263818161938715e+00
-7.719077559119582916e-38,-2.000000000000000000e+01,4.174892640193402116e+00
-1.376482405299318024e-36,-2.000000000000000000e+01,2.104243222472961250e+00
-2.009403131447865137e-36,-1.791227339013743602e+01,2.788144789379561564e-35
-3.073305848644046499e-36,-1.585329156014987539e+01,2.655190711813915946e-35
-4.005867602784158844e-36,-1.385234500342964203e+01,2.597565958762410563e-35
-4.875466961055548927e-36,-1.190745844897804240e+01,2.635074456595356189e-35
-5.285849764314224396e-36,-1.000908299566749804e+01,2.685806578703797183e-35
-5.012695974318790157e-36,-8.099849557809042366e+00,2.477104690032971687e-35
-3.919499121179120934e-36,-6.151446461207940253e+00,2.870255881727813528e-35
-2.478309991923335888e-36,-4.141744898195315550e+00,2.880010131752136890e-35
-2.262355627553005554e-36,-2.081143364763010428e+00,2.935486077010336508e-35
-1.692895453744198204e-36,-4.222534917979725122e-35,2.102866128077690355e+00
-4.367465706424367216e-37,-4.864559527078528723e-35,4.178186310738816189e+00
1.128908437386867620e-36,-3.598518013098840623e-35,6.193324557807120989e+00
2.547965219607799222e-36,-4.537976971111250021e-35,8.131142116858621094e+00
3.430830092159660628e-36,-3.456876133569745366e-35,1.000206775984997876e+01
3.025163035931628398e-36,-3.512825819114429277e-35,1.187746066866724703e+01
1.581331160153212869e-36,-3.670948576976146309e-35,1.380592855415634013e+01
-1.819088362993084165e-37,-3.800626907639016788e-35,1.582611831255781176e+01
-1.474743363306769721e-36,-4.117489783835053953e-35,1.789918468320060185e+01
3.736783488573980350e-03,-2.000000000000000000e+01,2.000000000000000000e+01
7.549533195172486444e-03,-2.000000000000000000e+01,2.000000000000000000e+01
9.395215515394461647e-03,-2.000000000000000000e+01,2.000000000000000000e+01
5.481177956053073785e-03,-2.000000000000000000e+01,2.000000000000000000e+01
-1.068281597049747234e-03,-2.000000000000000000e+01,2.000000000000000000e+01
-9.289987984336889326e-03,-2.000000000000000000e+01,2.000000000000000000e+01
-1.371413900319318202e-02,-2.000000000000000000e+01,2.000000000000000000e+01
-9.563574043140121717e-03,-2.000000000000000000e+01,2.000000000000000000e+01
-5.318197798349189043e-03,-2.000000000000000000e+01,2.000000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,1.789909002484737144e+01
0.000000000000000000e+00,-2.000000000000000000e+01,1.582197322096204672e+01
0.000000000000000000e+00,-2.000000000000000000e+01,1.381601673958385845e+01
0.000000000000000000e+00,-2.000000000000000000e+01,1.188007324971168721e+01
0.000000000000000000e+00,-2.000000000000000000e+01,1.000231594882915509e+01
0.000000000000000000e+00,-2.000000000000000000e+01,8.123259023239860710e+00
0.000000000000000000e+00,-2.000000000000000000e+01,6.183257734973904185e+00
0.000000000000000000e+00,-2.000000000000000000e+01,4.175848590613562727e+00
0.000000000000000000e+00,-2.000000000000000000e+01,2.102337616799776931e+00
-2.888879641147923394e-03,-2.000000000000000000e+01,2.737271066195961382e-35
-7.757218720847447457e-03,-2.000000000000000000e+01,3.554164181613082552e-35
-1.058279727598865350e-02,-2.000000000000000000e+01,2.844488625977801702e-35
-8.506280181263647933e-03,-2.000000000000000000e+01,3.583068228734130785e-35
-3.271170374270937486e-03,-2.000000000000000000e+01,2.752259640160641377e-35
4.792509533093181062e-03,-2.000000000000000000e+01,2.756387778738470263e-35
9.146915433889901692e-03,-2.000000000000000000e+01,3.799789190203183754e-35
1.228841870852104279e-02,-2.000000000000000000e+01,3.589044999939571038e-35
7.255871088291510063e-03,-2.000000000000000000e+01,2.929671514317002324e-35
-8.323233929946383114e-03,-5.009236054177578076e-35,2.763991407604914551e-35
-9.384904012712524946e-03,-3.910842030353402811e-35,3.975697257354607560e-35
-5.624838025113376716e-03,-5.025044546960755026e-35,2.810571860351654904e-35
-2.390030422944278143e-03,-4.493054915944819186e-35,3.602785488619783885e-35
2.954021568294606936e-03,-4.278523089433811757e-35,3.145070403694197586e-35
8.809600176372001101e-03,-4.542484364838043634e-35,2.784640561021278213e-35
1.195910966868574121e-02,-4.499999025013900825e-35,3.577226618451852714e-35
5.383316149461414568e-03,-3.926943576302236831e-35,3.023258785221019287e-35
1.612476035973919863e-03,-4.008095729477449510e-35,3.133775462460461431e-35
0.000000000000000000e+00,-1.792084876022754614e+01,3.203084794818047808e-35
0.000000000000000000e+00,-1.586233779359739593e+01,3.549640917347708186e-35
0.000000000000000000e+00,-1.385058872270563768e+01,2.718304318790922315e-35
0.000000000000000000e+00,-1.189880749039945229e+01,2.842875912166495406e-35
0.000000000000000000e+00,-9.991723804246905871e+00,3.167323765335600689e-35
0.000000000000000000e+00,-8.089304871684721121e+00,2.851403800875104968e-35
0.000000000000000000e+00,-6.145597364277858077e+00,3.382531779490341575e-35
0.000000000000000000e+00,-4.143122664936540467e+00,2.805329639354141413e-35
0.000000000000000000e+00,-2.085812053386671749e+00,3.034025603844316511e-35
-5.226429988343994637e-03,-5.018127716664646144e-35,2.000000000000000000e+01
-7.942421728413862070e-03,-4.060719030480377319e-35,2.000000000000000000e+01
-1.118441259315972047e-02,-5.373832407383445587e-35,2.000000000000000000e+01
-7.822870115631985755e-03,-4.353073532619802765e-35,2.000000000000000000e+01
1.030473681661092655e-03,-4.491059844957041736e-35,2.000000000000000000e+01
1.157520226724351176e-02,-5.104491268600192906e-35,2.000000000000000000e+01
1.126126157556939233e-02,-4.222099869861058883e-35,2.000000000000000000e+01
1.111617679953535998e-02,-4.216327230369681723e-35,2.000000000000000000e+01
5.610988247455761524e-03,-5.508389167491192793e-35,2.000000000000000000e+01
0.000000000000000000e+00,-4.400781370479313507e-35,2.100558949646078588e+00
0.000000000000000000e+00,-3.512862340243364991e-35,4.171102099399139895e+00
0.000000000000000000e+00,-4.311779162635053342e-35,6.189489583407049800e+00
0.000000000000000000e+00,-4.082345298397268851e-35,8.125391006306957209e+00
0.000000000000000000e+00,-3.524369349942587374e-35,9.998379828989627072e+00
0.000000000000000000e+00,-3.425546530811845342e-35,1.187142187141124339e+01
0.000000000000000000e+00,-3.605212529752734890e-35,1.380832897373060142e+01
0.000000000000000000e+00,-3.862810452006276601e-35,1.582391027917586257e+01
0.000000000000000000e+00,-4.146403223170532967e-35,1.789912363605282053e+01
0.000000000000000000e+00,-2.082467980727655821e+00,2.000000000000000000e+01
0.000000000000000000e+00,-4.140942398508982158e+00,2.000000000000000000e+01
