fx,fy,fz
3.473941312666827343e+02,-2.142932104964572204e-01,-3.575861308411987238e-02
9.308613891564472276e-01,8.512274296451862028e+03,-6.456484751797191279e-01
2.226068442260071834e-01,1.406707159991384515e+00,-6.126867241524342717e+03
-3.473941312894402245e+02,7.222043460437816975e-01,3.546946334265186351e-01
-2.984882571197138290e-01,-8.512274296501458593e+03,-5.985668625428530731e-02
6.516072702203947742e-01,-5.379537509566745257e-02,6.126867241572936109e+03
