fx,fy,fz
1.339053947517140557e+02,6.723213984888354844e+01,7.425996611061131603e+01
6.724390053260390232e+01,-1.338263194743272209e+02,1.484483544592499413e+02
1.340938710070903142e+02,-6.710245420646946002e+01,-1.484593889037490726e+02
6.733697433183375836e+01,1.341317160817006595e+02,-7.444442823534745912e+01
-1.337750140144895568e+02,-6.724159282038476704e+01,7.436536720810741485e+01
-6.719451270133725984e+01,-1.338827912725460010e+02,-7.437690927082977055e+01
-1.337202925425115723e+02,6.707831549374897406e+01,-1.483499166920301775e+02
-6.707110665151257933e+01,1.337724489822749661e+02,1.484605085895301215e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005659533346992589e+02,0.000000000000000000e+00,2.223046461556530460e+02
1.998384558818743244e+02,0.000000000000000000e+00,2.206806301043909571e+02
1.987719174443998043e+02,0.000000000000000000e+00,2.183225800125729847e+02
1.988695232233676506e+02,0.000000000000000000e+00,2.158991304160435618e+02
1.990545971547413444e+02,0.000000000000000000e+00,2.148836100287738304e+02
1.997912570931714527e+02,0.000000000000000000e+00,2.155054758853661383e+02
1.989503580211628275e+02,0.000000000000000000e+00,2.169710421689837290e+02
2.007069979995172275e+02,0.000000000000000000e+00,2.208383516444280303e+02
2.008274855157091281e+02,0.000000000000000000e+00,2.219874865794141385e+02
2.004252403820935342e+02,-1.997231248267832200e+02,0.000000000000000000e+00
1.968938280429531460e+02,-1.959759301614670335e+02,0.000000000000000000e+00
1.911469358650716970e+02,-1.894322114290372951e+02,0.000000000000000000e+00
1.846898087217189186e+02,-1.839015875502950337e+02,0.000000000000000000e+00
1.821340440477267180e+02,-1.821254038178738313e+02,0.000000000000000000e+00
1.845067451854039007e+02,-1.848315611072046352e+02,0.000000000000000000e+00
1.896545657855862714e+02,-1.918377773724580493e+02,0.000000000000000000e+00
1.958336287379568432e+02,-1.966132146475668492e+02,0.000000000000000000e+00
