fx,fy,fz
3.032061382560511265e+04,1.593244531005268527e+00,1.440297162634323058e+00
4.288893964182875607e+00,3.030882617615222262e+04,-1.055661028999310247e+00
2.838794060320793733e+00,3.708869092483695340e+00,-3.050096380720940215e+04
-3.032061075781292675e+04,6.005259887740521663e-02,1.463497852128654131e+00
2.187377332598799740e+00,-3.030883081887686785e+04,6.000656079636428331e-01
4.294258134298246432e+00,-1.154119260195699326e+00,3.050096394489023078e+04
