ux,uy,uz
-8.839197578332129574e-35,-5.728203868210461804e-35,2.000000000000000000e+01
-5.744810231001532590e-35,-2.000000000000000000e+01,2.000000000000000000e+01
-7.677715775966047896e-35,-2.000000000000000000e+01,1.040957033096746177e-34
-7.718331545201804574e-35,-8.265193585516176930e-35,2.617417435067729051e-35
-2.000000000000000000e+01,-2.000000000000000000e+01,2.000000000000000000e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,2.059065788329547255e-35
-2.000000000000000000e+01,-5.729697548760383153e-35,9.561705013647143136e-35
-2.000000000000000000e+01,-8.533779434304906834e-35,2.000000000000000000e+01
-1.013042121307075938e+01,-1.609807590641904484e+00,9.988197541463025075e+00
-1.007637298073481524e+01,-1.839985618504637799e+01,9.838606772435747772e+00
-1.522334979133318301e-34,-2.004817340086753941e+00,2.000000000000000000e+01
-1.523646612224275011e-34,-4.005230346850181533e+00,2.000000000000000000e+01
-1.716836510303660526e-34,-6.004874245350009687e+00,2.000000000000000000e+01
-1.344375739646284703e-34,-8.004932044896479582e+00,2.000000000000000000e+01
-1.464760941862729302e-34,-9.999833852101058795e+00,2.000000000000000000e+01
-1.526856963483602020e-34,-1.199567571510605291e+01,2.000000000000000000e+01
-1.510403444303086354e-34,-1.399798672721286330e+01,2.000000000000000000e+01
-1.719537408763964699e-34,-1.599882730867848757e+01,2.000000000000000000e+01
-1.424365728625455757e-34,-1.800147708923881851e+01,2.000000000000000000e+01
-1.537283319437347875e-34,-2.000000000000000000e+01,1.799550284926466759e+01
-1.664522581805271394e-34,-2.000000000000000000e+01,1.598446646274055283e+01
-1.297716455687948470e-34,-2.000000000000000000e+01,1.397506844920306612e+01
-1.512902518786312915e-34,-2.000000000000000000e+01,1.198253047521389547e+01
-1.335700748178472558e-34,-2.000000000000000000e+01,9.998253478924699067e+00
-1.537783397960080543e-34,-2.000000000000000000e+01,8.018520724677642875e+00
-1.414916725916670527e-34,-2.000000000000000000e+01,6.025893212393576448e+00
-1.750900264482796337e-34,-2.000000000000000000e+01,4.013115277030102845e+00
-1.425273521298567844e-34,-2.000000000000000000e+01,2.003532114247856821e+00
-1.511417772291966828e-34,-1.799916923349738340e+01,1.378820859738013095e-34
-1.521393537722369697e-34,-1.599448019592828985e+01,1.329458686777805883e-34
-1.488917070307031836e-34,-1.399307314139193714e+01,1.327103528997347315e-34
-1.435805387419630201e-34,-1.199223042171945508e+01,1.372737699056797158e-34
-1.469448957696655014e-34,-9.997600713952046192e+00,1.401653952913962673e-34
-1.538157120919327232e-34,-8.000232717806314398e+00,1.280729778393851726e-34
-1.502193996641412459e-34,-6.002066605148319134e+00,1.459670021971059246e-34
-1.380261018680314332e-34,-4.002656215796871031e+00,1.436859307928240324e-34
-1.704110075604613403e-34,-2.000673935253097113e+00,1.444330524917771997e-34
-1.539492131811038940e-34,-1.441558549552231664e-34,2.005901994371406705e+00
-1.394901324544561744e-34,-1.656952544923922829e-34,4.017246569450100502e+00
-1.719532890084639826e-34,-1.212127533920649031e-34,6.025732118404761195e+00
-1.266370709797374349e-34,-1.526730979772400873e-34,8.021313014100352135e+00
-1.350840063508822095e-34,-1.151695065277579632e-34,9.999711050082582986e+00
-1.369141289294604440e-34,-1.178381606168616902e-34,1.198072654342934129e+01
-1.423142481149934003e-34,-1.238581564375291944e-34,1.397809645298283954e+01
-1.483073741743919619e-34,-1.293371815817641848e-34,1.599165144981950171e+01
-1.649304343993210452e-34,-1.404781530636893330e-34,1.799945883371240285e+01
-2.004239787085786428e+00,-2.000000000000000000e+01,2.000000000000000000e+01
