sxx,syy,szz,sxy,sxz,syz,smises
-3.980377194338025060e-02,1.503776656951431034e-01,-4.618332793891440358e-01,3.552697693171501941e-02,8.355406699876147258e-02,1.975453607241839035e-02,5.660752058029174805e-01
-6.618282649350215596e-03,1.753945247078098069e-01,-5.955515639436181896e-01,4.871161152540795687e-03,-2.636779143634263370e-02,-2.692465335137469214e-03,6.995306611061096191e-01
-1.107115490060724128e-02,1.493363943388875681e-01,-5.051473243960836745e-01,3.425346520034141737e-03,5.248683692838847920e-02,-1.001850744318468628e-02,5.980771780014038086e-01
-1.748220568890411497e-02,2.068460976019982356e-01,-5.844936946035055314e-01,1.955593451551817380e-02,3.529099421660872316e-02,9.561857153790605246e-02,7.289268374443054199e-01
-2.440637191944286521e-02,1.208071700291450945e-01,-4.204532134908169905e-01,1.470970924281582784e-02,1.522726070394122277e-01,-3.863388815009310279e-02,5.569013953208923340e-01
-3.041931743841472247e-02,1.672514444103649911e-01,-4.456324668354936791e-01,1.860139924851160823e-02,1.362930323476514438e-01,-8.698751993581628483e-02,6.107512712478637695e-01
8.393179930398886324e-02,7.255558979566203992e-02,-4.534303831920514782e-01,-7.885048281646168597e-03,9.518297427733588348e-03,-8.615640381810045750e-04,5.321981906890869141e-01
7.185180400338031514e-02,7.264852865628096401e-02,-4.378142392567790364e-01,-4.965635740867606340e-03,-3.142774928632604495e-03,1.080975212649487247e-02,5.105098485946655273e-01
8.035666123018420093e-02,7.184511824382744383e-02,-4.546500157643430517e-01,-4.505174983353478100e-04,-4.101573501192548252e-03,5.320863718750226332e-03,5.309302210807800293e-01
6.899689620686502711e-02,6.928223404054908996e-02,-4.197928897576910234e-01,1.522456559773287558e-03,2.253568320254220343e-03,2.508122650103982582e-02,4.908812344074249268e-01
6.477749127383766736e-02,7.125515487565992068e-02,-4.227006188240135520e-01,5.222620699396607336e-03,-2.454405400843632807e-03,2.759398332123045791e-02,4.931721389293670654e-01
6.457487599642300347e-02,7.420637921302536411e-02,-4.233081481029949411e-01,5.324776624219044975e-04,-2.942032883042390318e-03,4.915962853049788209e-03,4.928701519966125488e-01
6.793137203555701942e-02,6.703886319402668770e-02,-4.263560089688213650e-01,4.831202436009588179e-04,1.409338018803023805e-03,7.415583334060998379e-03,4.940154850482940674e-01
7.140305990552625603e-02,6.102075373569829098e-02,-4.460643783608083113e-01,8.173799030096960336e-03,-4.695752783460347898e-03,9.387094982137623306e-03,5.128730535507202148e-01
8.203847127687030616e-02,5.593074438754963573e-02,-4.192552051859715911e-01,-4.971648898769534010e-03,1.663275369655691296e-02,-1.777275411646232761e-03,4.896967411041259766e-01
6.276879885904310119e-02,6.449967319941685151e-02,-4.244672094783943361e-01,1.013026763000480536e-02,-2.012763607799181870e-02,1.493706640166021261e-02,4.903446137905120850e-01
7.576871915296878868e-02,5.913062712789660114e-02,-4.431269090280444134e-01,7.116597497543107956e-03,-1.470917109032136155e-02,2.849394201993954781e-02,5.139384865760803223e-01
5.763571241350215479e-02,7.526015678292918842e-02,-4.345049803935379651e-01,7.298244809711192799e-03,-2.891430302333343125e-02,8.320303912854735626e-03,5.040460228919982910e-01
6.926908756074409701e-02,6.219204415252671536e-02,-4.434373619734806038e-01,8.705735870985043673e-03,-4.672178317910878100e-03,7.014641655690280996e-03,5.096371173858642578e-01
8.775684675656286737e-02,5.777968428402194268e-02,-4.628930330994605047e-01,2.475411263085156022e-02,5.108679884897221989e-03,1.204175699044112563e-02,5.384780168533325195e-01
6.999073650114340239e-02,7.123242345912675355e-02,-4.458882021745790847e-01,1.042084818761831533e-03,1.367306319574350480e-03,-2.234958280256950022e-03,5.165240168571472168e-01
6.713682590799652239e-02,7.021483295394675972e-02,-4.477567793893119097e-01,1.121321428919344783e-02,-1.744562630481110224e-02,1.062308393569660545e-02,5.180140733718872070e-01
4.908084356342581889e-02,7.771627448661239113e-02,-4.435766174946053630e-01,1.857679891001184913e-02,1.273015632360532164e-03,-9.085792323005300111e-03,5.088483095169067383e-01
7.279426253785331591e-02,6.680441143477736099e-02,-4.469681813824233352e-01,3.251660579977595431e-03,-6.426980122395791958e-03,4.848407445126707953e-03,5.170122981071472168e-01
7.018514267493058956e-02,7.351260349788135695e-02,-4.270145640796076947e-01,-2.883375838057272104e-03,-1.222365308732060139e-02,2.941075144821788181e-02,5.019374489784240723e-01
6.844915686438976521e-02,5.882321028839518351e-02,-4.482861438897179918e-01,1.655480803038293300e-02,1.127173652396804525e-02,-4.870830640366486004e-03,5.132333636283874512e-01
6.961241154845609902e-02,6.414329329539139590e-02,-4.309989279499302217e-01,2.651908990380614888e-03,-3.923462850826085757e-03,-1.671610728753739235e-03,4.979752898216247559e-01
7.142299779893876432e-02,6.064729096314017132e-02,-4.204468910512776936e-01,2.152386156545957243e-03,-1.201633314605820603e-02,5.623834523498365615e-03,4.871281385421752930e-01
8.070836846041343215e-02,6.718077254902984907e-02,-4.532761067271689481e-01,2.215454756821105299e-04,-9.445339853901326896e-03,7.695639438701192339e-03,5.277730226516723633e-01
7.122330719891992179e-02,5.961934879815486421e-02,-3.984217628219223206e-01,7.869044425856935171e-04,-2.879311684864640369e-02,-2.924094525678409568e-03,4.666540920734405518e-01
4.323126310070099509e-02,5.077791780461041182e-02,-3.390093563825863354e-01,-8.287831377691718890e-03,-7.009171925411601667e-02,8.106690127862125998e-04,4.049642682075500488e-01
6.563259338114663111e-02,8.216869048388936170e-02,-4.428138528530926599e-01,2.439420290279219368e-03,-5.176780440942566064e-02,-4.510078096536583678e-04,5.246495604515075684e-01
3.846497560500791724e-02,7.968177547443447417e-02,-4.461515701377743448e-01,4.833412650316683788e-03,1.975498370118582061e-03,1.752549977061601874e-04,5.065651535987854004e-01
4.864116533695653222e-02,9.355143357117498559e-02,-4.550112258351033945e-01,1.702081895976778267e-03,6.756160590643316144e-03,1.983623424638741601e-03,5.276923775672912598e-01
