fx,fy,fz
-2.166490615331009394e+03,-5.439017865794859574e-02,-4.558579566800347038e-01
-6.033891066689101024e-01,-2.165002551550108819e+03,4.797311269621644669e-01
-1.040723525624452250e+00,-1.066832376367898405e+00,1.585837346842776242e+04
2.166490615302679998e+03,-8.357669575051929201e-02,-2.896288440370966555e-01
-3.024062094374855292e-01,2.165002551515107371e+03,-2.427582819156128835e-01
-1.646768839719223720e+00,5.893821724635532888e-01,-1.585837346852833616e+04
