fx,fy,fz
1.941231407329126569e+03,4.139433926986484380e-01,-2.815284099828403441e-01
-6.203410178893875582e-02,1.940911611810295199e+03,2.225034867215427425e-01
-4.177254101904370742e-01,-6.438639911801153914e-01,1.042158668843100349e+04
-1.941231407329664535e+03,-1.466706057801072660e-01,-7.522033426229768338e-02
-1.335691983046061182e-02,-1.940911611827378692e+03,-4.427358526279334683e-02
-1.075620803626932798e+00,5.460060756119595737e-01,-1.042158668845051216e+04
