fx,fy,fz
6.037926280549576141e+00,2.980484530143424404e+00,-1.960785782355316087e+01
2.932482717541143202e+00,-5.974012702134266384e+00,-3.923464057173011810e+01
6.062120606843103943e+00,-2.935552029205938940e+00,3.922063815728272118e+01
2.965124524725536670e+00,6.051926249765712029e+00,1.964732382693935975e+01
-6.052345782970148136e+00,-2.975128736567878018e+00,-1.960663865250525006e+01
-2.967355151652454559e+00,-6.041967520782308476e+00,1.960814705711565509e+01
-6.041653432397611212e+00,2.961887492309241310e+00,3.920825418983571353e+01
-2.956667190634173270e+00,6.043553207979014630e+00,-3.921759926982731059e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.741751440218115121e+00,0.000000000000000000e+00,-5.871992687394779864e+01
7.932634985161625352e+00,0.000000000000000000e+00,-5.828952329783567876e+01
7.018485273079750009e+00,0.000000000000000000e+00,-5.760879609412224056e+01
6.194857740650782318e+00,0.000000000000000000e+00,-5.703677487394545409e+01
6.097059747350155767e+00,0.000000000000000000e+00,-5.668601038978707152e+01
6.508569196884004704e+00,0.000000000000000000e+00,-5.689897667345988452e+01
7.383608741550284016e+00,0.000000000000000000e+00,-5.717779399473063506e+01
8.326708094794231130e+00,0.000000000000000000e+00,-5.831739786894739552e+01
8.902077649978531682e+00,0.000000000000000000e+00,-5.866780276283309092e+01
9.053309934917168178e+00,-9.097407771391832654e+00,0.000000000000000000e+00
9.552824641960071972e+00,-9.675545767426642740e+00,0.000000000000000000e+00
1.033071180290174240e+01,-1.050765950003458649e+01,0.000000000000000000e+00
1.109814041427201303e+01,-1.123392159221951303e+01,0.000000000000000000e+00
1.147424019118459171e+01,-1.148225343406608090e+01,0.000000000000000000e+00
1.121811172390980182e+01,-1.109826530162859726e+01,0.000000000000000000e+00
1.049185272547075698e+01,-1.029990754853594304e+01,0.000000000000000000e+00
9.742914712169195468e+00,-9.623600309820192322e+00,0.000000000000000000e+00
9.195278662696448890e+00,-8.999469134388695224e+00,0.000000000000000000e+00
8.891379840512973587e+00,0.000000000000000000e+00,5.867309647035811793e+01
8.034050628136588657e+00,0.000000000000000000e+00,5.812210347115527753e+01
7.252829035135946789e+00,0.000000000000000000e+00,5.740639796895625580e+01
6.297860580326426927e+00,0.000000000000000000e+00,5.647493882482029903e+01
6.184244814042905602e+00,0.000000000000000000e+00,5.672382423260584972e+01
6.565904671863174613e+00,0.000000000000000000e+00,5.689115719160385254e+01
7.330095719627315098e+00,0.000000000000000000e+00,5.770832188993807677e+01
8.214620790954070273e+00,0.000000000000000000e+00,5.833111418496878997e+01
8.833699586275875149e+00,0.000000000000000000e+00,5.876505659628106315e+01
9.101546723934131222e+00,9.168250027385225209e+00,0.000000000000000000e+00
9.577730303439501824e+00,9.738469101615523371e+00,0.000000000000000000e+00
1.030164117800796930e+01,1.054023819424024921e+01,0.000000000000000000e+00
1.104536834981435689e+01,1.126120037182839972e+01,0.000000000000000000e+00
1.144617021523424505e+01,1.149387048719681559e+01,0.000000000000000000e+00
1.126100537902386733e+01,1.112752534406397942e+01,0.000000000000000000e+00
1.059192627860533875e+01,1.030438772513356938e+01,0.000000000000000000e+00
9.770648881890121373e+00,9.559281451827310150e+00,0.000000000000000000e+00
9.175639230059793761e+00,9.115905000350728926e+00,0.000000000000000000e+00
0.000000000000000000e+00,-8.717214603429781050e+00,-5.861071629741242361e+01
0.000000000000000000e+00,-8.103309072408254821e+00,-5.807210989648993404e+01
0.000000000000000000e+00,-7.154422416652698402e+00,-5.729637917955123072e+01
0.000000000000000000e+00,-6.363293794377199220e+00,-5.678970209170836370e+01
0.000000000000000000e+00,-6.114447948293772583e+00,-5.662374315599810615e+01
0.000000000000000000e+00,-6.518000158278369760e+00,-5.680073923698316918e+01
0.000000000000000000e+00,-7.421801217182695254e+00,-5.766142692068768127e+01
0.000000000000000000e+00,-8.163139995589599351e+00,-5.829962611793737182e+01
0.000000000000000000e+00,-8.880147908754258523e+00,-5.861742032739043395e+01
-9.186079276057677490e+00,-9.120234246862786165e+00,0.000000000000000000e+00
-9.748488173003337920e+00,-9.509860248719515852e+00,0.000000000000000000e+00
-1.055970882717691772e+01,-1.040369799993383459e+01,0.000000000000000000e+00
-1.116479794494790845e+01,-1.106933098191178289e+01,0.000000000000000000e+00
-1.146393106851639132e+01,-1.147919454964227626e+01,0.000000000000000000e+00
-1.103574440490059239e+01,-1.118875903918151060e+01,0.000000000000000000e+00
-1.033033287830410529e+01,-1.051225075125330299e+01,0.000000000000000000e+00
-9.559470565407952591e+00,-9.824418290898259798e+00,0.000000000000000000e+00
-9.097090980759013235e+00,-9.251728511452688153e+00,0.000000000000000000e+00
0.000000000000000000e+00,-8.774112718516180465e+00,5.871051225219454750e+01
0.000000000000000000e+00,-8.112130993019802006e+00,5.827972941990201150e+01
0.000000000000000000e+00,-7.210506110685998671e+00,5.752561024321305183e+01
0.000000000000000000e+00,-6.489597147243185482e+00,5.686258073369746313e+01
0.000000000000000000e+00,-6.202711100499843866e+00,5.652221018793392204e+01
0.000000000000000000e+00,-6.638611506230267523e+00,5.662267764237351741e+01
0.000000000000000000e+00,-7.427313248213591734e+00,5.733392962847677410e+01
0.000000000000000000e+00,-8.177342002163499046e+00,5.818784878523897675e+01
0.000000000000000000e+00,-8.932867285261499646e+00,5.869498475570259188e+01
0.000000000000000000e+00,8.894083477972722918e+00,5.857047777617234630e+01
0.000000000000000000e+00,8.370027214541570615e+00,5.823179385374798755e+01
0.000000000000000000e+00,7.429332693976110846e+00,5.725615554236914306e+01
0.000000000000000000e+00,6.506361938561250113e+00,5.681210208193127187e+01
0.000000000000000000e+00,6.100371413596638703e+00,5.634479754323922407e+01
0.000000000000000000e+00,6.263548699395763641e+00,5.695608782874656839e+01
0.000000000000000000e+00,7.074944088367037587e+00,5.761886890356464619e+01
0.000000000000000000e+00,7.969522437486450173e+00,5.824839976361042204e+01
0.000000000000000000e+00,8.676841964669502971e+00,5.877128176963040573e+01
-8.820269982762857452e+00,0.000000000000000000e+00,5.867228431282751444e+01
-8.289396145296862528e+00,0.000000000000000000e+00,5.828814796089596229e+01
-7.494445395217525174e+00,0.000000000000000000e+00,5.759336045865558162e+01
-6.631600765667727160e+00,0.000000000000000000e+00,5.696262847458874745e+01
-6.207114492893277991e+00,0.000000000000000000e+00,5.665217683526545045e+01
-6.443620228496396152e+00,0.000000000000000000e+00,5.673429923749563386e+01
-7.276967848423921303e+00,0.000000000000000000e+00,5.727927262301656697e+01
-8.021680551688808336e+00,0.000000000000000000e+00,5.811957137454237454e+01
-8.855552214136910294e+00,0.000000000000000000e+00,5.867109427909453245e+01
0.000000000000000000e+00,8.887354733771225312e+00,-5.871663640464540634e+01
0.000000000000000000e+00,8.085672660571432857e+00,-5.803561261805135985e+01
0.000000000000000000e+00,7.342045065780382629e+00,-5.729102349673959793e+01
0.000000000000000000e+00,6.569648429400402279e+00,-5.675458330890952396e+01
0.000000000000000000e+00,6.260830306236893961e+00,-5.654106355543792262e+01
0.000000000000000000e+00,6.481080459558256734e+00,-5.689623028019568096e+01
0.000000000000000000e+00,7.269179874800911101e+00,-5.754189634847804768e+01
