fx,fy,fz
1.716975336060217217e+01,8.567657213812195138e+00,-1.950811250681945808e+01
8.450070900853054567e+00,-1.698901110951113225e+01,-3.898232034143471481e+01
1.718963227174181441e+01,-8.425736580534351816e+00,3.897765100602526900e+01
8.546776074827334924e+00,1.723063276308719693e+01,1.954459223425308423e+01
-1.716601088253498020e+01,-8.552308883569043729e+00,-1.947397041151216968e+01
-8.521257402520744151e+00,-1.715399254049134115e+01,1.945818278531455903e+01
-1.710831068339797056e+01,8.490666498200084789e+00,3.897941696442417481e+01
-8.449996773376094339e+00,1.710409202384005667e+01,-3.894160563201831593e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.535745851750706592e+01,0.000000000000000000e+00,-5.841340724639742632e+01
2.434259928293955255e+01,0.000000000000000000e+00,-5.795713850728201777e+01
2.326909344639989285e+01,0.000000000000000000e+00,-5.733493692727154922e+01
2.247378321488579189e+01,0.000000000000000000e+00,-5.704550275408276860e+01
2.243376275648655849e+01,0.000000000000000000e+00,-5.666045037857313815e+01
2.297335095457150089e+01,0.000000000000000000e+00,-5.686448886673096581e+01
2.375363311845818259e+01,0.000000000000000000e+00,-5.684634452131708571e+01
2.493444159568324991e+01,0.000000000000000000e+00,-5.807332255448169889e+01
2.550803271295805175e+01,0.000000000000000000e+00,-5.831229814549587331e+01
2.565277362577150200e+01,-2.564491645737681225e+01,0.000000000000000000e+00
2.597345145705414993e+01,-2.602698190434453451e+01,0.000000000000000000e+00
2.659081910047032693e+01,-2.663833277769035135e+01,0.000000000000000000e+00
2.714395638190601190e+01,-2.724959848203403112e+01,0.000000000000000000e+00
2.745915554865121422e+01,-2.749820265620407866e+01,0.000000000000000000e+00
2.729069589811233243e+01,-2.718595934024419591e+01,0.000000000000000000e+00
2.663968010834235045e+01,-2.657053105120829528e+01,0.000000000000000000e+00
2.615501359737806908e+01,-2.605547961877629959e+01,0.000000000000000000e+00
2.580528763961934757e+01,-2.556239239157953236e+01,0.000000000000000000e+00
2.553281318736351224e+01,0.000000000000000000e+00,5.828024381337979776e+01
2.454638941751635528e+01,0.000000000000000000e+00,5.784442625700167184e+01
2.370383686249790856e+01,0.000000000000000000e+00,5.723460541427429860e+01
2.264444081166135447e+01,0.000000000000000000e+00,5.620879740583070117e+01
2.261818604636979657e+01,0.000000000000000000e+00,5.669741885244903301e+01
2.296848615071451860e+01,0.000000000000000000e+00,5.689401375193209276e+01
2.376191310959140068e+01,0.000000000000000000e+00,5.738340628160619161e+01
2.480715455768230981e+01,0.000000000000000000e+00,5.799516292663663819e+01
2.549187633980179868e+01,0.000000000000000000e+00,5.843405377183106708e+01
2.575431902958656494e+01,2.577176051961674119e+01,0.000000000000000000e+00
2.605954329633111044e+01,2.614795086525544576e+01,0.000000000000000000e+00
2.657159499248710333e+01,2.674869532696340002e+01,0.000000000000000000e+00
2.713903071456685012e+01,2.727721186557616662e+01,0.000000000000000000e+00
2.742853216525426419e+01,2.754366476014030241e+01,0.000000000000000000e+00
2.731847862965797802e+01,2.725590073881558340e+01,0.000000000000000000e+00
2.684031494954495400e+01,2.667133832689157202e+01,0.000000000000000000e+00
2.623753594803930156e+01,2.613369011601950476e+01,0.000000000000000000e+00
2.571262767336377664e+01,2.575626548432023455e+01,0.000000000000000000e+00
0.000000000000000000e+00,-2.529776072740708415e+01,-5.826035234456237077e+01
0.000000000000000000e+00,-2.451041658339472917e+01,-5.769959031651281833e+01
0.000000000000000000e+00,-2.363573357464502678e+01,-5.711584734301413135e+01
0.000000000000000000e+00,-2.277156988842655139e+01,-5.668628084731320627e+01
0.000000000000000000e+00,-2.232977346393955997e+01,-5.651553184871079338e+01
0.000000000000000000e+00,-2.288529069925764148e+01,-5.664838735517094648e+01
0.000000000000000000e+00,-2.381766672322379463e+01,-5.724248392565139909e+01
0.000000000000000000e+00,-2.464863785213711012e+01,-5.795188757791948575e+01
0.000000000000000000e+00,-2.547309353602772930e+01,-5.817884685877368867e+01
-2.567907445413062106e+01,-2.573737281822229050e+01,0.000000000000000000e+00
-2.605720574272059054e+01,-2.598186166406140885e+01,0.000000000000000000e+00
-2.665733500997014360e+01,-2.653122335218945693e+01,0.000000000000000000e+00
-2.730698746215661998e+01,-2.722362369752681133e+01,0.000000000000000000e+00
-2.750259819269714257e+01,-2.752828009291982170e+01,0.000000000000000000e+00
-2.708713355057939509e+01,-2.726122867596330579e+01,0.000000000000000000e+00
-2.651637468553951749e+01,-2.672781458430651824e+01,0.000000000000000000e+00
-2.601334877660821121e+01,-2.619252059788397702e+01,0.000000000000000000e+00
-2.566807511814899811e+01,-2.579477751585941547e+01,0.000000000000000000e+00
0.000000000000000000e+00,-2.534672488479910868e+01,5.829791579501857512e+01
0.000000000000000000e+00,-2.462845596677760440e+01,5.794409135019773771e+01
0.000000000000000000e+00,-2.359023189265423426e+01,5.715202384496279819e+01
0.000000000000000000e+00,-2.289275310662539908e+01,5.670249401483735596e+01
0.000000000000000000e+00,-2.253414444292604557e+01,5.649680255009879204e+01
0.000000000000000000e+00,-2.308487142790879076e+01,5.647006723238973080e+01
0.000000000000000000e+00,-2.385922652489106000e+01,5.702172801336529062e+01
0.000000000000000000e+00,-2.471790264037569074e+01,5.784931246340670441e+01
0.000000000000000000e+00,-2.558546672043217285e+01,5.832123843075226688e+01
0.000000000000000000e+00,2.551980885083772321e+01,5.815598717953336916e+01
0.000000000000000000e+00,2.490961100630667602e+01,5.782216227273082154e+01
0.000000000000000000e+00,2.390232665191597405e+01,5.685563529919669179e+01
0.000000000000000000e+00,2.283000275452107886e+01,5.663224683149032046e+01
0.000000000000000000e+00,2.248622348713379893e+01,5.620862375852149739e+01
0.000000000000000000e+00,2.255949116860348269e+01,5.680691395022486034e+01
0.000000000000000000e+00,2.341262227109605831e+01,5.731759181747805343e+01
0.000000000000000000e+00,2.448781175244233665e+01,5.785549267254980066e+01
0.000000000000000000e+00,2.526516640747314568e+01,5.842975026021359497e+01
-2.540094603989726352e+01,0.000000000000000000e+00,5.829671593482001413e+01
-2.483379584911266846e+01,0.000000000000000000e+00,5.795606635305449572e+01
-2.397710927007085857e+01,0.000000000000000000e+00,5.726403960048268971e+01
-2.307401617981667385e+01,0.000000000000000000e+00,5.687349814335342302e+01
-2.258777265408872381e+01,0.000000000000000000e+00,5.663102470595556071e+01
-2.282449588677532404e+01,0.000000000000000000e+00,5.657885150452953127e+01
-2.371314202802592064e+01,0.000000000000000000e+00,5.697644038744675044e+01
