ux,uy,uz
-1.328902284005870468e-35,-8.583554974723459002e-36,-2.000000000000000000e+01
-8.463733798240358272e-36,0.000000000000000000e+00,-2.000000000000000000e+01
-1.151949615045580713e-35,0.000000000000000000e+00,-3.488982390934862956e-35
-1.152192812394607289e-35,-1.246343666764992302e-35,-8.771127018588545681e-36
1.451592514097455699e-35,0.000000000000000000e+00,-2.000000000000000000e+01
1.015917602133391270e-35,0.000000000000000000e+00,-6.836171931169975985e-36
1.157095900449220450e-35,-8.510441195268953079e-36,-3.208608169671907717e-35
4.201398729207828932e-36,-1.287141611791606496e-35,-2.000000000000000000e+01
-9.737270196520134147e-02,1.404789447676174419e+00,-1.001493008150023734e+01
-1.663185831043982599e-02,-1.554952932660825127e+00,-9.874742821757795497e+00
-2.249116998790703317e-35,1.165171577985559814e-01,-2.000000000000000000e+01
-2.162849092578143302e-35,2.004000664559728584e-01,-2.000000000000000000e+01
-2.324505045930675897e-35,2.054474666073140554e-01,-2.000000000000000000e+01
-1.748972663689655057e-35,1.299084651830453296e-01,-2.000000000000000000e+01
-1.900785709886732511e-35,-5.366364788073951786e-03,-2.000000000000000000e+01
-2.024831656230619622e-35,-1.364750450258114256e-01,-2.000000000000000000e+01
-2.106573582549596811e-35,-1.995526171757902034e-01,-2.000000000000000000e+01
-2.499479829230527287e-35,-2.085283531439543481e-01,-2.000000000000000000e+01
-2.120578790587909225e-35,-1.223681842819601684e-01,-2.000000000000000000e+01
-2.314633900616112268e-35,0.000000000000000000e+00,-1.795714426690805965e+01
-2.599269756068550243e-35,0.000000000000000000e+00,-1.592587595058597394e+01
-2.146665298088081647e-35,0.000000000000000000e+00,-1.392181823693707798e+01
-2.672626800129821497e-35,0.000000000000000000e+00,-1.194621259821322035e+01
-2.440384489995880835e-35,0.000000000000000000e+00,-9.994753530999590296e+00
-2.747806094987294612e-35,0.000000000000000000e+00,-8.049903768092590894e+00
-2.359494428799511297e-35,0.000000000000000000e+00,-6.076444041864526469e+00
-2.769936875133924195e-35,0.000000000000000000e+00,-4.069433361571095809e+00
-2.154678865741545388e-35,0.000000000000000000e+00,-2.040483619905445245e+00
-2.257197682747261725e-35,-1.249538441296600411e-01,-4.621222044662076845e-35
-2.185102518740760310e-35,-2.038353722043009242e-01,-4.497295002902451797e-35
-2.064877150917348665e-35,-2.011712033269486000e-01,-4.514362389918685094e-35
-1.900567972788001451e-35,-1.246623532310167093e-01,-4.679984284294709457e-35
-1.925851816975577959e-35,2.255182431374613827e-02,-4.801000494921167073e-35
-2.059388822793401377e-35,1.482421665358062413e-01,-4.406265374829501596e-35
-2.062067522857943882e-35,2.174308574639480796e-01,-4.916736652254484008e-35
-1.999961482050750948e-35,2.000049253457873988e-01,-4.854448098670784850e-35
-2.536099405447102909e-35,1.141012271254391308e-01,-4.853361053166107557e-35
-2.322600193152017482e-35,-2.184904003252820370e-35,-2.039767628337766592e+00
-2.184038021021960230e-35,-2.614574759970077197e-35,-4.072237072358416476e+00
-2.845862855298366932e-35,-2.061340901602313899e-35,-6.081001265361956065e+00
-2.237888127658337153e-35,-2.725480031148511393e-35,-8.056054585385123090e+00
-2.449490905712687032e-35,-2.117458497580398359e-35,-1.000778531571594243e+01
-2.440303944756733013e-35,-2.096889235298592233e-35,-1.195527720557397089e+01
-2.398803045886175368e-35,-2.051316408961747609e-35,-1.392733440651154275e+01
-2.349321356203022116e-35,-2.018861040204867444e-35,-1.593079820959166071e+01
-2.503293029685985181e-35,-2.114915148467748282e-35,-1.796041983497747552e+01
1.214276001353161993e-01,0.000000000000000000e+00,-2.000000000000000000e+01
1.975052242537009006e-01,0.000000000000000000e+00,-2.000000000000000000e+01
2.017373101571215688e-01,0.000000000000000000e+00,-2.000000000000000000e+01
1.215526265385379889e-01,0.000000000000000000e+00,-2.000000000000000000e+01
-1.309660748298600852e-02,0.000000000000000000e+00,-2.000000000000000000e+01
-1.417792818589291848e-01,0.000000000000000000e+00,-2.000000000000000000e+01
-2.120518756538620486e-01,0.000000000000000000e+00,-2.000000000000000000e+01
-1.960408328151327373e-01,0.000000000000000000e+00,-2.000000000000000000e+01
-1.161707587657242885e-01,0.000000000000000000e+00,-2.000000000000000000e+01
2.243311692294745820e-35,0.000000000000000000e+00,-1.796424152516176420e+01
2.605017634229068371e-35,0.000000000000000000e+00,-1.593321601271783727e+01
2.067500357317979525e-35,0.000000000000000000e+00,-1.392495261513950666e+01
2.870110880247928092e-35,0.000000000000000000e+00,-1.194797699950729886e+01
2.747758818414969765e-35,0.000000000000000000e+00,-9.999494192048683061e+00
2.113763694519867920e-35,0.000000000000000000e+00,-8.049696022420775421e+00
2.653231442005833735e-35,0.000000000000000000e+00,-6.072439843251178360e+00
