ux,uy,uz
2.418760832576356606e-35,-1.136693991610570518e-35,2.000000000000000000e+01
1.565318473199593140e-35,-2.000000000000000000e+01,2.000000000000000000e+01
2.104416915151082372e-35,-2.000000000000000000e+01,2.806044936910521387e-35
2.111663943388606102e-35,-1.648774782352228038e-35,6.964550305699761976e-36
2.000000000000000000e+01,-2.000000000000000000e+01,2.000000000000000000e+01
2.000000000000000000e+01,-2.000000000000000000e+01,5.455660658764589671e-36
2.000000000000000000e+01,-1.154966711946822443e-35,2.576807641481738951e-35
2.000000000000000000e+01,-1.718249968402160441e-35,2.000000000000000000e+01
1.016386358627752706e+01,-2.643706933723073860e+00,1.003312381479159399e+01
1.005954234628862842e+01,-1.726747457182560197e+01,9.872249142237558672e+00
4.129966563873641003e-35,-2.140293472836294342e+00,2.000000000000000000e+01
4.008540490480994243e-35,-4.239890233291050414e+00,2.000000000000000000e+01
4.328708875932192020e-35,-6.251935637480706909e+00,2.000000000000000000e+01
3.247029683729454892e-35,-8.162927035101677831e+00,2.000000000000000000e+01
3.527066449979956459e-35,-1.000154329402797337e+01,2.000000000000000000e+01
3.746414434275706506e-35,-1.184227032871797292e+01,2.000000000000000000e+01
3.877986894722313700e-35,-1.376565562665619247e+01,2.000000000000000000e+01
4.567000780303973662e-35,-1.575521892739466523e+01,2.000000000000000000e+01
3.894055371811116915e-35,-1.785707192103598828e+01,2.000000000000000000e+01
4.239764683123954906e-35,-2.000000000000000000e+01,1.797223222411789223e+01
4.770298076961083620e-35,-2.000000000000000000e+01,1.594833349696870428e+01
3.935542235539453181e-35,-2.000000000000000000e+01,1.394064119507432586e+01
4.876569910987944833e-35,-2.000000000000000000e+01,1.195989917144610537e+01
4.459820997013646583e-35,-2.000000000000000000e+01,9.998366422712406276e+00
5.036955359742396553e-35,-2.000000000000000000e+01,8.041894959995723013e+00
4.348721707974961489e-35,-2.000000000000000000e+01,6.059931291231696271e+00
5.097023898322933793e-35,-2.000000000000000000e+01,4.051276352473335507e+00
3.954672430068030888e-35,-2.000000000000000000e+01,2.031456136874628893e+00
4.127711315615163098e-35,-1.785149231869146647e+01,3.682906138648423764e-35
4.010264882571583649e-35,-1.575611795266895498e+01,3.508815829617181719e-35
3.791344288340299118e-35,-1.375710209478425838e+01,3.423044945881706444e-35
3.505306007738004171e-35,-1.185278347707155433e+01,3.476941113084815973e-35
3.539108166847875658e-35,-1.001976943982270285e+01,3.540572900227062212e-35
3.785941756900989413e-35,-8.170786240505961473e+00,3.272122305142846886e-35
3.820750662818279754e-35,-6.256142422392083624e+00,3.781577849301380592e-35
3.663853112163970502e-35,-4.238361556954872711e+00,3.802623438716072146e-35
4.645842143687721689e-35,-2.136638117857219576e+00,3.878167647030955444e-35
4.242488273950686396e-35,-2.904099793734093866e-35,2.026929142293008468e+00
3.991676808152655482e-35,-3.392913067224056872e-35,4.051635027856645976e+00
5.202571149038757431e-35,-2.570952484621956334e-35,6.061398485301444872e+00
4.078360260268571547e-35,-3.283043036414967237e-35,8.047673565778413973e+00
4.475428781474096028e-35,-2.525201476451310049e-35,1.000248037858212413e+01
4.456853340237485677e-35,-2.537397942597631686e-35,1.196247506495526380e+01
4.385017277732281535e-35,-2.602049848894254343e-35,1.393553231936366110e+01
4.290744310348465033e-35,-2.641524027798958935e-35,1.594745626227642354e+01
4.600017671146569620e-35,-2.827173540084562885e-35,1.797125369413317841e+01
2.027731016640788475e+00,-2.000000000000000000e+01,2.000000000000000000e+01
4.050561463448176802e+00,-2.000000000000000000e+01,2.000000000000000000e+01
6.060549165712687980e+00,-2.000000000000000000e+01,2.000000000000000000e+01
8.039356117243842803e+00,-2.000000000000000000e+01,2.000000000000000000e+01
9.997692701472917776e+00,-2.000000000000000000e+01,2.000000000000000000e+01
1.195669788047861104e+01,-2.000000000000000000e+01,2.000000000000000000e+01
1.394049572567183759e+01,-2.000000000000000000e+01,2.000000000000000000e+01
1.595279762561698966e+01,-2.000000000000000000e+01,2.000000000000000000e+01
1.797711603616953369e+01,-2.000000000000000000e+01,2.000000000000000000e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.797243729203963625e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.594624521368797865e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.394091434622385250e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.196586412434593605e+01
2.000000000000000000e+01,-2.000000000000000000e+01,1.000828074374589960e+01
2.000000000000000000e+01,-2.000000000000000000e+01,8.044910243286805596e+00
2.000000000000000000e+01,-2.000000000000000000e+01,6.053129004986627315e+00
2.000000000000000000e+01,-2.000000000000000000e+01,4.047370388059825963e+00
2.000000000000000000e+01,-2.000000000000000000e+01,2.026094893234080097e+00
1.797648566097945633e+01,-2.000000000000000000e+01,3.621839051653853609e-35
1.595395355478817478e+01,-2.000000000000000000e+01,4.767686436353911749e-35
1.394515478073062376e+01,-2.000000000000000000e+01,3.862280386028404209e-35
1.196239441290479988e+01,-2.000000000000000000e+01,4.963480622941384723e-35
1.000044176347165603e+01,-2.000000000000000000e+01,3.843305467947335576e-35
8.041220137774924837e+00,-2.000000000000000000e+01,3.830101302424518142e-35
6.059709052658131867e+00,-2.000000000000000000e+01,5.202671089505184483e-35
4.056998315729398286e+00,-2.000000000000000000e+01,4.827094968395372511e-35
2.030711248005125036e+00,-2.000000000000000000e+01,3.891717871260937954e-35
1.797177237002121331e+01,-3.411899691671414416e-35,3.669961601434305793e-35
1.595285600490961997e+01,-2.648099905660602213e-35,5.343773333891494854e-35
