ux,uy,uz
-3.463687855766778932e-35,-2.237259693229858568e-35,-2.000000000000000000e+01
-2.233207501069258208e-35,-2.000000000000000000e+01,-2.000000000000000000e+01
-3.004907295803824167e-35,-2.000000000000000000e+01,-4.000767899122153345e-35
-3.011470289447641438e-35,-3.240592265612903527e-35,-9.991869435330400263e-36
-2.000000000000000000e+01,-2.000000000000000000e+01,-2.000000000000000000e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,-7.848461566654880626e-36
-2.000000000000000000e+01,-2.232559004525136636e-35,-3.682369624467718794e-35
-2.000000000000000000e+01,-3.354387409520058888e-35,-2.000000000000000000e+01
-1.012093854980587615e+01,-2.383026296457444904e+00,-1.000563437351441465e+01
-1.005412905033107940e+01,-1.770146881174592224e+01,-9.941872345089905139e+00
-5.940325459857633165e-35,-1.937833083079430585e+00,-2.000000000000000000e+01
-5.889063523179683458e-35,-3.895678317702992999e+00,-2.000000000000000000e+01
-6.548499964330474910e-35,-5.892944601759590562e+00,-2.000000000000000000e+01
-5.058047926267433933e-35,-7.935275624085484480e+00,-2.000000000000000000e+01
-5.513952964430044074e-35,-1.000489631297811854e+01,-2.000000000000000000e+01
-5.774265226738176396e-35,-1.207137020626078439e+01,-2.000000000000000000e+01
-5.801716354977564893e-35,-1.410896570460227828e+01,-2.000000000000000000e+01
-6.660650053024918942e-35,-1.611066483465954491e+01,-2.000000000000000000e+01
-5.564779477717773534e-35,-1.806609056777638855e+01,-2.000000000000000000e+01
-6.026423961787651277e-35,-2.000000000000000000e+01,-1.806376003599742219e+01
-6.651266251081235122e-35,-2.000000000000000000e+01,-1.610662902318070167e+01
-5.321529251825853500e-35,-2.000000000000000000e+01,-1.411017207405326346e+01
-6.424025097215080624e-35,-2.000000000000000000e+01,-1.206782433067557214e+01
-5.771044237611393150e-35,-2.000000000000000000e+01,-9.998244013805937414e+00
-6.557814508319773083e-35,-2.000000000000000000e+01,-7.931676114363884977e+00
-5.828755587362132017e-35,-2.000000000000000000e+01,-5.890933805520233157e+00
-7.019608235093127345e-35,-2.000000000000000000e+01,-3.895723671241733577e+00
-5.600319125466948542e-35,-2.000000000000000000e+01,-1.936185967649539208e+00
-5.919581848136550551e-35,-1.806629090693402873e+01,-5.305306901283178756e-35
-5.898284090919244567e-35,-1.610673959187937498e+01,-5.156695432135576353e-35
-5.722143473474054233e-35,-1.410531984484066292e+01,-5.184881425642219948e-35
-5.441152365358873819e-35,-1.206213629693609946e+01,-5.417844636757421076e-35
-5.540519155268418658e-35,-9.991073630447790066e+00,-5.520705679568285316e-35
-5.841454078443648870e-35,-7.923968883255096074e+00,-5.048976181679887496e-35
-5.731017281344674843e-35,-5.886004480035697206e+00,-5.649556353929980026e-35
-5.335069400358147677e-35,-3.892525214268423017e+00,-5.552096644749807604e-35
-6.654383450850822223e-35,-1.937381214738388868e+00,-5.552786243862928498e-35
-6.037414667666835416e-35,-5.666565445424079489e-35,-1.935556002743995752e+00
-5.556981063375470324e-35,-6.631062366229304119e-35,-3.894259626849083666e+00
