sxx,syy,szz,sxy,sxz,syz,smises
-3.555761813430081686e-01,-6.976826802102765734e-01,-6.318258693626102040e-01,-4.884850844355732857e-02,1.006039955580858986e-01,-1.872442952097227303e-02,3.706990182399749756e-01
-3.149574590265795671e-01,-6.390678184196338929e-01,-6.661639809346191488e-01,-8.046322455152507547e-03,5.954580594083572903e-02,2.115631660352511149e-03,3.541308343410491943e-01
-4.719255136188516553e-01,-6.949014451666121195e-01,-6.907568519593560996e-01,2.297822942829258388e-03,5.716636522937842274e-02,3.595753125683869705e-03,2.422187179327011108e-01
-4.009336072446742505e-01,-8.766090420464792698e-01,-7.902363615687696408e-01,-5.048731085576665251e-02,9.984771817987025955e-02,3.692373227580089678e-02,4.840327501296997070e-01
-4.025173473189960771e-01,-6.274147602909989629e-01,-5.651732120519452618e-01,-2.098354777038214172e-02,1.602503026100507988e-01,-2.935995462360525138e-02,3.484283685684204102e-01
-4.800413150189318801e-01,-8.952002633326623382e-01,-7.060692550212419594e-01,-4.137204423565267290e-03,1.844784821802580577e-01,-6.606411840735196273e-02,4.948229491710662842e-01
-6.529404558455068619e-01,-5.967037914958395195e-01,-6.278420019076036418e-01,2.539164267801029273e-02,1.819630586869568772e-02,3.271516455770445697e-02,9.230065345764160156e-02
-6.285029959667506327e-01,-5.755103898762852221e-01,-6.057565013902699302e-01,1.896402610047723258e-02,1.102184082987286116e-02,3.761976696823133431e-02,8.837030082941055298e-02
-6.483282958425545806e-01,-5.831711033522253285e-01,-6.205161490260220347e-01,4.765397680964078737e-03,5.064871738980517707e-03,1.620735632885628164e-02,6.434232741594314575e-02
-6.385021167754098004e-01,-5.728800188590179587e-01,-5.810725164600630821e-01,7.043273139853972221e-03,3.790623645698421723e-03,2.767199789409076002e-02,7.952933758497238159e-02
-6.215411049725738657e-01,-5.665564329491933337e-01,-5.785090152026106658e-01,6.533408626370783463e-03,4.423975644114512724e-03,2.681047701452055412e-02,6.965734064579010010e-02
-6.238399205733097252e-01,-5.899367273003758294e-01,-5.871594382295125536e-01,1.073746540103351355e-02,4.941835288048848120e-03,1.442638688225451535e-02,4.790412634611129761e-02
-6.097685481066453805e-01,-5.573345551199896386e-01,-5.787184976124798430e-01,3.847482712510847790e-03,6.426816173738841148e-03,1.287456539980086009e-02,5.244936421513557434e-02
-5.839469276373195905e-01,-5.580514497889187409e-01,-5.989125302626343572e-01,-2.144935329484037173e-02,-1.343805669738717262e-02,1.508891220280926884e-02,6.234645843505859375e-02
-6.052722167350069737e-01,-6.391265391668655704e-01,-5.932477315209585544e-01,-2.671521325508678657e-03,1.258978355303571293e-02,-2.007583925928826951e-03,4.697652906179428101e-02
-5.708991746750318175e-01,-5.650211626765286876e-01,-5.658654426349691846e-01,-3.324029314047715483e-02,-2.972073834712793752e-02,3.558751196894670982e-02,9.896682202816009521e-02
-5.840524619642557536e-01,-5.451200531546549488e-01,-5.834513634817233285e-01,-2.503695284652613512e-02,-2.231575546224309758e-02,2.768145829301101035e-02,8.465226739645004272e-02
-5.799215484016808642e-01,-5.886707611051171796e-01,-5.903118446947858144e-01,-3.229425503255659718e-02,-3.305311534495374709e-02,2.401935945264123060e-02,9.072304517030715942e-02
-5.797867616301969340e-01,-5.585555597622320345e-01,-5.965199656125311778e-01,-2.171216493805712758e-02,-1.555088890859415186e-02,1.656286646589060635e-02,6.362987309694290161e-02
-6.284848750478754242e-01,-5.659964355408452219e-01,-6.273580573511685632e-01,-5.106277601175876479e-02,-3.581808790973525086e-02,4.704686083239016658e-02,1.488183885812759399e-01
-5.913183423244339210e-01,-5.957779755377745623e-01,-6.035813191909770170e-01,-1.842039332582132366e-03,-1.890544704096854250e-03,2.167346343938109880e-03,1.227088086307048798e-02
-5.983200842752409709e-01,-5.983004627740368120e-01,-6.157631028590387912e-01,-3.142003891187711284e-02,-2.491658038607579354e-02,2.417619661126738442e-02,8.295921236276626587e-02
-5.152973020393271097e-01,-5.666122379431102196e-01,-5.728647716751922303e-01,-4.210872196628834968e-02,-6.661625131674719924e-02,4.954579722390763802e-02,1.702648848295211792e-01
-6.070231849130490742e-01,-5.867466307783451018e-01,-6.163961242254561990e-01,-1.408601634751591690e-02,-1.085785682563412784e-02,1.153337974341178337e-02,4.513341188430786133e-02
-6.180290789189810674e-01,-5.943276880979956323e-01,-5.914471820396242085e-01,-2.177705256721379490e-02,-1.897870272913654288e-02,3.756693495457664317e-02,8.588039875030517578e-02
-5.874759163249573257e-01,-5.595229487364021814e-01,-5.941558075093312796e-01,-2.644723805103991326e-02,-2.008809486757827389e-02,2.199321929339831394e-02,7.597882300615310669e-02
-5.906915684015706658e-01,-5.708885934299491316e-01,-5.814331939123449366e-01,-1.340997451177647695e-02,-1.261937248835856215e-02,1.505027193318132263e-02,4.462389275431632996e-02
-6.001180294860469777e-01,-5.608920318246681802e-01,-5.718572059374515959e-01,-1.948345680011945996e-02,-1.850861937127369281e-02,2.691767749317299993e-02,7.462573796510696411e-02
-6.236140401531000688e-01,-5.799063180454956390e-01,-6.137669562822128944e-01,-1.988519764593359856e-02,-2.596889604312901251e-02,2.579133981269671541e-02,8.235247433185577393e-02
-5.875333503305578686e-01,-6.318363811761614768e-01,-5.703612304952060397e-01,3.593664983276860427e-03,-4.833429692099692337e-02,-1.709414984614483074e-03,1.003720089793205261e-01
-5.302095484429252270e-01,-6.035953989223995508e-01,-5.095970826212734561e-01,1.223760076139701440e-02,-7.690710621986117379e-02,-1.380006656677143680e-02,1.615169644355773926e-01
-5.572146734037651816e-01,-6.417914067023501312e-01,-5.976478037386387943e-01,1.913355799578225075e-03,-5.201697542228207738e-02,-8.408759863327336728e-03,1.170844212174415588e-01
-5.605578410414733259e-01,-6.106870191522072444e-01,-6.326168527386499818e-01,-5.954489031701768256e-03,1.595826803445772428e-03,-3.267365002087720561e-03,6.510923057794570923e-02
-5.562360627844064043e-01,-6.491615351284963920e-01,-6.311078317945523208e-01,-1.052370708117478021e-03,-1.625335202402799356e-02,-2.781049854616271261e-03,9.001372009515762329e-02
-5.453078067685003250e-01,-6.406200266376989028e-01,-6.047455318294350235e-01,7.055474002899925906e-03,-7.459445002436407290e-02,-1.025399191093107239e-02,1.552736014127731323e-01
-5.781080870164900798e-01,-6.441918406176112555e-01,-5.316503187521158802e-01,-1.240236361149683712e-02,-7.576604433293826490e-02,9.659922878565232324e-03,1.660071313381195068e-01
-5.167991322758032080e-01,-6.644564592080908216e-01,-6.050608150381284744e-01,4.215709178022288527e-03,-5.032230125340165366e-02,1.113753559383946767e-02,1.567889600992202759e-01
-5.669918115284977578e-01,-6.550836473897796441e-01,-5.632397735649352644e-01,-1.467312698038523121e-02,-1.150326150795332736e-01,1.765195819692427087e-02,2.222227603197097778e-01
-6.161538463344026217e-01,-5.747710098876412932e-01,-5.711216719357681271e-01,-2.462678341637527992e-03,1.888883511832992060e-03,-1.327802357804501281e-02,4.934260249137878418e-02
-6.211772479801980218e-01,-5.886308576292226258e-01,-5.822840486307884200e-01,-1.598567465407953886e-03,8.653342828344616272e-04,-3.294449811740538577e-03,3.672312572598457336e-02
-6.146034056202326346e-01,-5.850138906502717617e-01,-5.620253357298943264e-01,-3.131211170388971225e-03,1.669627472031652397e-03,-1.023208929186957168e-02,4.935682937502861023e-02
-5.362005536323313226e-01,-6.264221311613359378e-01,-6.719955919274124279e-01,6.475844720871822002e-02,2.642000024552731974e-02,-4.409500427053698185e-03,1.704756021499633789e-01
-6.123008425443505764e-01,-6.223920810759401290e-01,-4.440149794512095460e-01,6.788573238669073223e-03,-2.719921206583780782e-02,-1.885860303908907035e-02,1.831523030996322632e-01
-6.175987318245774738e-01,-6.671365086806655409e-01,-7.688836086531940506e-01,1.063645408819554328e-01,3.080197742322335775e-03,9.833309742140196666e-03,2.282664626836776733e-01
-5.856179754708212837e-01,-6.048700364353210013e-01,-5.885221554704900271e-01,-1.350721370217939895e-03,-1.119277053176293132e-03,2.235410849966328831e-03,1.863833516836166382e-02
-4.351704348084241003e-01,-6.467568267113663616e-01,-7.938222691450255164e-01,1.446634737859161801e-01,7.337543380304209495e-02,3.417698475846835289e-03,4.200994670391082764e-01
-4.484607145341028556e-01,-5.420094458289194117e-01,-6.392251631157739311e-01,1.415732881683762767e-01,5.478324814462558201e-02,4.091056287364332189e-02,3.185126185417175293e-01
-6.726688788462382718e-01,-5.290343119764024937e-01,-6.262960843771578912e-01,1.479160193210452522e-02,-1.129569927312691624e-02,6.731478808697717586e-02,1.753669977188110352e-01
-6.221382167425860699e-01,-5.488556473321999363e-01,-5.779321060236107810e-01,-2.957933330834730101e-03,-4.605785897554633308e-04,3.890203414781725350e-02,9.301595389842987061e-02
-6.592193686676180997e-01,-5.854122694706277441e-01,-6.082945548394662616e-01,-1.367537078033796531e-02,-7.426680239910375160e-03,5.647280178451091759e-02,1.207321733236312866e-01
-6.315833874076669519e-01,-5.270824286427234773e-01,-6.053966329165677562e-01,-4.249568363074375521e-02,-2.138082152649951537e-02,4.506977840204170332e-02,1.474875509738922119e-01
-6.639852171111507717e-01,-5.697980703692377968e-01,-6.384340689241917444e-01,-2.191657819120860357e-02,-1.071714819260115477e-02,3.419630686187467850e-02,1.114057153463363647e-01
-6.516147610311517901e-01,-5.642728334579989458e-01,-6.149819580842332822e-01,-1.885656917978603686e-02,-3.627938339365024186e-03,3.319531298497035293e-02,1.009107381105422974e-01
-6.468024037978196139e-01,-5.619954295183776649e-01,-5.908626382310652181e-01,1.901757673985009526e-03,-2.850260395580333540e-03,4.098467306383985626e-02,1.032078042626380920e-01
