sxx,syy,szz,sxy,sxz,syz,smises
-1.307127227152726778e-01,-3.391310726434410006e-01,-2.981297001163304983e-02,-3.266754217613942329e-02,2.187850937484003139e-02,-1.589996036899653242e-02,2.829209566116333008e-01
-9.440817284651521757e-02,-2.673746753372805429e-01,4.290369681108591182e-02,-3.893367170803632531e-03,4.522963683014690622e-02,1.867753456454053149e-03,2.805626690387725830e-01
-1.865675898485102679e-01,-3.387817349088783625e-01,-3.522561305664198561e-02,1.837450262524122687e-03,1.593510389334685737e-02,6.862794421493093218e-03,2.646188437938690186e-01
-1.662086016217348694e-01,-4.218433431696465008e-01,-3.002180443472010629e-02,-1.922847827419640193e-02,3.671540122656381105e-02,-1.640146199997365509e-02,3.530868589878082275e-01
-1.442574223819375334e-01,-2.878937670906465129e-01,6.183283719346843732e-03,-1.449592940380250820e-02,2.664509633286412174e-02,-2.161201789070461062e-03,2.600900828838348389e-01
-2.205533608295029979e-01,-4.616110895395934000e-01,-6.400067577375495587e-02,-9.139419446849291265e-03,3.858918722178428240e-02,-3.780392116331985318e-04,3.536583185195922852e-01
-3.422962174245505751e-01,-3.196865253547519492e-01,-2.467375866000431905e-02,1.111604323738937111e-02,1.067618769790977355e-02,2.409222911854513177e-02,3.109144866466522217e-01
-3.221247485429221125e-01,-3.111910201618828808e-01,-2.073926152418098523e-02,8.311695350445100910e-03,1.013389723072929093e-02,2.113529913123311441e-02,2.991871237754821777e-01
-3.303094835759399217e-01,-3.110931042285674519e-01,-1.528232663321291152e-02,9.183640584145946317e-04,8.035872089508773117e-03,9.239519726570761746e-03,3.066106140613555908e-01
-3.197580186554211945e-01,-3.079619691677525362e-01,-5.280582245795417684e-03,-1.092016278007944697e-03,3.106075628496936594e-03,6.101996165064763229e-03,3.089819252490997314e-01
-3.090867480248087329e-01,-3.025287500707250499e-01,-3.069351585154700413e-03,-2.919810528456104944e-03,3.977341295047389855e-03,4.392997883574644921e-03,3.030077815055847168e-01
