fx,fy,fz
-2.165626671397306211e+02,1.559271837740539013e-01,1.874593039966185870e-01
1.453837564616246691e+00,1.814644648602828966e+04,-9.349230443443872218e-01
3.262667087415203060e-01,2.313577347853467359e+00,-1.379853269428066778e+04
2.165626671526161147e+02,1.079420182888185309e+00,3.387311008916640276e-01
-3.383290224374513322e-01,-1.814644648604279791e+04,2.261797683753883348e-01
1.106105177258536854e+00,-2.443203825967543708e-01,1.379853269427978557e+04
