fx,fy,fz
-1.217981184888001334e+00,3.519686890488642916e+01,2.606949781628746621e+01
-5.089067956234558654e-01,-7.021375702477678260e+01,5.196966291741860289e+01
-1.295127986031691769e+00,-3.530287927706935136e+01,-5.210467503152037949e+01
-4.266225887496519764e-01,7.018045484657483257e+01,-2.604533822907863794e+01
1.190254415024638801e+00,-3.523755998132088507e+01,2.612139711351954219e+01
4.437038770655198361e-01,-7.007152330012637265e+01,-2.603133111194447480e+01
1.312556366281290687e+00,3.526481644134635474e+01,-5.205040589486089431e+01
5.609451702289240949e-01,7.015430732178101891e+01,5.198501116773560682e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.443331028241901848e+00,0.000000000000000000e+00,7.776499231057577788e+01
-1.663714290766715453e-01,0.000000000000000000e+00,7.641036875263469597e+01
1.468054171690615917e+00,0.000000000000000000e+00,7.455064730344597024e+01
3.030842569494834216e+00,0.000000000000000000e+00,7.266042908242590670e+01
3.335168811990212756e+00,0.000000000000000000e+00,7.182496084707165096e+01
2.623916905310714309e+00,0.000000000000000000e+00,7.224921316017383788e+01
1.104465730765371356e+00,0.000000000000000000e+00,7.358696716335280996e+01
-5.492341000462619416e-01,0.000000000000000000e+00,7.636137614810705543e+01
-1.666907517560547891e+00,0.000000000000000000e+00,7.753198747192354290e+01
-1.922916977340158873e+00,-1.050043504324250989e+02,0.000000000000000000e+00
-3.320095291901517420e+00,-1.036550254145288648e+02,0.000000000000000000e+00
-5.425757808580002894e+00,-1.009415776189203768e+02,0.000000000000000000e+00
-7.453116817638783864e+00,-9.860468981153371715e+01,0.000000000000000000e+00
-8.525910283397147182e+00,-9.808486200589527471e+01,0.000000000000000000e+00
-7.873340552342114051e+00,-9.925748469317875333e+01,0.000000000000000000e+00
-5.862178630114918576e+00,-1.020890786011072464e+02,0.000000000000000000e+00
-3.801881142584945472e+00,-1.036982020896129200e+02,0.000000000000000000e+00
-2.311266652650231457e+00,-1.051921878249550559e+02,0.000000000000000000e+00
-1.624920154838681574e+00,0.000000000000000000e+00,-7.753842563577629221e+01
-2.116195438812177310e-01,0.000000000000000000e+00,-7.598912307549740319e+01
1.257215810415064139e+00,0.000000000000000000e+00,-7.394893262142815615e+01
2.886357648240831519e+00,0.000000000000000000e+00,-7.192226203956133190e+01
3.310280620010405794e+00,0.000000000000000000e+00,-7.200669935976576141e+01
2.617384672486992248e+00,0.000000000000000000e+00,-7.238295433102587140e+01
1.047360565132722687e+00,0.000000000000000000e+00,-7.478297575247471229e+01
-4.034455322842178671e-01,0.000000000000000000e+00,-7.640761402999794427e+01
-1.421275619472455842e+00,0.000000000000000000e+00,-7.766364356329408736e+01
-1.950412819076012827e+00,1.049707211867183929e+02,0.000000000000000000e+00
-3.267551264400531785e+00,1.034355253003207054e+02,0.000000000000000000e+00
-5.254355591983029150e+00,1.011078457608765575e+02,0.000000000000000000e+00
-7.297895637628902143e+00,9.862158144214180311e+01,0.000000000000000000e+00
-8.483485637244747579e+00,9.808615455275412387e+01,0.000000000000000000e+00
-7.826083926104209887e+00,9.915017832973565248e+01,0.000000000000000000e+00
-5.942356868365047617e+00,1.020558715031858270e+02,0.000000000000000000e+00
-3.670845242413717457e+00,1.042184522305902590e+02,0.000000000000000000e+00
-2.298154117024691079e+00,1.051763679199929982e+02,0.000000000000000000e+00
0.000000000000000000e+00,-1.050997779213525973e+02,7.778353519559465212e+01
0.000000000000000000e+00,-1.047954054890963391e+02,7.746065121443973567e+01
0.000000000000000000e+00,-1.044608194616269685e+02,7.715972035841275556e+01
0.000000000000000000e+00,-1.041625347589223622e+02,7.711084597063327806e+01
0.000000000000000000e+00,-1.037129039293367612e+02,7.725772723089606586e+01
0.000000000000000000e+00,-1.045047437291117660e+02,7.724267018918783378e+01
0.000000000000000000e+00,-1.050793225319893054e+02,7.780700618310635264e+01
0.000000000000000000e+00,-1.053147107903420050e+02,7.789351704682911759e+01
0.000000000000000000e+00,-1.052694761332923434e+02,7.788284045762175367e+01
2.278515036975941488e+00,-1.050289539203670870e+02,0.000000000000000000e+00
3.898787329566892002e+00,-1.043163611959178922e+02,0.000000000000000000e+00
6.244132699877969372e+00,-1.008845605457345158e+02,0.000000000000000000e+00
7.592026034269363066e+00,-9.938998711397299246e+01,0.000000000000000000e+00
8.381190916678974645e+00,-9.776049141004899923e+01,0.000000000000000000e+00
7.251315569750031109e+00,-9.905997920184071859e+01,0.000000000000000000e+00
5.391639714735388722e+00,-1.012897213158641279e+02,0.000000000000000000e+00
3.292689937069085193e+00,-1.031092701047810749e+02,0.000000000000000000e+00
1.997914384753719297e+00,-1.047370512198133099e+02,0.000000000000000000e+00
0.000000000000000000e+00,-1.050866505076108837e+02,-7.795644952440723330e+01
0.000000000000000000e+00,-1.047990058281331898e+02,-7.775280238432462454e+01
0.000000000000000000e+00,-1.043145827679681332e+02,-7.743975047777962573e+01
0.000000000000000000e+00,-1.039890367155180115e+02,-7.712052728936671997e+01
0.000000000000000000e+00,-1.038504803578774442e+02,-7.694876035331215292e+01
0.000000000000000000e+00,-1.043638245359156400e+02,-7.700330552441388932e+01
0.000000000000000000e+00,-1.047663792735077948e+02,-7.735301838611025005e+01
0.000000000000000000e+00,-1.051470807772681582e+02,-7.791528114340806610e+01
