fx,fy,fz
8.185173364861563641e+03,3.670754208571267441e-01,-1.104837703836523133e-01
3.021761085233478639e-01,8.183365138114872934e+03,-3.935623851521796723e-02
1.973275056009171635e-01,7.474835403896662456e-02,8.185177668308701868e+03
-8.185173362122502112e+03,-5.509386092671064716e-02,1.226998602511244485e-01
1.650091511275348921e-01,-8.183365133297454122e+03,1.114215098398716464e-01
-6.395374697583378065e-02,6.219178557075366598e-02,-8.185177670155950182e+03
