ux,uy,uz
-2.248465699880810626e-35,-1.452708708308877519e-35,-2.000000000000000000e+01
-1.451333688213495530e-35,-2.000000000000000000e+01,-2.000000000000000000e+01
-1.950478507625415297e-35,-2.000000000000000000e+01,-2.599226739035027531e-35
-1.955718664909351179e-35,-2.103739134497397720e-35,-6.490821899187561728e-36
-2.000000000000000000e+01,-2.000000000000000000e+01,-2.000000000000000000e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,-5.109625600959211986e-36
-2.000000000000000000e+01,-1.450217113801782014e-35,-2.391550263814750675e-35
-2.000000000000000000e+01,-2.178129382094439436e-35,-2.000000000000000000e+01
-1.003379158285880735e+01,-4.164740564653339305e+00,-1.000226793226569555e+01
-1.001907908107473766e+01,-1.585377198872203941e+01,-9.978068164335635259e+00
-3.858012818232895747e-35,-1.978726417021924533e+00,-2.000000000000000000e+01
-3.825242684111218645e-35,-3.964553357505085973e+00,-2.000000000000000000e+01
-4.251979598157810286e-35,-5.963388568586563743e+00,-2.000000000000000000e+01
-3.278452092264976461e-35,-7.977726133281062282e+00,-2.000000000000000000e+01
-3.573178496360013055e-35,-1.000165592891608490e+01,-2.000000000000000000e+01
-3.739284226627097382e-35,-1.202432007570306105e+01,-2.000000000000000000e+01
-3.762236335341283892e-35,-1.403792078877594385e+01,-2.000000000000000000e+01
-4.324571677104844405e-35,-1.603752231899516545e+01,-2.000000000000000000e+01
-3.613185680156782794e-35,-1.802262738212588289e+01,-2.000000000000000000e+01
-3.914888963316708086e-35,-2.000000000000000000e+01,-1.802197149686128697e+01
-4.320018838666814625e-35,-2.000000000000000000e+01,-1.603656371941783476e+01
-3.454151106310150301e-35,-2.000000000000000000e+01,-1.403794704082093325e+01
-4.167010666013068549e-35,-2.000000000000000000e+01,-1.202404255812185241e+01
-3.737322369843069942e-35,-2.000000000000000000e+01,-9.999933599666453787e+00
-4.248085207378967998e-35,-2.000000000000000000e+01,-7.976496059789024429e+00
-3.783250685920957291e-35,-2.000000000000000000e+01,-5.962824488393215994e+00
-4.554537700097024226e-35,-2.000000000000000000e+01,-3.964150242486033093e+00
-3.635347088808269482e-35,-2.000000000000000000e+01,-1.978097754990616020e+00
-3.843447002872320305e-35,-1.802247190051321724e+01,-3.445286636133038187e-35
-3.828225772875687738e-35,-1.603644333203947170e+01,-3.346492893656040503e-35
-3.710492200835425293e-35,-1.403649891059208699e+01,-3.362254240706211580e-35
-3.526880509828689199e-35,-1.202156025749029666e+01,-3.514377146390464603e-35
-3.589533678530921130e-35,-9.997644206143469603e+00,-3.573659585097709842e-35
-3.784715043701512929e-35,-7.974343018549345352e+00,-3.267610320476032648e-35
-3.719369340521507456e-35,-5.961294725517076287e+00,-3.665523624515880827e-35
-3.462466990674611202e-35,-3.963251184072689171e+00,-3.603247205231721490e-35
-4.319843005187877058e-35,-1.978335447631275112e+00,-3.607296219989735225e-35
-3.919594098854437577e-35,-3.678829825113307272e-35,-1.977938516283647363e+00
-3.609154904359416344e-35,-4.305385915251151814e-35,-3.963665530173950735e+00
-4.582199374749352816e-35,-3.277258627924363723e-35,-5.962431305301984175e+00
-3.478595727031007440e-35,-4.222151024481569695e-35,-7.975946016369631408e+00
-3.768572220663271004e-35,-3.241242570179946367e-35,-9.999755179997849908e+00
-3.777993032537015014e-35,-3.257114215262477817e-35,-1.202349751811906842e+01
-3.810783900434952856e-35,-3.294639687476551763e-35,-1.403762167850081610e+01
-3.853794054295128516e-35,-3.342797965607126419e-35,-1.603639755227144903e+01
-4.217675858631561676e-35,-3.577998188079408448e-35,-1.802208974245021977e+01
-1.977875085016546075e+00,-2.000000000000000000e+01,-2.000000000000000000e+01
-3.963784893863743886e+00,-2.000000000000000000e+01,-2.000000000000000000e+01
-5.963298737891211232e+00,-2.000000000000000000e+01,-2.000000000000000000e+01
-7.978127475137823943e+00,-2.000000000000000000e+01,-2.000000000000000000e+01
-1.000151356900184041e+01,-2.000000000000000000e+01,-2.000000000000000000e+01
-1.202492777168401616e+01,-2.000000000000000000e+01,-2.000000000000000000e+01
-1.403830693168979238e+01,-2.000000000000000000e+01,-2.000000000000000000e+01
-1.603654807299461638e+01,-2.000000000000000000e+01,-2.000000000000000000e+01
-1.802204910840278629e+01,-2.000000000000000000e+01,-2.000000000000000000e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,-1.802253484329587963e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,-1.603687928503295268e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,-1.403712993222591798e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,-1.202393800177399896e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,-1.000030486940719854e+01
-2.000000000000000000e+01,-2.000000000000000000e+01,-7.976709417547031222e+00
-2.000000000000000000e+01,-2.000000000000000000e+01,-5.962688324325178257e+00
-2.000000000000000000e+01,-2.000000000000000000e+01,-3.963133571172244629e+00
-2.000000000000000000e+01,-2.000000000000000000e+01,-1.978137513654403046e+00
-1.802216713164519390e+01,-2.000000000000000000e+01,-3.355826671728540612e-35
-1.603687987226762246e+01,-2.000000000000000000e+01,-4.318348172309136875e-35
-1.403782351766100511e+01,-2.000000000000000000e+01,-3.398180592000602905e-35
-1.202418405653555133e+01,-2.000000000000000000e+01,-4.234940112858437365e-35
-1.000061164918445300e+01,-2.000000000000000000e+01,-3.236238514367603463e-35
-7.976524725242530423e+00,-2.000000000000000000e+01,-3.242372825944351813e-35
-5.962810851335770046e+00,-2.000000000000000000e+01,-4.512450290069891806e-35
-3.963903355234324355e+00,-2.000000000000000000e+01,-4.302491778762119069e-35
-1.979427060846450370e+00,-2.000000000000000000e+01,-3.586636933554067025e-35
-1.802187309000709092e+01,-4.342289129589016507e-35,-3.376514756478248843e-35
-1.603559050495923444e+01,-3.349574747037896346e-35,-4.783762884346534195e-35
-1.403686566078098075e+01,-4.263504546651620940e-35,-3.344158053114157385e-35
-1.202309587380721290e+01,-3.733032935915965451e-35,-4.228550081863172376e-35
-1.000087072991590098e+01,-3.532549682060140224e-35,-3.699257636267634644e-35
-7.977106439459694442e+00,-3.765470606744590201e-35,-3.278293335506595626e-35
-5.962783966527264390e+00,-3.776552372260256395e-35,-4.273962831877396472e-35
-3.963189636271828409e+00,-3.336662799817069957e-35,-3.665599114038373931e-35
-1.977800934191506821e+00,-3.453978993102350646e-35,-3.834620593740395759e-35
-2.000000000000000000e+01,-1.802208306464137877e+01,-3.950675118647524101e-35
-2.000000000000000000e+01,-1.603621317084787634e+01,-4.440444044254701873e-35
-2.000000000000000000e+01,-1.403760530504030690e+01,-3.495405761447498576e-35
-2.000000000000000000e+01,-1.202484475167801392e+01,-3.749600058024089019e-35
-2.000000000000000000e+01,-1.000127704391841732e+01,-4.218111378145895389e-35
-2.000000000000000000e+01,-7.977337031190930183e+00,-3.785523361273431401e-35
-2.000000000000000000e+01,-5.963134330617166690e+00,-4.378821734839182041e-35
-2.000000000000000000e+01,-3.964035189309115470e+00,-3.530431301977660292e-35
-2.000000000000000000e+01,-1.977834233247206308e+00,-3.735718879496493062e-35
-1.802249486989584071e+01,-4.345303092181026942e-35,-2.000000000000000000e+01
-1.603736577944096808e+01,-3.473980732106577526e-35,-2.000000000000000000e+01
-1.403807414202438331e+01,-4.538547663392195594e-35,-2.000000000000000000e+01
-1.202382071687666532e+01,-3.641732345389383309e-35,-2.000000000000000000e+01
-9.999864639657879195e+00,-3.737933974564003530e-35,-2.000000000000000000e+01
-7.976151427809177186e+00,-4.234828075030495202e-35,-2.000000000000000000e+01
-5.963061924026407112e+00,-3.557870835755710632e-35,-2.000000000000000000e+01
-3.963885025868924661e+00,-3.604698576159443798e-35,-2.000000000000000000e+01
-1.978495805712098266e+00,-4.773021633841984169e-35,-2.000000000000000000e+01
-2.000000000000000000e+01,-3.829826445702936717e-35,-1.978456970082590916e+00
-2.000000000000000000e+01,-3.084560262913279011e-35,-3.964839315974534983e+00
-2.000000000000000000e+01,-3.886212163159495997e-35,-5.963574185134312700e+00
-2.000000000000000000e+01,-3.769807746168181394e-35,-7.976531695371269493e+00
-2.000000000000000000e+01,-3.310819594670374767e-35,-9.999923755434359407e+00
-2.000000000000000000e+01,-3.188045215600619656e-35,-1.202369167929316518e+01
-2.000000000000000000e+01,-3.270929187628441773e-35,-1.403775208653713413e+01
-2.000000000000000000e+01,-3.420514534343376224e-35,-1.603674893155510262e+01
