fx,fy,fz
-3.733324675863261888e+01,4.421317151403574996e+01,-4.414393687197522809e+01
-1.889665552591324982e+01,-8.858563146117317899e+01,-8.864401131547495538e+01
-3.743439732781317275e+01,-4.434685299447043860e+01,8.833221088853238712e+01
-1.881683775959352545e+01,8.848478694847585757e+01,4.443641326062514452e+01
3.716332404757086749e+01,-4.423831614855287597e+01,-4.415935776778766808e+01
1.875523674514480632e+01,-8.838453227277162227e+01,4.439529868897557208e+01
3.734998970572428334e+01,4.431626331657107443e+01,8.837593425036364181e+01
1.885095946993890692e+01,8.860264153854626556e+01,-8.863265872573036575e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.591165462498246086e+01,0.000000000000000000e+00,-1.325971997206310107e+02
-5.503040057802206775e+01,0.000000000000000000e+00,-1.325189971350139331e+02
-5.380040849453764196e+01,0.000000000000000000e+00,-1.322574615828412163e+02
-5.279914372298176062e+01,0.000000000000000000e+00,-1.321755041849911549e+02
-5.253746191081015127e+01,0.000000000000000000e+00,-1.321258382515238736e+02
-5.315479584282350345e+01,0.000000000000000000e+00,-1.323415365515494386e+02
-5.359362684038011793e+01,0.000000000000000000e+00,-1.317313039915444506e+02
-5.555216472558453233e+01,0.000000000000000000e+00,-1.324965280446862721e+02
-5.598006919031735151e+01,0.000000000000000000e+00,-1.324118317864339076e+02
-5.601757829102430009e+01,-1.323968072955865125e+02,0.000000000000000000e+00
-5.533031792322383069e+01,-1.321728896974019847e+02,0.000000000000000000e+00
-5.410319328490468394e+01,-1.316228125917650118e+02,0.000000000000000000e+00
-5.261246670187531294e+01,-1.313591460837982936e+02,0.000000000000000000e+00
-5.212855997982317291e+01,-1.319259486516437789e+02,0.000000000000000000e+00
-5.275367317478048079e+01,-1.321070262173607262e+02,0.000000000000000000e+00
-5.387615688778587497e+01,-1.325761283427872570e+02,0.000000000000000000e+00
-5.500919944269755035e+01,-1.325692256042353847e+02,0.000000000000000000e+00
-5.585262298466672348e+01,-1.324717539574357374e+02,0.000000000000000000e+00
-5.574737260674186956e+01,0.000000000000000000e+00,1.325560978739342772e+02
-5.476716604005673616e+01,0.000000000000000000e+00,1.319828004379551487e+02
-5.367180294841952559e+01,0.000000000000000000e+00,1.317716146306391920e+02
-5.295509079483782955e+01,0.000000000000000000e+00,1.314067777498538874e+02
-5.233535014772257909e+01,0.000000000000000000e+00,1.319189357948939119e+02
-5.259930577423756404e+01,0.000000000000000000e+00,1.318896265524491014e+02
-5.439870601340214762e+01,0.000000000000000000e+00,1.325571397644745844e+02
-5.522789758840869467e+01,0.000000000000000000e+00,1.327058031878716520e+02
-5.587615998664651329e+01,0.000000000000000000e+00,1.327464653968601738e+02
-5.591694400345549809e+01,1.324240812814049093e+02,0.000000000000000000e+00
-5.529457346800572282e+01,1.321548864810774830e+02,0.000000000000000000e+00
-5.404794840626161090e+01,1.319546978178556174e+02,0.000000000000000000e+00
-5.281424022179125899e+01,1.316766410845712016e+02,0.000000000000000000e+00
-5.225725396097978148e+01,1.318451742641827309e+02,0.000000000000000000e+00
-5.253768445179754565e+01,1.318681703004905614e+02,0.000000000000000000e+00
-5.368540486189215244e+01,1.322721768125346671e+02,0.000000000000000000e+00
-5.489743648624271088e+01,1.326488492343695782e+02,0.000000000000000000e+00
-5.572238841068088533e+01,1.328084387367785553e+02,0.000000000000000000e+00
0.000000000000000000e+00,-1.317548935322926695e+02,-1.319200619985725211e+02
0.000000000000000000e+00,-1.297738993515670529e+02,-1.298847725504620030e+02
0.000000000000000000e+00,-1.260379163690347895e+02,-1.258149782971123614e+02
0.000000000000000000e+00,-1.227830745807321193e+02,-1.229138822039087700e+02
0.000000000000000000e+00,-1.213669309510516285e+02,-1.219388582428447592e+02
0.000000000000000000e+00,-1.234886990267963682e+02,-1.228796136604014322e+02
0.000000000000000000e+00,-1.274602757759989657e+02,-1.271937988357965992e+02
0.000000000000000000e+00,-1.299317982194865806e+02,-1.298243840921319361e+02
0.000000000000000000e+00,-1.321957735345883407e+02,-1.319669026430195231e+02
5.552926026857547015e+01,-1.326167343277238615e+02,0.000000000000000000e+00
5.501291052484816646e+01,-1.326419785515560079e+02,0.000000000000000000e+00
5.372318182963917366e+01,-1.317235980768926140e+02,0.000000000000000000e+00
5.274827739404823035e+01,-1.319128958972200110e+02,0.000000000000000000e+00
5.196350171114767136e+01,-1.314098850800594107e+02,0.000000000000000000e+00
5.268882465373100388e+01,-1.316782237660340229e+02,0.000000000000000000e+00
5.385878459222753634e+01,-1.317809861826216320e+02,0.000000000000000000e+00
5.527624458774269556e+01,-1.320967424882939554e+02,0.000000000000000000e+00
5.593544388243032728e+01,-1.325183696834498051e+02,0.000000000000000000e+00
0.000000000000000000e+00,-1.318596198884195303e+02,1.323558227255025201e+02
0.000000000000000000e+00,-1.294428341247046887e+02,1.301712358280382205e+02
